VectorMagnet - Field Z,ic-,ic+,datafile
0.4,-5.96e-07,5.979999999999999e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.405,-5.8e-07,5.82e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.41000000000000003,-5.64e-07,5.660000000000001e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.41500000000000004,-5.520000000000001e-07,5.520000000000001e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.42000000000000004,-5.36e-07,5.380000000000001e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.42500000000000004,-5.22e-07,5.24e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.43000000000000005,-5.12e-07,5.12e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.43500000000000005,-4.98e-07,4.98e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.44000000000000006,-4.839999999999999e-07,4.839999999999999e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.44500000000000006,-4.7400000000000004e-07,4.7400000000000004e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.45000000000000007,-4.6200000000000003e-07,4.6200000000000003e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.45500000000000007,-4.5000000000000003e-07,4.5000000000000003e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.4600000000000001,-4.4e-07,4.38e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.4650000000000001,-4.2799999999999997e-07,4.2799999999999997e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.4700000000000001,-4.2e-07,4.1799999999999996e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.4750000000000001,-4.0800000000000005e-07,4.0800000000000005e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.4800000000000001,-3.9800000000000004e-07,3.96e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.4850000000000001,-3.9e-07,3.9e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.4900000000000001,-3.78e-07,3.78e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.4950000000000001,-3.7e-07,3.7e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.5000000000000001,-3.6e-07,3.6e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.5050000000000001,-3.5000000000000004e-07,3.52e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
0.5100000000000001,-3.42e-07,3.42e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-122.hdf5
