VectorMagnet - Field Z,ic-,ic+,datafile
0.8360000000000001,-2.46e-07,2.5e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8380000000000001,-2.44e-07,2.48e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8400000000000001,-2.4199999999999997e-07,2.46e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8420000000000001,-2.4e-07,2.46e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8440000000000001,-2.4e-07,2.44e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8460000000000001,-2.3600000000000002e-07,2.4199999999999997e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8480000000000001,-2.3600000000000002e-07,2.4e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8500000000000001,-2.34e-07,2.3800000000000001e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8520000000000001,-2.32e-07,2.3600000000000002e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8540000000000001,-2.3000000000000002e-07,2.34e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8560000000000001,-2.3000000000000002e-07,2.34e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8580000000000001,-2.28e-07,2.32e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8600000000000001,-2.26e-07,2.3000000000000002e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8620000000000001,-2.24e-07,2.28e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8640000000000001,-2.24e-07,2.28e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8660000000000001,-2.22e-07,2.26e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8680000000000001,-2.2e-07,2.24e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8700000000000001,-2.18e-07,2.22e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8720000000000001,-2.16e-07,2.2e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8740000000000001,-2.1399999999999998e-07,2.2e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8760000000000001,-2.1399999999999998e-07,2.18e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8780000000000001,-2.12e-07,2.16e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8800000000000001,-2.12e-07,2.16e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8820000000000001,-2.1e-07,2.1399999999999998e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8840000000000001,-2.08e-07,2.12e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8860000000000001,-2.0600000000000002e-07,2.1e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8880000000000001,-2.0400000000000003e-07,2.1e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8900000000000001,-2.0400000000000003e-07,2.08e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8920000000000001,-2.02e-07,2.0600000000000002e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8940000000000001,-2.02e-07,2.0400000000000003e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8960000000000001,-2.0000000000000002e-07,2.02e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.8980000000000001,-1.98e-07,2.02e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9000000000000001,-1.96e-07,2.0000000000000002e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9020000000000001,-1.96e-07,2.0000000000000002e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9040000000000001,-1.9400000000000002e-07,1.98e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9060000000000001,-1.92e-07,1.96e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9080000000000001,-1.9e-07,1.9400000000000002e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9100000000000001,-1.88e-07,1.9400000000000002e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9120000000000001,-1.88e-07,1.92e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9140000000000001,-1.88e-07,1.9e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9160000000000001,-1.84e-07,1.9e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9180000000000001,-1.84e-07,1.88e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9200000000000002,-1.84e-07,1.86e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9220000000000002,-1.82e-07,1.86e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9240000000000002,-1.8e-07,1.84e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9260000000000002,-1.7799999999999998e-07,1.82e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9280000000000002,-1.7799999999999998e-07,1.82e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9300000000000002,-1.76e-07,1.8e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9320000000000002,-1.7400000000000002e-07,1.7799999999999998e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9340000000000002,-1.7400000000000002e-07,1.76e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9360000000000002,-1.72e-07,1.76e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9380000000000002,-1.72e-07,1.7400000000000002e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9400000000000002,-1.7000000000000001e-07,1.7400000000000002e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9420000000000002,-1.6800000000000002e-07,1.72e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9440000000000002,-1.66e-07,1.72e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9460000000000002,-1.66e-07,1.7000000000000001e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9480000000000002,-1.64e-07,1.6800000000000002e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9500000000000002,-1.64e-07,1.6800000000000002e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9520000000000002,-1.62e-07,1.66e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9540000000000002,-1.6e-07,1.64e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9560000000000002,-1.6e-07,1.62e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9580000000000002,-1.58e-07,1.62e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9600000000000002,-1.58e-07,1.6e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9620000000000002,-1.58e-07,1.6e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9640000000000002,-1.56e-07,1.58e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9660000000000002,-1.54e-07,1.58e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9680000000000002,-1.5199999999999998e-07,1.56e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9700000000000002,-1.5e-07,1.54e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9720000000000002,-1.5e-07,1.54e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9740000000000002,-1.48e-07,1.54e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9760000000000002,-1.4599999999999998e-07,1.5199999999999998e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9780000000000002,-1.4599999999999998e-07,1.5e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9800000000000002,-1.4599999999999998e-07,1.5e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9820000000000002,-1.4400000000000002e-07,1.48e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9840000000000002,-1.4200000000000003e-07,1.4599999999999998e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9860000000000002,-1.4200000000000003e-07,1.4599999999999998e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9880000000000002,-1.4e-07,1.4200000000000003e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9900000000000002,-1.4e-07,1.4200000000000003e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9920000000000002,-1.3800000000000002e-07,1.4e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9940000000000002,-1.36e-07,1.4e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9960000000000002,-1.36e-07,1.4e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
0.9980000000000002,-1.34e-07,1.3800000000000002e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0000000000000002,-1.34e-07,1.36e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0020000000000002,-1.3200000000000002e-07,1.36e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0040000000000002,-1.3200000000000002e-07,1.34e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0060000000000002,-1.3e-07,1.34e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0080000000000002,-1.3e-07,1.3200000000000002e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0100000000000002,-1.28e-07,1.3e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0120000000000002,-1.28e-07,1.3e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0140000000000002,-1.26e-07,1.28e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0160000000000002,-1.26e-07,1.3e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0180000000000002,-1.24e-07,1.26e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0200000000000002,-1.24e-07,1.26e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0220000000000002,-1.22e-07,1.26e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0240000000000002,-1.2e-07,1.24e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0260000000000002,-1.2e-07,1.24e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0280000000000002,-1.1800000000000001e-07,1.22e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0300000000000002,-1.1800000000000001e-07,1.2e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0320000000000003,-1.16e-07,1.22e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0340000000000003,-1.16e-07,1.2e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0360000000000003,-1.14e-07,1.1800000000000001e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0380000000000003,-1.14e-07,1.1800000000000001e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0400000000000003,-1.14e-07,1.16e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0420000000000003,-1.1e-07,1.16e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0440000000000003,-1.12e-07,1.14e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0460000000000003,-1.1e-07,1.14e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0480000000000003,-1.08e-07,1.12e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0500000000000003,-1.06e-07,1.1e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0520000000000003,-1.08e-07,1.1e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0540000000000003,-1.08e-07,1.08e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0560000000000003,-1.06e-07,1.08e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0580000000000003,-1.04e-07,1.08e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0600000000000003,-1.04e-07,1.06e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0620000000000003,-1.04e-07,1.04e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0640000000000003,-1.0200000000000001e-07,1.0200000000000001e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0660000000000003,-1.0000000000000001e-07,1.0200000000000001e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0680000000000003,-1.0200000000000001e-07,1.0200000000000001e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0700000000000003,-1.0000000000000001e-07,1.0200000000000001e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0720000000000003,-9.8e-08,1.0200000000000001e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0740000000000003,-1.0000000000000001e-07,9.8e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0760000000000003,-9.8e-08,1.0000000000000001e-07,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0780000000000003,-9.8e-08,9.8e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0800000000000003,-9.6e-08,9.6e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0820000000000003,-9.2e-08,9.6e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0840000000000003,-9.4e-08,9.6e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0860000000000003,-9.4e-08,9.6e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0880000000000003,-9.4e-08,9.4e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0900000000000003,-9.2e-08,9.4e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0920000000000003,-9.2e-08,9e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0940000000000003,-9e-08,9.2e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0960000000000003,-8.8e-08,9.2e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.0980000000000003,-8.8e-08,9e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1000000000000003,-8.6e-08,9e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1020000000000003,-8.6e-08,8.8e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1040000000000003,-8.6e-08,8.8e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1060000000000003,-8.400000000000001e-08,8.6e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1080000000000003,-8.6e-08,8.8e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1100000000000003,-8.6e-08,8.400000000000001e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1120000000000003,-8.400000000000001e-08,8.6e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1140000000000003,-8.2e-08,8.400000000000001e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1160000000000003,-8e-08,8.400000000000001e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1180000000000003,-8.2e-08,8.400000000000001e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1200000000000003,-8.2e-08,8.2e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1220000000000003,-8e-08,8.2e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1240000000000003,-7.8e-08,8.2e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1260000000000003,-8e-08,7.8e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1280000000000003,-7.599999999999999e-08,8e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1300000000000003,-8e-08,8e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1320000000000003,-7.8e-08,7.8e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1340000000000003,-7.599999999999999e-08,8e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1360000000000003,-7.599999999999999e-08,7.599999999999999e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1380000000000003,-7.4e-08,7.599999999999999e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1400000000000003,-7.4e-08,7.599999999999999e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1420000000000003,-7.4e-08,7.4e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1440000000000003,-7.599999999999999e-08,7.599999999999999e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1460000000000004,-7e-08,7.4e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1480000000000004,-7.4e-08,7.4e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1500000000000004,-7e-08,7.200000000000001e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1520000000000004,-7.200000000000001e-08,7e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
1.1540000000000004,-7.200000000000001e-08,7.200000000000001e-08,2023/10/Data_1015/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-109.hdf5
