VectorMagnet - Field Z,ic-,ic+,datafile
0.2,-2.2600000000000004e-06,2.69e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.202,-2.2600000000000004e-06,2.66e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.20400000000000001,-2.23e-06,2.62e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.20600000000000002,-2.2200000000000003e-06,2.62e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.20800000000000002,-2.2e-06,2.58e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.21000000000000002,-2.16e-06,2.52e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.21200000000000002,-2.17e-06,2.5300000000000003e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.21400000000000002,-2.1499999999999997e-06,2.52e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.21600000000000003,-2.13e-06,2.5e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.21800000000000003,-2.1099999999999997e-06,2.48e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.22000000000000003,-2.09e-06,2.46e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.22200000000000003,-2.09e-06,2.43e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.22400000000000003,-2.08e-06,2.39e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.22600000000000003,-2.06e-06,2.37e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.22800000000000004,-2.04e-06,2.36e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.23000000000000004,-2.0100000000000002e-06,2.33e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.23200000000000004,-2.0100000000000002e-06,2.31e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.23400000000000004,-2e-06,2.3000000000000004e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.23600000000000004,-2e-06,2.28e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.23800000000000004,-1.98e-06,2.23e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.24000000000000005,-1.94e-06,2.2200000000000003e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.24200000000000005,-1.96e-06,2.2e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.24400000000000005,-1.94e-06,2.2e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.24600000000000005,-1.92e-06,2.1800000000000003e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
0.24800000000000005,-1.9000000000000002e-06,2.1499999999999997e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5
