VectorMagnet - Field Z,ic-,ic+,datafile
-0.13999999999999996,-3.3e-06,2.68e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.13799999999999996,-3.3200000000000004e-06,2.66e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.13599999999999995,-3.44e-06,2.7200000000000002e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.13399999999999995,-3.36e-06,2.7600000000000003e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.13199999999999995,-3.54e-06,2.8000000000000003e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.12999999999999995,-3.6800000000000003e-06,2.84e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.12799999999999995,-3.7200000000000004e-06,2.84e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.12599999999999995,-3.7200000000000004e-06,2.8199999999999997e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.12399999999999994,-3.8599999999999995e-06,2.92e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.12199999999999994,-3.9e-06,2.98e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.11999999999999994,-4e-06,3.04e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.11799999999999994,-4.08e-06,3.04e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.11599999999999994,-4.139999999999999e-06,3.1e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.11399999999999993,-4.24e-06,3.14e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.11199999999999993,-4.26e-06,3.2400000000000003e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.10999999999999993,-4.360000000000001e-06,3.2400000000000003e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.10799999999999993,-4.42e-06,2.96e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.10599999999999993,-4.54e-06,3.26e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.10399999999999993,-4.58e-06,3.4e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.10199999999999992,-4.58e-06,3.44e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.09999999999999992,-4.74e-06,3.44e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.09799999999999992,-4.74e-06,3.5e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.09599999999999992,-4.9000000000000005e-06,3.52e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.09399999999999992,-4.8e-06,3.38e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.09199999999999992,-4.600000000000001e-06,3.66e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.08999999999999991,-5.02e-06,3.7e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.08799999999999991,-5.04e-06,3.7600000000000004e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.08599999999999991,-5.16e-06,3.7600000000000004e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.08399999999999991,-5.2e-06,3.8599999999999995e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.0819999999999999,-5.2e-06,3.9399999999999995e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.0799999999999999,-5.2e-06,3.9e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.0779999999999999,-5.3e-06,4e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.0759999999999999,-5.34e-06,4.08e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.0739999999999999,-5.4400000000000004e-06,4.06e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.0719999999999999,-5.42e-06,4.139999999999999e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.0699999999999999,-5.42e-06,4.219999999999999e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.0679999999999999,-5.28e-06,4.32e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.06599999999999989,-5.56e-06,4.360000000000001e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.06399999999999989,-5.58e-06,4.3799999999999996e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.06199999999999989,-5.58e-06,4.42e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.05999999999999989,-5.639999999999999e-06,4.48e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.057999999999999885,-5.639999999999999e-06,4.600000000000001e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.05599999999999988,-5.62e-06,4.64e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.05399999999999988,-5.7000000000000005e-06,4.66e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.05199999999999988,-5.68e-06,4.74e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.04999999999999988,-5.74e-06,4.78e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.047999999999999876,-5.74e-06,4.88e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.045999999999999874,-5.7800000000000006e-06,4.980000000000001e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.04399999999999987,-5.76e-06,4.94e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.04199999999999987,-5.7999999999999995e-06,5.1e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.03999999999999987,-5.74e-06,5.12e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.03799999999999987,-5.7999999999999995e-06,5.14e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.035999999999999865,-5.74e-06,5.26e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.033999999999999864,-5.74e-06,5.26e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.03199999999999986,-5.7199999999999994e-06,5.28e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.02999999999999986,-5.82e-06,5.34e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.02799999999999986,-5.74e-06,5.38e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.025999999999999857,-5.84e-06,5.42e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.023999999999999855,-5.7800000000000006e-06,5.4e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.021999999999999853,-5.7000000000000005e-06,5.42e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.01999999999999985,-5.74e-06,5.48e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.01799999999999985,-5.68e-06,5.4e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.015999999999999848,-5.68e-06,5.42e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.013999999999999846,-5.68e-06,5.38e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.011999999999999844,-5.639999999999999e-06,5.4e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.009999999999999842,-5.62e-06,5.4e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.00799999999999984,-5.5e-06,5.32e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.005999999999999839,-5.38e-06,5.26e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.003999999999999837,-5.1799999999999995e-06,5.060000000000001e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
-0.0019999999999998352,-5.16e-06,5.04e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
1.6653345369377348e-16,-5.1799999999999995e-06,5.12e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.0020000000000001683,-5.1799999999999995e-06,5.14e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.00400000000000017,-5.28e-06,5.28e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.006000000000000172,-5.36e-06,5.38e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.008000000000000174,-5.3e-06,5.42e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.010000000000000175,-5.36e-06,5.36e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.012000000000000177,-5.4e-06,5.54e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.014000000000000179,-5.46e-06,5.62e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.01600000000000018,-5.46e-06,5.56e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.018000000000000183,-5.4400000000000004e-06,5.62e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.020000000000000184,-5.48e-06,5.7000000000000005e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.022000000000000186,-5.4400000000000004e-06,5.7199999999999994e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.024000000000000188,-5.4400000000000004e-06,5.74e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.02600000000000019,-5.42e-06,5.7800000000000006e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.02800000000000019,-5.4e-06,5.7800000000000006e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.030000000000000193,-5.32e-06,5.74e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.032000000000000195,-5.28e-06,5.74e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.0340000000000002,-5.2e-06,5.68e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.0360000000000002,-5.24e-06,5.7199999999999994e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.0380000000000002,-5.1799999999999995e-06,5.62e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.0400000000000002,-5.04e-06,5.7000000000000005e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.042000000000000204,-5.04e-06,5.600000000000001e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.044000000000000206,-4.980000000000001e-06,5.7000000000000005e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.04600000000000021,-4.92e-06,5.66e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.04800000000000021,-4.86e-06,5.62e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.05000000000000021,-4.8e-06,5.639999999999999e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.05200000000000021,-4.74e-06,5.58e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.054000000000000214,-4.72e-06,5.56e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.056000000000000216,-4.64e-06,5.600000000000001e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.05800000000000022,-4.600000000000001e-06,5.58e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.06000000000000022,-4.600000000000001e-06,5.5200000000000005e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.06200000000000022,-4.46e-06,5.5200000000000005e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.06400000000000022,-4.32e-06,5.5e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.06600000000000023,-4.2999999999999995e-06,5.5e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.06800000000000023,-4.2999999999999995e-06,5.4e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.07000000000000023,-4.26e-06,5.4e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.07200000000000023,-4.18e-06,5.36e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.07400000000000023,-4.08e-06,5.28e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.07600000000000023,-4.139999999999999e-06,5.32e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.07800000000000024,-4e-06,5.26e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.08000000000000024,-3.9399999999999995e-06,5.2e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.08200000000000024,-4e-06,5.14e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.08400000000000024,-3.9399999999999995e-06,5.12e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.08600000000000024,-3.6800000000000003e-06,5e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.08800000000000024,-3.820000000000001e-06,4.980000000000001e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.09000000000000025,-3.7200000000000004e-06,4.86e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.09200000000000025,-3.58e-06,4.84e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.09400000000000025,-3.58e-06,4.8e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.09600000000000025,-3.62e-06,4.7e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.09800000000000025,-3.52e-06,4.68e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.10000000000000026,-3.48e-06,4.58e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.10200000000000026,-3.48e-06,4.520000000000001e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.10400000000000026,-3.42e-06,4.440000000000001e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.10600000000000026,-3.36e-06,4.3799999999999996e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.10800000000000026,-3.2800000000000004e-06,4.2999999999999995e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.11000000000000026,-3.1600000000000002e-06,4.18e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.11200000000000027,-3.2000000000000003e-06,4.16e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.11400000000000027,-3.14e-06,4.12e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.11600000000000027,-3.08e-06,4e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.11800000000000027,-3.12e-06,3.96e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.12000000000000027,-3e-06,3.8000000000000005e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.12200000000000027,-2.96e-06,3.8000000000000005e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.12400000000000028,-2.8999999999999998e-06,3.7200000000000004e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.12600000000000028,-2.94e-06,3.6800000000000003e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.12800000000000028,-2.96e-06,3.6000000000000003e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.13000000000000028,-2.8999999999999998e-06,3.54e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.13200000000000028,-2.8000000000000003e-06,3.48e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.13400000000000029,-2.7600000000000003e-06,3.36e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.1360000000000003,-2.7e-06,3.2400000000000003e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.1380000000000003,-2.68e-06,3.1600000000000002e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.1400000000000003,-2.64e-06,3.1600000000000002e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.1420000000000003,-2.66e-06,3.1600000000000002e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.1440000000000003,-2.6e-06,3.08e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.1460000000000003,-2.5400000000000002e-06,3.04e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.1480000000000003,-2.44e-06,2.98e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
0.1500000000000003,-2.38e-06,2.8999999999999998e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5
