VectorMagnet - Field Z,ic-,ic+,datafile
0.2,-1.73e-06,1.925e-06,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
0.20500000000000002,-1.69e-06,1.855e-06,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
0.21000000000000002,-1.52e-06,1.795e-06,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
0.21500000000000002,-1.59e-06,1.725e-06,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
0.22000000000000003,-1.555e-06,1.655e-06,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
0.22500000000000003,-1.49e-06,1.6200000000000002e-06,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
0.23000000000000004,-1.46e-06,1.5800000000000001e-06,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
0.23500000000000004,-1.42e-06,1.52e-06,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
0.24000000000000005,-1.385e-06,1.475e-06,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
0.24500000000000005,-1.2650000000000002e-06,1.435e-06,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
0.25000000000000006,-1.305e-06,1.39e-06,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
0.25500000000000006,-1.2700000000000001e-06,1.345e-06,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
0.26000000000000006,-1.235e-06,1.3e-06,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
0.26500000000000007,-1.2050000000000001e-06,1.255e-06,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
0.2700000000000001,-1.175e-06,1.2250000000000001e-06,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
0.2750000000000001,-1.145e-06,1.18e-06,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
0.2800000000000001,-1.1100000000000002e-06,1.1500000000000002e-06,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
0.2850000000000001,-1.0749999999999999e-06,1.12e-06,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
0.2900000000000001,-1.0500000000000001e-06,1.08e-06,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
0.2950000000000001,-1.02e-06,1.0500000000000001e-06,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
0.3000000000000001,-1e-06,1.02e-06,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
0.3050000000000001,-9.500000000000001e-07,9.9e-07,2023/10/Data_1018/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-121.hdf5
