VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate 21 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.06,-2.2501201484184903e-06,2.1894458837757994e-06,-6.033593737648275e-05,-7.569284167964728e-05,-2.250543002839588e-06,2.1879510253557845e-06,1.2918717385309588e-09,1.208971185941121e-09,35,39,-4.8,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-071.hdf5,-6.259197748380368e-08,1.7693343147214668e-09,4.438494028195372e-06,1.7693343147214668e-09,-0.014102075408052915,0.0003986735652211254
-0.055,-2.2878568201409105e-06,2.246977617646225e-06,-7.111088131605625e-05,-8.743526695596647e-05,-2.2874877623439987e-06,2.245845940209665e-06,1.2359522712366803e-09,1.3417976982774534e-09,37,41,-4.8,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-071.hdf5,-4.1641822134333535e-08,1.8242804279709248e-09,4.533333702553664e-06,1.8242804279709248e-09,-0.009185695310909134,0.00040243174442974557
-0.05,-2.322413588833157e-06,2.298004136734592e-06,-7.927972944756114e-05,-9.571705599499238e-05,-2.3219121576845865e-06,2.2966420555993177e-06,1.3017185309722966e-09,1.2211434827960251e-09,39,45,-4.8,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-071.hdf5,-2.527010208526886e-08,1.784842441072007e-09,4.618554213283904e-06,1.784842441072007e-09,-0.005471431300424469,0.00038645625329248136
-0.045,-2.355475923749535e-06,2.3421006018446697e-06,-8.426122326980665e-05,-0.0001009435776964,-2.3552819446343488e-06,2.34216055294067e-06,1.3425221765878775e-09,8.937772536277939e-10,41,45,-4.8,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-071.hdf5,-1.3121391693678603e-08,1.6128247188497247e-09,4.697442497575019e-06,1.6128247188497247e-09,-0.0027933054423662056,0.00034334236379627306
-0.04,-2.3873356267141897e-06,2.380593999721693e-06,-8.526962536330065e-05,-0.0001022456197181,-2.386670296114559e-06,2.3808878793808443e-06,1.1973511300525047e-09,1.1000495983955534e-09,43,45,-4.8,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-071.hdf5,-5.782416733714516e-09,1.6259639748679022e-09,4.767558175495403e-06,1.6259639748679022e-09,-0.0012128675772506243,0.0003410477881864206
-0.035,-2.4161952586435394e-06,2.413315902191458e-06,-8.612036264545552e-05,-0.0001030400261244,-2.415651351367519e-06,2.4139301516690684e-06,1.27146987906614e-09,1.1308466971581568e-09,43,45,-4.8,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-071.hdf5,-1.7211996984505039e-09,1.7016021585100251e-09,4.829581503036587e-06,1.7016021585100251e-09,-0.00035638692449196767,0.00035232913359092995
-0.03,-2.442975729956059e-06,2.4390961607664582e-06,-8.573933972256907e-05,-0.0001029410945673,-2.442418315124876e-06,2.439678537964496e-06,1.1312285814177043e-09,1.1885342786589023e-09,43,45,-4.8,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-071.hdf5,-2.7397771603799398e-09,1.6408204761531802e-09,4.882096853089373e-06,1.6408204761531802e-09,-0.0005611886127671185,0.00033608934519372194
-0.025,-2.4671164158486758e-06,2.460918661604991e-06,-8.861337631887945e-05,-0.0001062908005691,-2.4662472321778824e-06,2.460497494789934e-06,1.6070550188978521e-09,1.1192626308963414e-09,43,45,-4.8,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-071.hdf5,-5.749737387948403e-09,1.958411261886986e-09,4.926744726967816e-06,1.958411261886986e-09,-0.001167045931256743,0.00039750640719033115
-0.02,-2.486205616135631e-06,2.4784741797789045e-06,-8.965860388948863e-05,-0.0001073314313377,-2.4862024878105185e-06,2.4781251815914185e-06,7.55156183288548e-10,9.45074960759341e-10,43,45,-4.8,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-071.hdf5,-8.07730621909992e-09,1.209722093132632e-09,4.964327669401937e-06,1.209722093132632e-09,-0.0016270695161572624,0.00024368328905238307
-0.015,-2.500619892321924e-06,2.486105914088631e-06,-9.037476495102544e-05,-0.0001082180391606,-2.500799301761376e-06,2.4869862178467267e-06,1.2020169901588894e-09,1.1075806562869474e-09,43,45,-4.8,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-071.hdf5,-1.3813083914649367e-08,1.634496789477318e-09,4.987785519608103e-06,1.634496789477318e-09,-0.002769382095590726,0.00032770115132409476
