VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate 21 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.06,-3.4017343448419906e-06,3.1676911782260165e-06,-6.428637187223678e-05,-6.273500247738442e-05,-3.402241614350316e-06,3.166671567375917e-06,1.642152612858577e-09,1.7288431916186563e-09,35,35,8.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-127.hdf5,-2.3557004697439906e-07,2.384442069987114e-09,6.568913181726233e-06,2.384442069987114e-09,-0.03586134273013699,0.00036322215721251467
-0.055,-3.431600924486469e-06,3.2097172637110986e-06,-7.44449931301819e-05,-7.351224434565087e-05,-3.4294457360194005e-06,3.209435999119433e-06,1.946702377038778e-09,1.2686656794556191e-09,39,39,8.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-127.hdf5,-2.200097368999676e-07,2.3236098534386137e-09,6.638881735138833e-06,2.3236098534386137e-09,-0.033139577669456216,0.00035019232559929013
-0.05,-3.455546621730858e-06,3.25205853577104e-06,-8.303237318026933e-05,-8.202422658421432e-05,-3.4539732499739733e-06,3.2509795090395776e-06,2.0459491102666743e-09,1.746565157594374e-09,41,41,8.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-127.hdf5,-2.0299374093439567e-07,2.6900553175582947e-09,6.7049527590135504e-06,2.6900553175582947e-09,-0.030275193313108534,0.0004013880436189776
-0.045,-3.4774672381012167e-06,3.2937184013639964e-06,-8.83840405501234e-05,-8.7628189123541e-05,-3.4770461206184585e-06,3.2931203886057744e-06,1.8024692302932198e-09,1.883713956250066e-09,43,43,8.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-127.hdf5,-1.8392573201268412e-07,2.607158145399912e-09,6.770166509224233e-06,2.607158145399912e-09,-0.027167091350277506,0.0003852372127091119
-0.04,-3.4976404756438714e-06,3.3321454384308366e-06,-9.143614884988084e-05,-9.09519121159172e-05,-3.4978578591832333e-06,3.331821429449425e-06,1.7847238490957344e-09,2.0745730799684686e-09,45,45,8.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-127.hdf5,-1.6603642973380845e-07,2.7366206682075893e-09,6.829679288632658e-06,2.7366206682075893e-09,-0.024311014136514444,0.00040081373359383913
-0.035,-3.5156838490798013e-06,3.369209087998157e-06,-9.469868644902938e-05,-9.405202011177244e-05,-3.51622480968443e-06,3.367370536283145e-06,2.0802098859740503e-09,2.046495979947257e-09,47,45,8.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-127.hdf5,-1.4885427340128525e-07,2.9181190801001346e-09,6.883595345967575e-06,2.9181190801001346e-09,-0.021624495037827058,0.0004240227871205055
-0.03,-3.528565922025094e-06,3.401437427937566e-06,-9.429448121266416e-05,-9.332167262407056e-05,-3.5296016634915136e-06,3.3993990145814327e-06,2.280142561445345e-09,1.63629355324559e-09,45,45,8.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-127.hdf5,-1.302026489100809e-07,2.8065114809862467e-09,6.929000678072947e-06,2.8065114809862467e-09,-0.018790970727151395,0.0004051099224963884
-0.025,-3.5398875798951763e-06,3.4271353863775777e-06,-9.884700289656962e-05,-9.811771303736455e-05,-3.5405055757545385e-06,3.427959908573609e-06,1.7528491059166655e-09,1.665587954005731e-09,45,45,8.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-127.hdf5,-1.1254566718092956e-07,2.4179874318618472e-09,6.968465484328147e-06,2.4179874318618472e-09,-0.01615071028679716,0.0003470351940810013
-0.02,-3.545746128176262e-06,3.455407556206534e-06,-0.0001017064792706,-0.0001009634304074,-3.5473837807256897e-06,3.453634594566462e-06,1.6008286083823302e-09,1.5239522177004094e-09,45,43,8.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-127.hdf5,-9.374918615922776e-08,2.210222295437566e-09,7.001018375292152e-06,2.210222295437566e-09,-0.013390792758105797,0.00031572841681387073
-0.015,-3.545524155036697e-06,3.470496506532085e-06,-0.0001010779775047,-0.000100386356802,-3.5447831363679064e-06,3.470541685053829e-06,1.853800355138862e-09,1.870018487145309e-09,45,45,8.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-127.hdf5,-7.424145131407747e-08,2.6331625280218083e-09,7.015324821421735e-06,2.6331625280218083e-09,-0.010582753215842056,0.0003753653666799705
