in-plane magnitude,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.0,-1.696262978871635e-06,1.6780976083184989e-06,-3.665507914250727e-05,1.7353828167533126e-06,-1.6959477591252805e-06,1.6786532176380927e-06,8.182781638050904e-10,8.46586560004877e-10,23,17,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-080.hdf5,-1.7294541487187755e-08,1.1774073029080131e-09,3.374600976763373e-06,1.1774073029080131e-09,-0.005124914502862258,0.00034890725542585817
0.005,-1.6972133594806786e-06,1.6757505474625295e-06,-4.268296353365893e-05,-3.679016316736221e-06,-1.696854289317312e-06,1.6762912560562995e-06,4.708800745557205e-10,8.789013822847142e-10,21,19,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-080.hdf5,-2.0563033261012472e-08,9.97093618671578e-10,3.3731455453736113e-06,9.97093618671578e-10,-0.006096100208072967,0.00029560306020052785
0.01,-1.6978025276947005e-06,1.6745942568443154e-06,-3.77708587219385e-05,1.1654074047064147e-06,-1.697933310333114e-06,1.6747461589547393e-06,8.627389850267143e-10,5.729046646277634e-10,21,19,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-080.hdf5,-2.318715137837462e-08,1.0356342554382677e-09,3.372679469287853e-06,1.0356342554382677e-09,-0.0068749940780084345,0.0003070729784694789
0.015,-1.7018745837290772e-06,1.6737428509632033e-06,-3.623534007882777e-05,1.7986937265417967e-06,-1.7009947274415548e-06,1.6747006373016823e-06,1.2725321823099723e-09,1.5810831532049976e-09,21,17,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-080.hdf5,-2.6294090139872476e-08,2.0295718987912793e-09,3.375695364743237e-06,2.0295718987912793e-09,-0.007789236675351617,0.000601249001423439
0.02,-1.6951547828554425e-06,1.665436794598005e-06,-4.115144784135802e-05,-2.0219249987404507e-06,-1.6949618062994554e-06,1.665162977955996e-06,8.506770863571505e-10,8.93318994530954e-10,21,19,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-080.hdf5,-2.979882834345947e-08,1.2335600233644433e-09,3.360124784255451e-06,1.2335600233644433e-09,-0.00886836955671645,0.0003671317615024856
0.025,-1.68419947495246e-06,1.6516787745505444e-06,-3.595711046534469e-05,3.123526304767303e-06,-1.6840152717705758e-06,1.6517750312614468e-06,1.0422679139454035e-09,5.075759543013902e-10,23,17,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-080.hdf5,-3.2240240509129005e-08,1.1592910565621863e-09,3.3357903030320225e-06,1.1592910565621863e-09,-0.0096649482072733,0.0003475473861897801
0.03,-1.6690683548184988e-06,1.6362254066373863e-06,-3.995366427893608e-05,-6.482371859831211e-07,-1.669298188129827e-06,1.63607607858892e-06,7.833614885214495e-10,5.39942106004949e-10,21,19,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-080.hdf5,-3.3222109540906984e-08,9.514161547585792e-10,3.3053742667187466e-06,9.514161547585792e-10,-0.010050937310008968,0.00028785369928994005
0.035,-1.6488564247993862e-06,1.616263064956538e-06,-3.697616574849184e-05,3.38555186885059e-06,-1.6484446344921377e-06,1.6166480835049963e-06,1.0264720403593712e-09,6.065714530564634e-10,23,17,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-080.hdf5,-3.179655098714134e-08,1.192297688206498e-09,3.265092717997134e-06,1.192297688206498e-09,-0.009738330189485679,0.00036518234723142805
0.04,-1.6248821153568322e-06,1.598189065697354e-06,-3.8626917710715504e-05,2.2132312462977896e-06,-1.6254344477480394e-06,1.5979402868597503e-06,1.257803401759709e-09,6.177699357433166e-10,21,17,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-080.hdf5,-2.749416088828911e-08,1.4013240492429284e-09,3.2233747346077897e-06,1.4013240492429284e-09,-0.008529619778022648,0.00043475398920411084
0.045,-1.5966415270427109e-06,1.5756258751459056e-06,-3.923140051624413e-05,1.581855014978908e-06,-1.5975292921345875e-06,1.5753780498803771e-06,1.896003762791e-09,9.8715134301188e-10,21,17,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-080.hdf5,-2.2151242254210392e-08,2.137591645410271e-09,3.172907342014965e-06,2.137591645410271e-09,-0.006981370669382099,0.0006737176686763744
0.05,-1.5597395805995908e-06,1.5431606595716698e-06,-4.360826397627312e-05,-4.2165941375622214e-07,-1.5598271820301751e-06,1.5441005823788969e-06,9.693075903740683e-10,9.148448254129575e-10,21,19,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-080.hdf5,-1.572659965127828e-08,1.3328534275537004e-09,3.103927764409072e-06,1.3328534275537004e-09,-0.005066677076575692,0.00042941416057154123
