gate,a0,a1,a3,φ1,φ3,a0_err,a1_err,a3_err,φ1_err,φ3_err,ndata,chisqr,redchi,rsquared,datapath,quiet
-2.4,-0.0014774934939119921,0.0025633951602126986,0.0010261727338688983,69.34101426380751,-2.52650672197145,3.573091876950029e-05,5.429535591803817e-05,4.7172664682920095e-05,1.0493893607281883,2.8649096271169663,26,5.001134980588472,0.23814928478992725,-53970.733600726206,../data/processed/centermax/JS633-W2/Wsc=0.9um-NNE_diode-angle_20mT_-2.4V/data.csv,True
