VectorMagnet - Field Z,ic-,ic+,datafile,rmse-,rmse+,delta,sigma,delta_err,sigma_err,eta,eta_err,ic+ smoothed,ic- smoothed,delta smoothed,eta smoothed
-0.2,-2.02e-06,1.78e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-2.4000000000000024e-07,3.8e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0631578947368421,0.0074580597228253,1.7519084967320256e-06,-2.015313725490196e-06,-2.634052287581702e-07,-0.06983155493671216
-0.198,-2.04e-06,1.74e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-2.999999999999999e-07,3.78e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0793650793650793,0.0075061402440595,1.7852558356676e-06,-2.038422969187675e-06,-2.5316713352007485e-07,-0.06627292381464839
-0.196,-2.04e-06,1.82e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-2.2e-07,3.86e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0569948186528497,0.0073394231725487,1.8150888457947281e-06,-2.0624468864468865e-06,-2.473580406521584e-07,-0.06390440230443936
-0.194,-2.1e-06,1.84e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-2.5999999999999984e-07,3.94e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.065989847715736,0.0071943625738137,1.8419781656252247e-06,-2.087581555699203e-06,-2.456033900739784e-07,-0.06260453987404581
-0.192,-2.12e-06,1.88e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-2.400000000000001e-07,4e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.06,0.0070837842993699,1.8664944336709044e-06,-2.114023055375997e-06,-2.475286217050924e-07,-0.06225188599142846
-0.19,-2.16e-06,1.88e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-2.800000000000001e-07,4.04e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0693069306930693,0.0070178517122225,1.8892082884435827e-06,-2.141967463908641e-06,-2.527591754650579e-07,-0.06272499012454807
-0.188,-2.1400000000000003e-06,1.94e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-2.000000000000002e-07,4.08e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0490196078431373,0.0069407434573071,1.9106903684550744e-06,-2.171610859728507e-06,-2.609204912734326e-07,-0.06390240174136538
-0.186,-2.2e-06,1.92e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-2.800000000000003e-07,4.12e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0679611650485437,0.0068809501366764,1.9315113122172064e-06,-2.2031493212669816e-06,-2.7163800904977557e-07,-0.06566267030984152
-0.184,-2.2600000000000004e-06,1.96e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-3.000000000000005e-07,4.22e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.071090047393365,0.0067193489636087,1.9577375565610977e-06,-2.2393484162896063e-06,-2.8161085972850867e-07,-0.06695653830214578
-0.182,-2.2600000000000004e-06,1.94e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-3.200000000000003e-07,4.2e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0761904761904762,0.0067538684259345,1.9793846153846273e-06,-2.28021719457015e-06,-3.008325791855223e-07,-0.07059377994403945
-0.18,-2.32e-06,2e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-3.199999999999999e-07,4.319999999999999e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.074074074074074,0.0065652228117546,1.997266968325804e-06,-2.314352941176485e-06,-3.1708597285068074e-07,-0.07341429968997729
-0.178,-2.36e-06,2.06e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-2.999999999999997e-07,4.42e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0678733031674207,0.0064138792238214,2.016090497737569e-06,-2.351837104072413e-06,-3.3574660633484377e-07,-0.07678726445449817
-0.176,-2.38e-06,2.02e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-3.6e-07,4.4e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0818181818181818,0.006449723598652,2.0419004524887e-06,-2.3902081447963943e-06,-3.483076923076945e-07,-0.07861883673156365
-0.174,-2.44e-06,2.06e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-3.799999999999998e-07,4.5e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0844444444444443,0.0063077639455665,2.06438009049775e-06,-2.435058823529427e-06,-3.706787330316765e-07,-0.08248770952411591
-0.172,-2.5e-06,2.12e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-3.8000000000000017e-07,4.62e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0822510822510823,0.0061428105899638,2.0963438914027276e-06,-2.478316742081463e-06,-3.819728506787353e-07,-0.08345346988016887
-0.1699999999999999,-2.52e-06,2.12e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-4e-07,4.64e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0862068965517241,0.0061183568557529,2.1275294117647187e-06,-2.517212669683273e-06,-3.8968325791855433e-07,-0.0839709783612414
-0.1679999999999999,-2.52e-06,2.1e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-4.200000000000002e-07,4.62e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0909090909090909,0.006147382665019,2.1543891402715063e-06,-2.5610497737556717e-06,-4.0666063348416523e-07,-0.08625809566584415
-0.1659999999999999,-2.6e-06,2.2e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-4e-07,4.8e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0833333333333333,0.0059129813770577,2.1826063348416424e-06,-2.5998733031674365e-06,-4.172669683257942e-07,-0.0874119098251587
-0.1639999999999999,-2.66e-06,2.24e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-4.199999999999998e-07,4.9000000000000005e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0857142857142856,0.0057934658184836,2.209502262443452e-06,-2.6410859728506946e-06,-4.3158371040724223e-07,-0.08916044043712816
-0.1619999999999999,-2.72e-06,2.24e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-4.799999999999996e-07,4.96e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.096774193548387,0.0057291143458754,2.243239819004539e-06,-2.6905520361991114e-06,-4.473122171945727e-07,-0.09063643961743059
-0.1599999999999999,-2.74e-06,2.3000000000000004e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-4.399999999999996e-07,5.040000000000001e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0873015873015872,0.0056333039463328,2.2741900452488824e-06,-2.7378280542986594e-06,-4.6363800904977633e-07,-0.09243095562203395
-0.1579999999999999,-2.74e-06,2.3000000000000004e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-4.399999999999996e-07,5.040000000000001e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0873015873015872,0.0056333039463328,2.3047239819004665e-06,-2.785954751131239e-06,-4.812307692307719e-07,-0.09445509365095017
-0.1559999999999999,-2.84e-06,2.3000000000000004e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-5.399999999999995e-07,5.14e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1050583657587547,0.005533060960368,2.342515837104087e-06,-2.8391493212669853e-06,-4.966334841628987e-07,-0.0957919886224389
-0.1539999999999999,-2.88e-06,2.4e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-4.800000000000001e-07,5.28e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0909090909090909,0.0053789598318916,2.3761085972850827e-06,-2.8933212669683435e-06,-5.172126696832608e-07,-0.09806476652930005
-0.1519999999999999,-2.96e-06,2.38e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-5.8e-07,5.34e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1086142322097378,0.0053278310090288,2.4101538461538613e-06,-2.9468959276018278e-06,-5.367420814479669e-07,-0.10019666332190466
-0.1499999999999999,-3.04e-06,2.46e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-5.8e-07,5.5e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1054545454545454,0.0051711102407034,2.4478371040724133e-06,-2.998009049773774e-06,-5.501719457013607e-07,-0.10109697657209686
-0.1479999999999999,-3.04e-06,2.5e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-5.399999999999999e-07,5.54e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0974729241877256,0.0051296602215141,2.488416289592775e-06,-3.0639819004525077e-06,-5.755656108597321e-07,-0.1035587836742201
-0.1459999999999999,-3.1e-06,2.52e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-5.8e-07,5.62e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1032028469750889,0.0050595191719854,2.5270769230769387e-06,-3.11876923076925e-06,-5.916923076923114e-07,-0.10490610572078443
-0.1439999999999999,-3.18e-06,2.58e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-6.000000000000002e-07,5.76e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1041666666666667,0.0049370328503332,2.5697737556561246e-06,-3.1685248868778477e-06,-5.987511312217232e-07,-0.10459743438188068
-0.1419999999999999,-3.2400000000000003e-06,2.6e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-6.400000000000002e-07,5.84e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1095890410958904,0.004872193145043,2.612923076923093e-06,-3.219891402714952e-06,-6.06968325791859e-07,-0.10422807553996936
-0.1399999999999999,-3.3e-06,2.68e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-6.2e-07,5.98e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1036789297658862,0.0047551644235893,2.6530497737556723e-06,-3.2833846153846355e-06,-6.303348416289631e-07,-0.10632340751589298
-0.1379999999999999,-3.3200000000000004e-06,2.66e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-6.600000000000005e-07,5.98e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1103678929765887,0.0047585311355529,2.6894660633484326e-06,-3.3396380090497944e-06,-6.501719457013615e-07,-0.10778389219805809
-0.1359999999999999,-3.44e-06,2.72e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-7.200000000000003e-07,6.16e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1168831168831169,0.0046228605409565,2.717248868778297e-06,-3.404597285067894e-06,-6.87348416289597e-07,-0.11211763866408
-0.1339999999999999,-3.36e-06,2.7600000000000003e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-5.999999999999998e-07,6.120000000000001e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0980392156862744,0.00464377058362,2.7475294117647225e-06,-3.4736651583710617e-06,-7.261357466063393e-07,-0.11654209649911991
-0.1319999999999999,-3.54e-06,2.8000000000000003e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-7.399999999999997e-07,6.34e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1167192429022081,0.0044915273198425,2.783257918552053e-06,-3.5407058823529626e-06,-7.574479638009096e-07,-0.1195763750709995
-0.1299999999999999,-3.68e-06,2.84e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-8.4e-07,6.52e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1288343558282208,0.004373932589426,2.8152579185520537e-06,-3.611457013574683e-06,-7.961990950226292e-07,-0.1236519825339461
-0.1279999999999999,-3.72e-06,2.84e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-8.8e-07,6.56e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1341463414634146,0.0043502481196545,2.8506606334841804e-06,-3.684597285067896e-06,-8.339366515837154e-07,-0.12741514910681487
-0.1259999999999999,-3.72e-06,2.82e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-8.999999999999999e-07,6.54e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1376146788990825,0.0043655712634087,2.8814117647059e-06,-3.765628959276041e-06,-8.84217194570141e-07,-0.13281211087078468
-0.1239999999999999,-3.86e-06,2.92e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-9.400000000000004e-07,6.78e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1386430678466077,0.0042116247875824,2.925230769230787e-06,-3.845104072398213e-06,-9.198733031674263e-07,-0.1357931694377135
-0.1219999999999999,-3.9e-06,2.98e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-9.2e-07,6.88e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1337209302325581,0.0041476788340413,2.9672217194570317e-06,-3.913104072398213e-06,-9.458823529411821e-07,-0.1376991487037717
-0.1199999999999999,-4e-06,3.04e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-9.599999999999997e-07,7.04e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1363636363636363,0.0040548343151104,3.0045610859728688e-06,-3.995891402714956e-06,-9.913303167420873e-07,-0.14193659411346407
-0.1179999999999999,-4.08e-06,3.04e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.0399999999999998e-06,7.12e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.146067415730337,0.0040146644656376,3.048959276018118e-06,-4.069140271493237e-06,-1.0201809954751192e-06,-0.14331251988650914
-0.1159999999999999,-4.139999999999999e-06,3.1e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.0399999999999994e-06,7.239999999999999e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1436464088397789,0.003946767152094,3.102515837104091e-06,-4.141085972850704e-06,-1.0385701357466124e-06,-0.1433672676804637
-0.1139999999999999,-4.24e-06,3.14e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.1e-06,7.38e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1490514905149051,0.0038748959263828,3.1579185520362185e-06,-4.229701357466089e-06,-1.0717828054298703e-06,-0.14499678158503992
-0.1119999999999999,-4.26e-06,3.2400000000000003e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.0199999999999996e-06,7.5e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1359999999999999,0.0038059527643475,3.2132669683258115e-06,-4.309755656108623e-06,-1.096488687782812e-06,-0.1457704088415549
-0.1099999999999999,-4.360000000000001e-06,3.2400000000000003e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.1200000000000005e-06,7.600000000000001e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1473684210526316,0.0037618095698663,3.2497013574660834e-06,-4.38142986425342e-06,-1.1317285067873372e-06,-0.14826468834717724
-0.1059999999999999,-4.54e-06,3.26e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.2799999999999996e-06,7.8e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.164102564102564,0.0036746902556922,3.2952036199095227e-06,-4.467547511312244e-06,-1.172343891402722e-06,-0.1509371987188345
-0.1039999999999999,-4.58e-06,3.4e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.18e-06,7.98e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1478696741854636,0.0035829352348846,3.3517285067873505e-06,-4.547384615384643e-06,-1.1956561085972926e-06,-0.1513407733556042
-0.1019999999999999,-4.58e-06,3.44e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.14e-06,8.020000000000001e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.14214463840399,0.0035621677705038,3.4092307692307902e-06,-4.634352941176499e-06,-1.2251221719457089e-06,-0.15220898640534147
-0.0999999999999999,-4.74e-06,3.44e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.3000000000000005e-06,8.18e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1589242053789731,0.0035011284204476,3.464253393665179e-06,-4.727149321266997e-06,-1.262895927601818e-06,-0.15405091442939967
-0.0979999999999999,-4.74e-06,3.5e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.2400000000000004e-06,8.24e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1504854368932039,0.0034712062212938,3.5308597285068086e-06,-4.818298642533966e-06,-1.2874389140271572e-06,-0.15417646896418172
-0.0959999999999999,-4.9000000000000005e-06,3.52e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.3800000000000003e-06,8.42e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.163895486935867,0.0034039947874281,3.5905158371040948e-06,-4.900760180995506e-06,-1.310244343891411e-06,-0.15442146826056555
-0.0899999999999999,-5.02e-06,3.7e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.32e-06,8.720000000000001e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1513761467889908,0.0032805618223823,3.654660633484185e-06,-4.971674208144826e-06,-1.3170135746606416e-06,-0.1526811609409377
-0.0879999999999999,-5.04e-06,3.76e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.28e-06,8.8e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1454545454545454,0.0032479443988642,3.721122171945724e-06,-5.0321809954751445e-06,-1.3110588235294198e-06,-0.14982457066626864
-0.0859999999999999,-5.16e-06,3.76e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.3999999999999995e-06,8.92e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1569506726457399,0.0032096998167478,3.776832579185543e-06,-5.105628959276049e-06,-1.3287963800905058e-06,-0.14978106065156274
-0.0839999999999999,-5.2e-06,3.86e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.34e-06,9.06e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1479028697571743,0.0031558455334153,3.837230769230792e-06,-5.174117647058855e-06,-1.3368868778280624e-06,-0.14848482253342718
-0.0819999999999999,-5.2e-06,3.94e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.2599999999999998e-06,9.14e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1378555798687089,0.0031238255768466,3.891746606334865e-06,-5.217339366515868e-06,-1.3255927601810036e-06,-0.14544577993657065
-0.0799999999999999,-5.2e-06,3.9e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.3000000000000005e-06,9.1e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1428571428571428,0.0031397174254317,3.947203619909526e-06,-5.266552036199127e-06,-1.3193484162896007e-06,-0.14313082007813016
-0.0779999999999999,-5.3e-06,4e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.3000000000000005e-06,9.3e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1397849462365591,0.0030708891758185,4.003348416289617e-06,-5.30562895927605e-06,-1.3022805429864331e-06,-0.13978405676750455
-0.0759999999999999,-5.34e-06,4.08e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.2599999999999998e-06,9.42e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1337579617834394,0.0030293173271869,4.051692307692332e-06,-5.3448868778280865e-06,-1.2931945701357546e-06,-0.13764654843468468
-0.0739999999999999,-5.44e-06,4.06e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.3799999999999997e-06,9.5e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1452631578947368,0.0030085402135312,4.106895927601835e-06,-5.3912579185520685e-06,-1.284361990950234e-06,-0.13521571836820953
-0.0719999999999999,-5.42e-06,4.139999999999999e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.2800000000000005e-06,9.56e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1338912133891213,0.0029850072322403,4.170208144796405e-06,-5.434841628959309e-06,-1.2646334841629035e-06,-0.13162435904807965
-0.0699999999999999,-5.42e-06,4.219999999999999e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.2000000000000004e-06,9.64e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1244813278008299,0.0029566981039771,4.233556561085998e-06,-5.477176470588269e-06,-1.2436199095022697e-06,-0.12815330421378957
-0.0659999999999998,-5.56e-06,4.360000000000001e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.1999999999999995e-06,9.92e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1209677419354838,0.002872022610253,4.299764705882379e-06,-5.522932126696866e-06,-1.2231674208144867e-06,-0.12464266221924722
-0.0639999999999998,-5.58e-06,4.38e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.1999999999999995e-06,9.96e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1204819277108433,0.0028603230304957,4.37314027149324e-06,-5.557936651583744e-06,-1.1847963800905047e-06,-0.11937952641934113
-0.0619999999999998,-5.58e-06,4.42e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.16e-06,1e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.116,0.0028473931937826,4.433375565610887e-06,-5.58561085972854e-06,-1.1522352941176536e-06,-0.11505719679931935
-0.0599999999999998,-5.639999999999999e-06,4.48e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.159999999999999e-06,1.012e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.1146245059288536,0.0028131892554748,4.4950588235294386e-06,-5.612090497737591e-06,-1.1170316742081513e-06,-0.11050245307520966
-0.0579999999999998,-5.639999999999999e-06,4.600000000000001e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.0399999999999983e-06,1.024e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.1015624999999998,0.0027763449513353,4.570009049773784e-06,-5.638461538461572e-06,-1.0684524886877889e-06,-0.10461047926629759
-0.0559999999999998,-5.62e-06,4.64e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-9.800000000000008e-07,1.026e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0955165692007798,0.0027692985251745,4.625194570135775e-06,-5.666352941176505e-06,-1.04115837104073e-06,-0.10110959122090496
-0.0539999999999998,-5.7000000000000005e-06,4.66e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.0400000000000002e-06,1.036e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.1003861003861004,0.0027438638533923,4.6844343891403005e-06,-5.692452488687818e-06,-1.008018099547517e-06,-0.09713074550416549
-0.0519999999999998,-5.68e-06,4.74e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-9.399999999999996e-07,1.042e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0902111324376199,0.0027254440910815,4.745647058823559e-06,-5.702733031674242e-06,-9.570859728506843e-07,-0.09165294561891674
