VectorMagnet - Field Z,ic-,ic+,datafile,rmse-,rmse+,delta,sigma,delta_err,sigma_err,eta,eta_err
-0.1119999999999999,-4.26e-06,3.2400000000000003e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.0199999999999996e-06,7.5e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1359999999999999,0.0038059527643475
-0.1099999999999999,-4.360000000000001e-06,3.2400000000000003e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.1200000000000005e-06,7.600000000000001e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1473684210526316,0.0037618095698663
-0.1059999999999999,-4.54e-06,3.26e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.2799999999999996e-06,7.8e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.164102564102564,0.0036746902556922
-0.1039999999999999,-4.58e-06,3.4e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.18e-06,7.98e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1478696741854636,0.0035829352348846
-0.1019999999999999,-4.58e-06,3.44e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.14e-06,8.020000000000001e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.14214463840399,0.0035621677705038
-0.0999999999999999,-4.74e-06,3.44e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.3000000000000005e-06,8.18e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1589242053789731,0.0035011284204476
-0.0979999999999999,-4.74e-06,3.5e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.2400000000000004e-06,8.24e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1504854368932039,0.0034712062212938
-0.0959999999999999,-4.9000000000000005e-06,3.52e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.3800000000000003e-06,8.42e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.163895486935867,0.0034039947874281
-0.0899999999999999,-5.02e-06,3.7e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.32e-06,8.720000000000001e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1513761467889908,0.0032805618223823
-0.0879999999999999,-5.04e-06,3.76e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.28e-06,8.8e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1454545454545454,0.0032479443988642
-0.0859999999999999,-5.16e-06,3.76e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.3999999999999995e-06,8.92e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1569506726457399,0.0032096998167478
-0.0839999999999999,-5.2e-06,3.86e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.34e-06,9.06e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1479028697571743,0.0031558455334153
-0.0819999999999999,-5.2e-06,3.94e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.2599999999999998e-06,9.14e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1378555798687089,0.0031238255768466
-0.0799999999999999,-5.2e-06,3.9e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.3000000000000005e-06,9.1e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1428571428571428,0.0031397174254317
-0.0779999999999999,-5.3e-06,4e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.3000000000000005e-06,9.3e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1397849462365591,0.0030708891758185
-0.0759999999999999,-5.34e-06,4.08e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.2599999999999998e-06,9.42e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1337579617834394,0.0030293173271869
-0.0739999999999999,-5.44e-06,4.06e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.3799999999999997e-06,9.5e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1452631578947368,0.0030085402135312
-0.0719999999999999,-5.42e-06,4.139999999999999e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.2800000000000005e-06,9.56e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1338912133891213,0.0029850072322403
-0.0699999999999999,-5.42e-06,4.219999999999999e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.2000000000000004e-06,9.64e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1244813278008299,0.0029566981039771
-0.0659999999999998,-5.56e-06,4.360000000000001e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.1999999999999995e-06,9.92e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1209677419354838,0.002872022610253
-0.0639999999999998,-5.58e-06,4.38e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.1999999999999995e-06,9.96e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1204819277108433,0.0028603230304957
-0.0619999999999998,-5.58e-06,4.42e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.16e-06,1e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.116,0.0028473931937826
-0.0599999999999998,-5.639999999999999e-06,4.48e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.159999999999999e-06,1.012e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.1146245059288536,0.0028131892554748
-0.0579999999999998,-5.639999999999999e-06,4.600000000000001e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.0399999999999983e-06,1.024e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.1015624999999998,0.0027763449513353
-0.0559999999999998,-5.62e-06,4.64e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-9.800000000000008e-07,1.026e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0955165692007798,0.0027692985251745
-0.0539999999999998,-5.7000000000000005e-06,4.66e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.0400000000000002e-06,1.036e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.1003861003861004,0.0027438638533923
-0.0519999999999998,-5.68e-06,4.74e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-9.399999999999996e-07,1.042e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0902111324376199,0.0027254440910815
-0.0499999999999998,-5.74e-06,4.78e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-9.6e-07,1.052e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.091254752851711,0.0026997903736567
-0.0479999999999998,-5.74e-06,4.88e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-8.600000000000002e-07,1.062e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0809792843691149,0.0026720206030387
-0.0459999999999998,-5.7800000000000006e-06,4.980000000000001e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-8e-07,1.0760000000000002e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0743494423791821,0.0026359051084354
-0.0439999999999998,-5.76e-06,4.94e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-8.199999999999998e-07,1.07e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0766355140186915,0.0026511407894399
-0.0419999999999998,-5.8e-06,5.1e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-7.000000000000001e-07,1.09e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0642201834862385,0.0026002327231242
-0.0399999999999998,-5.74e-06,5.12e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-6.2e-07,1.086e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0570902394106813,0.0026086857411267
-0.0379999999999998,-5.8e-06,5.14e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-6.600000000000005e-07,1.094e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0603290676416819,0.002590100197844
-0.0359999999999998,-5.74e-06,5.26e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-4.800000000000005e-07,1.1e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0436363636363636,0.0025737442670054
-0.0339999999999998,-5.74e-06,5.26e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-4.800000000000005e-07,1.1e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0436363636363636,0.0025737442670054
-0.0319999999999998,-5.72e-06,5.28e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-4.4e-07,1.1e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.04,0.0025733536018842
-0.0299999999999998,-5.82e-06,5.34e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-4.800000000000005e-07,1.116e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.043010752688172,0.0025367760795103
-0.0279999999999998,-5.74e-06,5.38e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-3.6e-07,1.112e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0323741007194244,0.0025448821483096
-0.0259999999999998,-5.84e-06,5.42e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-4.200000000000002e-07,1.126e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0373001776198934,0.0025136714394014
-0.0239999999999998,-5.7800000000000006e-06,5.4e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-3.800000000000006e-07,1.118e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0339892665474061,0.0025313599749472
-0.0219999999999998,-5.7000000000000005e-06,5.42e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-2.800000000000007e-07,1.112e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0251798561151079,0.0025443557820491
-0.0199999999999998,-5.74e-06,5.48e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-2.6000000000000005e-07,1.122e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0231729055258467,0.0025215565349784
-0.0179999999999998,-5.68e-06,5.4e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-2.7999999999999986e-07,1.108e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0252707581227436,0.0025535470336168
-0.0159999999999998,-5.68e-06,5.42e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-2.6000000000000005e-07,1.11e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0234234234234234,0.0025488314740407
-0.0139999999999998,-5.68e-06,5.38e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-2.999999999999997e-07,1.106e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0271247739602169,0.0025582888298463
-0.0119999999999998,-5.639999999999999e-06,5.4e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-2.399999999999994e-07,1.104e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0217391304347825,0.0025625864028036
-0.0099999999999998,-5.62e-06,5.4e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-2.2000000000000046e-07,1.102e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0199637023593466,0.0025671421983502
-0.0079999999999998,-5.5e-06,5.32e-06,2023/10/Data_1017/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-120.hdf5,2e-08,2e-08,-1.7999999999999997e-07,1.082e-05,2.8284271247461904e-08,2.8284271247461904e-08,-0.0166358595194085,0.0026144348279581
