imax,b,c,bstar,imax_err,b_err,c_err,bstar_err,ndata,chisqr,redchi,rsquared,datapath,bcol,icp_col,icm_col,icp_err_col,icm_err_col,bmax,bmask,invert_current,remove_zero_field_offset,quiet,parent_csv,device,wsc,gate
3.923570994969043e-06,32.91537272100357,-0.0828545385437115,0.0040427469992146,0.0,0.2041300320133643,0.0232957815077716,0.0004693151464983,42,1.4502670832047282e-15,3.7186335466787906e-17,0.9974965711745464,../data/processed/centermax/JS633-W2_Wsc=0.9um-NNE_WFS07_slopes/diode-lowfield_-0.6V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-0.6V/fit_diode/data_fit.csv,0.9-NNE,9e-07,-0.6
3.72986499977455e-06,33.48915599362494,-0.145159454224667,-0.0023637009346239,0.0,0.4474825604213056,0.0420794528029503,0.000869587152958,42,4.325226720865679e-15,1.1090324925296611e-16,0.9907861134474087,../data/processed/centermax/JS633-W2_Wsc=0.9um-NNE_WFS07_slopes/diode-lowfield_-2.6V_redo-check-offset/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-2.6V_redo-check-offset/fit_diode/data_fit.csv,0.9-NNE,9e-07,-2.6
3.837142484187694e-06,33.7799912648849,-0.1280394004693463,-0.0011727376091113,0.0,0.2623182707285346,0.0264569030787767,0.0005447146357265,42,1.8514062023006696e-15,4.7471953905145376e-17,0.996305037934962,../data/processed/centermax/JS633-W2_Wsc=0.9um-NNE_WFS07_slopes/diode-lowfield_-2.2V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-2.2V/fit_diode/data_fit.csv,0.9-NNE,9e-07,-2.2
3.744349106310184e-06,33.5028099112201,-0.1523576854489087,-0.0025474909596099,0.0,0.4021468783633277,0.0369482232041647,0.0007649658332941,42,3.368831660559345e-15,8.638029898870113e-17,0.992784154761205,../data/processed/centermax/JS633-W2_Wsc=0.9um-NNE_WFS07_slopes/diode-lowfield_-2.6V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-2.6V/fit_diode/data_fit.csv,0.9-NNE,9e-07,-2.6
3.941905014738398e-06,32.43321986345503,-0.0561533357102156,0.0053590502484227,0.0,0.1558739083585355,0.0173743086431586,0.0003465466127844,42,7.7920023387473565e-16,1.997949317627527e-17,0.9986619982158474,../data/processed/centermax/JS633-W2_Wsc=0.9um-NNE_WFS07_slopes/diode-lowfield_0.0V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_0.0V/fit_diode/data_fit.csv,0.9-NNE,9e-07,0.0
9.779007550276546e-07,29.10102077158401,-0.1245953792194087,-0.0017724603744457,0.0,0.5120137075929485,0.0591261354790096,0.0012160290413974,42,4.416196162263694e-16,1.1323579903240242e-17,0.982511722759598,../data/processed/centermax/JS633-W2_Wsc=0.9um-NNE_WFS07_slopes/diode-lowfield_-5.25V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-5.25V/fit_diode/data_fit.csv,0.9-NNE,9e-07,-5.25
3.830604350768428e-06,33.45646861219841,-0.131558829822075,-0.0011396605809944,0.0,0.3174340845731159,0.0321347807509592,0.0006621792761895,42,2.676989688873545e-15,6.864076125316781e-17,0.9945804560703184,../data/processed/centermax/JS633-W2_Wsc=0.9um-NNE_WFS07_slopes/diode-lowfield_-2.2V_redo-check-offset/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-2.2V_redo-check-offset/fit_diode/data_fit.csv,0.9-NNE,9e-07,-2.2
3.904597478126967e-06,33.83117916593944,-0.1121516111665715,0.0004259966745656,0.0,0.2537116062541582,0.0274443623130494,0.0005624264146342,42,2.0854837787650424e-15,5.3473943045257504e-17,0.9961157244717892,../data/processed/centermax/JS633-W2_Wsc=0.9um-NNE_WFS07_slopes/diode-lowfield_-1.8V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-1.8V/fit_diode/data_fit.csv,0.9-NNE,9e-07,-1.8
3.853078362354681e-06,34.20656118551187,-0.1350504025013146,-0.0007057943008516,0.0,0.2785355987628562,0.0277667936492722,0.0005725937073336,42,2.130311202065862e-15,5.4623364155534926e-17,0.9959492702197736,../data/processed/centermax/JS633-W2_Wsc=0.9um-NNE_WFS07_slopes/diode-lowfield_-2.0V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-2.0V/fit_diode/data_fit.csv,0.9-NNE,9e-07,-2.0
3.657604547793313e-06,34.96123978926249,-0.1669975591386089,-0.0044584074829262,0.0,0.3717231928944922,0.029221364585153,0.0006051373858215,42,2.1423536463412264e-15,5.4932144777980166e-17,0.9954146620441718,../data/processed/centermax/JS633-W2_Wsc=0.9um-NNE_WFS07_slopes/diode-lowfield_-3.0V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-3.0V/fit_diode/data_fit.csv,0.9-NNE,9e-07,-3.0
3.832869172860821e-06,32.8877995078943,-0.1448432788204582,-0.0014574226225683,0.0,0.3145544904066335,0.0311801282327448,0.000644701913576,42,2.4489754170741684e-15,6.279424146344022e-17,0.9948557425053838,../data/processed/centermax/JS633-W2_Wsc=0.9um-NNE_WFS07_slopes/diode-lowfield_-2.20V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-2.20V/fit_diode/data_fit.csv,0.9-NNE,9e-07,-2.2
