field,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err,parent_csv
0.005,-3.8063766134142536e-06,3.8007280412641945e-06,-3.6418622822392106e-05,1.2015648395578298e-05,-3.807797503721106e-06,3.799878298360756e-06,1.761980047957372e-09,1.6392879991283762e-09,19,19,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-029.hdf5,-7.9192053603499e-09,2.406623949329471e-09,7.6076758020818625e-06,2.406623949329471e-09,-0.0010409493735501,0.0003163417206277,diode-lowfield_-2.4V/data.csv
0.01,-3.796223740298862e-06,3.790750738828159e-06,-2.8171094979195924e-05,2.048867416290813e-05,-3.797374454318752e-06,3.789709740614102e-06,1.551349230232453e-09,1.68869532738653e-09,21,17,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-029.hdf5,-7.664713704650256e-09,2.293114986842117e-09,7.587084194932854e-06,2.293114986842117e-09,-0.0010102317975816,0.0003022394503692,diode-lowfield_-2.4V/data.csv
0.015,-3.781325200980292e-06,3.775750005752957e-06,-2.6542538628122608e-05,2.278207724165009e-05,-3.782776835747115e-06,3.7747140843552654e-06,1.994668063539681e-09,9.822977380810095e-10,21,17,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-029.hdf5,-8.062751391848937e-09,2.2234229309657236e-09,7.557490920102381e-06,2.2234229309657236e-09,-0.0010668555843583,0.0002942013718309,diode-lowfield_-2.4V/data.csv
0.02,-3.765653713154718e-06,3.75532555706023e-06,-2.7140134551509143e-05,2.199169533242266e-05,-3.7638266543713822e-06,3.75412561580868e-06,2.3534020972346633e-09,1.571170740401248e-09,21,17,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-029.hdf5,-9.701038562702032e-09,2.8296782373198402e-09,7.517952270180063e-06,2.8296782373198402e-09,-0.0012903831008852,0.0003763898055558,diode-lowfield_-2.4V/data.csv
0.025,-3.735678200703957e-06,3.7216786714014704e-06,-2.809878454273589e-05,2.0637049358932746e-05,-3.7348083522326e-06,3.7221593087131673e-06,1.7647314600518759e-09,1.5250579643440667e-09,21,17,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-029.hdf5,-1.26490435194326e-08,2.3323976763635514e-09,7.456967660945767e-06,2.3323976763635514e-09,-0.0016962717413512,0.0003127814331453,diode-lowfield_-2.4V/data.csv
0.03,-3.70069324195025e-06,3.6868108552535607e-06,-2.5440143956809608e-05,2.3369181275822355e-05,-3.698926876843367e-06,3.686542801217518e-06,2.04678011329996e-09,1.7446917670573452e-09,21,17,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-029.hdf5,-1.2384075625848949e-08,2.689471731444277e-09,7.385469678060885e-06,2.689471731444277e-09,-0.0016768162575545,0.0003641576811887,diode-lowfield_-2.4V/data.csv
0.035,-3.655665482840864e-06,3.6457427401271656e-06,-2.836509592406496e-05,2.0531710044271308e-05,-3.651595881248557e-06,3.645062889842413e-06,2.298306124265214e-09,1.4674070194285083e-09,19,17,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-029.hdf5,-6.5329914061440315e-09,2.7268102980411103e-09,7.296658771090969e-06,2.7268102980411103e-09,-0.000895340129105,0.0003737068535801,diode-lowfield_-2.4V/data.csv
0.04,-3.596217893511017e-06,3.5960822532166656e-06,-2.4558346892204985e-05,2.3395618077330265e-05,-3.5952099012761875e-06,3.5972183481337123e-06,2.333524902194124e-09,1.265494368725076e-09,21,17,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-029.hdf5,2.008446857524804e-09,2.6545836710179195e-09,7.1924282494099e-06,2.6545836710179195e-09,0.0002792446150143,0.0003690803275979,diode-lowfield_-2.4V/data.csv
0.045,-3.52699288488693e-06,3.5458041670170004e-06,-2.429361759162955e-05,2.243547610973369e-05,-3.527683727742689e-06,3.544396642608725e-06,2.0125981658686317e-09,1.673064682121957e-09,23,17,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-029.hdf5,1.671291486603595e-08,2.617192543131213e-09,7.072080370351414e-06,2.617192543131213e-09,0.0023632246794171,0.0003700749587606,diode-lowfield_-2.4V/data.csv
0.05,-3.4454893143839764e-06,3.485889422310544e-06,-2.6291817758883192e-05,2.018449455086256e-05,-3.4449939332043704e-06,3.4861598921747903e-06,1.515570503439787e-09,1.4476695780269404e-09,21,17,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-029.hdf5,4.116595897041991e-08,2.095877181048887e-09,6.93115382537916e-06,2.095877181048887e-09,0.0059392649488872,0.0003023903666578,diode-lowfield_-2.4V/data.csv
-0.05,-3.7096835081465898e-06,3.5261758042165144e-06,-6.003657739620177e-05,-1.2737872570505468e-05,-3.7111230616317663e-06,3.527072372716955e-06,2.246356388844977e-09,9.610744259027651e-10,15,17,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-137.hdf5,-1.8405068891481122e-07,2.443313544723431e-09,7.2381954343487215e-06,2.443313544723431e-09,-0.0254277037120885,0.0003376674923428,diode-lowfield_0.00V/data.csv
-0.045,-3.760775018309777e-06,3.605898670481623e-06,-5.396980664785315e-05,-7.33973597720651e-06,-3.760164702565336e-06,3.6051062398113456e-06,2.6048683132484843e-09,1.4871060182511343e-09,17,17,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-137.hdf5,-1.550584627539905e-07,2.999470493084529e-09,7.365270942376682e-06,2.999470493084529e-09,-0.0210526488390059,0.0004073353372351,diode-lowfield_0.00V/data.csv
-0.04,-3.8065152257432697e-06,3.670898515845145e-06,-5.080074698844898e-05,-4.193703395811157e-06,-3.805759678399293e-06,3.6708002549930144e-06,2.1037928028853287e-09,8.491127670961402e-10,17,17,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-137.hdf5,-1.3495942340627878e-07,2.268686106255727e-09,7.4765599333923075e-06,2.268686106255727e-09,-0.0180510053565563,0.0003034892663657,diode-lowfield_0.00V/data.csv
-0.035,-3.841561534201013e-06,3.73082883711198e-06,-4.747771828743007e-05,-1.3355350965608872e-06,-3.843064671806647e-06,3.729508093012508e-06,1.6466868242245062e-09,1.9236133582691587e-09,17,15,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-137.hdf5,-1.1355657879413906e-07,2.5321662364833282e-09,7.572572764819155e-06,2.5321662364833282e-09,-0.014995772549285,0.0003344241128193,diode-lowfield_0.00V/data.csv
-0.03,-3.879652197896608e-06,3.780743103496672e-06,-4.487735556135946e-05,2.099430272604411e-06,-3.878111934721823e-06,3.7794405208783823e-06,2.0348216488508587e-09,1.050668519180335e-09,19,15,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-137.hdf5,-9.867141384344106e-08,2.290066261012708e-09,7.657552455600206e-06,2.290066261012708e-09,-0.0128855028307745,0.0002990846466063,diode-lowfield_0.00V/data.csv
-0.025,-3.900766203225704e-06,3.820660919585671e-06,-4.086144983006689e-05,6.089703608265823e-06,-3.9024498540516266e-06,3.82022113558389e-06,1.5334960882375555e-09,1.316001125624113e-09,19,15,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-137.hdf5,-8.22287184677367e-08,2.0207595639471355e-09,7.722670989635516e-06,2.0207595639471355e-09,-0.010647704476611,0.0002616807208045,diode-lowfield_0.00V/data.csv
-0.02,-3.925732840715396e-06,3.855808869290925e-06,-4.066068505066152e-05,6.666331733111864e-06,-3.923937495268173e-06,3.854487041976102e-06,1.0904797848464787e-09,2.3920418523773366e-09,19,15,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-137.hdf5,-6.945045329207102e-08,2.628880062818314e-09,7.778424537244276e-06,2.628880062818314e-09,-0.0089286015387218,0.0003379842325657,diode-lowfield_0.00V/data.csv
-0.015,-3.935740050186026e-06,3.8807443291245225e-06,-3.809314176103398e-05,9.129868993209671e-06,-3.9361919617230016e-06,3.881557336648518e-06,2.6879627344707113e-09,1.858729389478581e-09,19,15,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-137.hdf5,-5.4634625074483844e-08,3.268029774224017e-09,7.817749298371518e-06,3.268029774224017e-09,-0.0069885363407425,0.0004180371425609,diode-lowfield_0.00V/data.csv
-0.01,-3.940674254854352e-06,3.905654090502591e-06,-3.558539163324488e-05,1.0945977930511458e-05,-3.9407819279209965e-06,3.90374873509609e-06,2.130656764115244e-09,1.722820424109746e-09,21,13,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-137.hdf5,-3.703319282490669e-08,2.740038039918374e-09,7.844530663017087e-06,2.740038039918374e-09,-0.0047208933734556,0.0003492966871878,diode-lowfield_0.00V/data.csv
-0.005,-3.939783428342228e-06,3.919146315804861e-06,-3.813987982806022e-05,8.900780832345972e-06,-3.939295658505635e-06,3.919589564198692e-06,2.48635070220119e-09,1.254882440144843e-09,19,13,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-137.hdf5,-1.9706094306943013e-08,2.7850798467764304e-09,7.858885222704328e-06,2.7850798467764304e-09,-0.0025074923158327,0.0003543872347614,diode-lowfield_0.00V/data.csv
0.0,-3.9307578727436e-06,3.930648202183153e-06,-4.826362386530884e-05,-9.69429894959563e-07,-3.931722195754687e-06,3.929907064957941e-06,1.468480948110501e-09,1.4062679082752971e-09,17,15,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-137.hdf5,-1.815130796745622e-09,2.033230366881356e-09,7.861629260712628e-06,2.033230366881356e-09,-0.0002308848123653,0.0002586271056097,diode-lowfield_0.00V/data.csv
0.005,-3.920652204800393e-06,3.935824653441108e-06,-5.08059967093956e-05,-4.341830756759047e-06,-3.920900516297053e-06,3.936887826347656e-06,2.13740706578938e-09,1.571237836633004e-09,17,17,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-137.hdf5,1.5987310050602872e-08,2.65279047498168e-09,7.85778834264471e-06,2.65279047498168e-09,0.0020345814055385,0.0003376008426214,diode-lowfield_0.00V/data.csv
0.01,-3.905715567621698e-06,3.936454504775447e-06,-3.900393206876821e-05,7.975835870043712e-06,-3.905817092328997e-06,3.937766033907852e-06,2.259832526490445e-09,1.331838516170014e-09,19,15,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-137.hdf5,3.194894157885558e-08,2.623096811202006e-09,7.843583126236848e-06,2.623096811202006e-09,0.0040732584922809,0.0003344286060801,diode-lowfield_0.00V/data.csv
0.015,-3.88576123848746e-06,3.930731946747113e-06,-5.04610249144539e-05,-3.73135603503654e-06,-3.884094262164488e-06,3.931651907953843e-06,2.0879285489181154e-09,1.472912226622147e-09,17,17,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-137.hdf5,4.755764578935485e-08,2.555174368359294e-09,7.81574617011833e-06,2.555174368359294e-09,0.0060848503462382,0.000326932530239,diode-lowfield_0.00V/data.csv
0.02,-3.85569226858038e-06,3.916076879851833e-06,-4.994533523359935e-05,-2.2177721986120346e-06,-3.855333471347241e-06,3.918491636247658e-06,2.0152834092314423e-09,2.112201025910733e-09,17,17,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-137.hdf5,6.31581649004163e-08,2.919376713167016e-09,7.773825107594899e-06,2.919376713167016e-09,0.0081244643436487,0.0003755516776752,diode-lowfield_0.00V/data.csv
0.025,-3.820664771438279e-06,3.89584739170167e-06,-4.8168730353516486e-05,-2.887780723858912e-07,-3.819776254615739e-06,3.897524917438448e-06,2.853943246286893e-09,2.036882349145524e-09,17,15,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-137.hdf5,7.774866282270937e-08,3.506263218483056e-09,7.717301172054187e-06,3.506263218483056e-09,0.0100745922815934,0.0004543610614786,diode-lowfield_0.00V/data.csv
0.03,-3.77602895427232e-06,3.870681842219291e-06,-4.297058124606493e-05,4.557370617810023e-06,-3.7752960613921535e-06,3.869007816675009e-06,2.472543001774493e-09,2.501307535728517e-09,19,15,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-137.hdf5,9.371175528285566e-08,3.517102256676124e-09,7.644303878067163e-06,3.517102256676124e-09,0.0122590306164739,0.0004601290823408,diode-lowfield_0.00V/data.csv
0.035,-3.725704034408711e-06,3.832147666243252e-06,-4.780733275502402e-05,-8.953740988752019e-07,-3.724533920668426e-06,3.834278707597885e-06,1.433339547745993e-09,1.6564537887322511e-09,17,15,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-137.hdf5,1.097447869294586e-07,2.190502548124086e-09,7.558812628266311e-06,2.190502548124086e-09,0.0145187865246276,0.0002898250713923,diode-lowfield_0.00V/data.csv
0.04,-3.663753949141554e-06,3.795707771854196e-06,-5.0030722703771983e-05,-1.576453425928921e-06,-3.6641831343619008e-06,3.793894891531633e-06,1.8794707537090503e-09,1.8193783919367086e-09,17,15,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-137.hdf5,1.2971175716973228e-07,2.615826455844092e-09,7.458078025893533e-06,2.615826455844092e-09,0.0173921158667674,0.0003507903835128,diode-lowfield_0.00V/data.csv
0.045,-3.594687344735241e-06,3.746298151555875e-06,-4.931005563939094e-05,-3.11106272399656e-06,-3.5944556872783854e-06,3.747604415468574e-06,1.7653494159947663e-09,1.694227948621912e-09,15,17,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-137.hdf5,1.531487281901886e-07,2.4468074919054564e-09,7.342060102746959e-06,2.4468074919054564e-09,0.0208590948653347,0.0003333314771313,diode-lowfield_0.00V/data.csv
0.05,-3.515792414106206e-06,3.69577454355881e-06,-5.004316271632362e-05,-3.361370709754068e-06,-3.5128595523088724e-06,3.695568949346925e-06,1.9890675761464563e-09,2.264380827651809e-09,17,17,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-137.hdf5,1.827093970380526e-07,3.013936023726156e-09,7.208428501655797e-06,3.013936023726156e-09,0.0253466337352286,0.0004182470592529,diode-lowfield_0.00V/data.csv
