angle-from-z,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
150.0,-8.362971574681425e-07,8.239440055693083e-07,-5.0012187031018665e-05,-1.6178199901987768e-05,-8.361065759254799e-07,8.23862813218287e-07,3.9932715185716247e-10,5.150758755899629e-10,19,21,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-134.hdf5,-1.2243762707192887e-08,6.517402333945023e-10,1.659969389143767e-06,6.517402333945023e-10,-0.007375896680545641,0.00039263251840994276
165.0,-8.391191095810362e-07,8.279973641134298e-07,-4.948157381809011e-05,-1.6271460886619722e-05,-8.388840668315846e-07,8.281041424627015e-07,3.755933904658501e-10,6.43992895727516e-10,19,21,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-134.hdf5,-1.0779924368883044e-08,7.455181048835392e-10,1.6669882092942861e-06,7.455181048835392e-10,-0.006466707028147901,0.00044723393285786827
180.0,-8.403229781080893e-07,8.304713831689597e-07,-4.296077329289325e-05,-9.12509599797156e-06,-8.402542446293684e-07,8.302074292316978e-07,7.668018762494874e-10,6.014995942449726e-10,21,19,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-134.hdf5,-1.004681539767064e-08,9.745700997345448e-10,1.6704616738610663e-06,9.745700997345448e-10,-0.006014394436508481,0.0005834241762970787
195.0,-8.393709869946884e-07,8.305196214988996e-07,-4.28411818486968e-05,-9.164943254603998e-06,-8.398536941963441e-07,8.3037491404278e-07,7.255757848896296e-10,4.2179351888947e-10,19,19,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-134.hdf5,-9.47878015356408e-09,8.392675331474247e-10,1.670228608239124e-06,8.392675331474247e-10,-0.005675139383199343,0.0005024947148732097
210.0,-8.380657552009252e-07,8.281929515459678e-07,-4.152334434337418e-05,-7.887930772502757e-06,-8.367002233646811e-07,8.280532594200264e-07,6.376843434441369e-10,5.654021876550567e-10,21,19,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-134.hdf5,-8.646963944654668e-09,8.522446571724013e-10,1.6647534827847076e-06,8.522446571724013e-10,-0.005194140774639201,0.000511941354863834
225.0,-8.327718074737627e-07,8.256806747988813e-07,-4.390447634710848e-05,-1.0541236594078042e-05,-8.329603313543287e-07,8.249334630733328e-07,6.92043262715266e-10,6.530958360078208e-10,21,19,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-134.hdf5,-8.026868280995895e-09,9.515555940040209e-10,1.6578937944276614e-06,9.515555940040209e-10,-0.004841605842289151,0.0005739612211073539
240.0,-8.278290529366599e-07,8.207035057009729e-07,-3.7361998513513616e-05,-3.79945940199837e-06,-8.277033506515047e-07,8.209533507400888e-07,3.851575378845512e-10,4.2495661089815844e-10,21,19,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-134.hdf5,-6.749999911415896e-09,5.735280726654436e-10,1.6486567013915934e-06,5.735280726654436e-10,-0.0040942422432264855,0.00034787889991590523
255.0,-8.24187617667523e-07,8.182520975143697e-07,-3.3955128570793554e-05,2.3412260442474298e-07,-8.239086996146208e-07,8.183858395216008e-07,7.407926036607601e-10,3.9272274075334096e-10,22,17,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-134.hdf5,-5.5228600930200044e-09,8.384538345927602e-10,1.6422945391362217e-06,8.384538345927602e-10,-0.003362892563671799,0.0005105409265240619
270.0,-8.216002334660847e-07,8.181095445734752e-07,-3.5486682516451144e-05,-1.17288876350192e-06,-8.212573254234658e-07,8.176474286483528e-07,7.147433095875346e-10,4.0624220526162077e-10,23,19,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-134.hdf5,-3.6098967751130313e-09,8.221257373029791e-10,1.6389047540718186e-06,8.221257373029791e-10,-0.002202627557302724,0.0005016324039316671
285.0,-8.213156127576389e-07,8.182631922833815e-07,-3.921760245328184e-05,-5.186315758986573e-06,-8.217787985111166e-07,8.183666824215532e-07,9.077690273408567e-10,5.490629514028216e-10,21,19,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-134.hdf5,-3.4121160895634126e-09,1.0609027908354952e-09,1.6401454809326697e-06,1.0609027908354952e-09,-0.002080374045613997,0.0006468359660388884
300.0,-8.235915522126658e-07,8.207616140923637e-07,-3.6830534018975685e-05,-3.378607760814048e-06,-8.235420508881009e-07,8.211387954325869e-07,3.5664675176324244e-10,4.1168590855262886e-10,21,19,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-134.hdf5,-2.4032554555140137e-09,5.446854072251939e-10,1.6446808463206878e-06,5.446854072251939e-10,-0.0014612290651346317,0.0003311803563268341
315.0,-8.263289962298518e-07,8.240629783355213e-07,-4.564224606286528e-05,-1.2323235747896718e-05,-8.267206074360499e-07,8.242137693881637e-07,6.294204542381875e-10,4.711625357432931e-10,21,21,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-134.hdf5,-2.5068380478861658e-09,7.862342165674655e-10,1.6509343768242136e-06,7.862342165674655e-10,-0.001518435913066632,0.00047623644767086034
330.0,-8.311854357703079e-07,8.279945143320593e-07,-4.363694520712736e-05,-1.0106638449345129e-05,-8.312647640382735e-07,8.278317613219926e-07,3.41870133385973e-10,3.7243940540119386e-10,21,19,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-134.hdf5,-3.433002716280821e-09,5.055554359285813e-10,1.6590965253602661e-06,5.055554359285813e-10,-0.0020692001121124393,0.00030471796576631737
345.0,-8.345447333051708e-07,8.305493270989396e-07,-4.3097451066888286e-05,-9.22506877248093e-06,-8.346415947588725e-07,8.3051466187664e-07,5.197171100892841e-10,4.621368784127557e-10,21,19,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-134.hdf5,-4.126932882232526e-09,6.954684528493318e-10,1.6651562566355126e-06,6.954684528493318e-10,-0.0024784057747055466,0.00041766085676972904
360.0,-8.376559624043757e-07,8.335125262735805e-07,-4.654058842001309e-05,-1.3739358280941324e-05,-8.369811715639845e-07,8.316352168191394e-07,6.219237831038005e-10,6.523437621573376e-10,21,19,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-134.hdf5,-5.345954744845111e-09,9.012999367667415e-10,1.6686163883831237e-06,9.012999367667415e-10,-0.0032038249067092646,0.0005401508511624651
