imax,b,c,bstar,imax_err,b_err,c_err,bstar_err,ndata,chisqr,redchi,rsquared,datapath,bcol,icp_col,icm_col,icp_err_col,icm_err_col,bmax,bmask,invert_current,remove_zero_field_offset,quiet
3.72986499977455e-06,33.48915599362494,-0.14515945422466708,-0.002363700934623923,0.0,0.44748256042130563,0.04207945280295033,0.0008695871529580777,42,4.325226720865679e-15,1.1090324925296612e-16,0.9907861134474087,../data/processed/centermax/JS633-W2_Wsc=0.9um-NNE_WFS07_slopes/diode-lowfield_-2.6V_redo-check-offset/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True
