VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate 21 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.06,-3.071226188382307e-06,2.984268467118453e-06,-6.498734474020107e-05,-7.474476095794295e-05,-3.0694988184476228e-06,2.982569647741105e-06,1.7816118709966967e-09,1.989619398212286e-09,37,39,-4.2,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-059.hdf5,-8.692917070651792e-08,2.670716422351682e-09,6.052068466188728e-06,2.670716422351682e-09,-0.014363547139654436,0.000441335375302351
-0.055,-3.118121216500294e-06,3.0656330646720364e-06,-7.560717600104788e-05,-8.561527320957599e-05,-3.116591632904062e-06,3.0651263881379165e-06,2.231800089325941e-09,2.0355758934135517e-09,39,43,-4.2,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-059.hdf5,-5.146524476614551e-08,3.0206788734590204e-09,6.181718021041979e-06,3.0206788734590204e-09,-0.008325395074793565,0.0004886640811367494
-0.05,-3.162182182913653e-06,3.135212734520682e-06,-8.344790832621038e-05,-9.367648036765104e-05,-3.161150647133888e-06,3.1353482852392843e-06,2.0382182455155283e-09,1.5382038594778976e-09,41,45,-4.2,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-059.hdf5,-2.580236189460382e-08,2.553508317915784e-09,6.296498932373173e-06,2.553508317915784e-09,-0.004097890299312545,0.0004055475567307321
-0.045,-3.206331526959535e-06,3.195771391668242e-06,-8.854903474552313e-05,-9.950077670193628e-05,-3.204405103889109e-06,3.197077165617668e-06,2.327812455116107e-09,1.986359582222287e-09,43,45,-4.2,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-059.hdf5,-7.327938271440851e-09,3.0601201309883207e-09,6.401482269506777e-06,3.0601201309883207e-09,-0.0011447252312713906,0.00047803336901342517
-0.04,-3.2460931523003277e-06,3.244466657861878e-06,-8.903464012510834e-05,-0.0001001639706513,-3.244641450381352e-06,3.247110437702367e-06,1.8733878784518475e-09,1.919133006108e-09,43,45,-4.2,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-059.hdf5,2.468987321015137e-09,2.681912309950391e-09,6.491751888083719e-06,2.681912309950391e-09,0.0003803268152541717,0.00041312615610596414
-0.035,-3.282511594360797e-06,3.288663011763863e-06,-8.729921791111334e-05,-9.89797449641058e-05,-3.2823576817573587e-06,3.289417442790236e-06,1.3047377664501935e-09,2.509383208204069e-09,43,45,-4.2,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-059.hdf5,7.0597610328775226e-09,2.8283112849928643e-09,6.571775124547594e-06,2.8283112849928643e-09,0.001074254809253462,0.00043037274760003184
-0.03,-3.315430501823729e-06,3.3220956751201224e-06,-9.304444950351896e-05,-0.0001052123028634,-3.3152885225054694e-06,3.322504849214587e-06,1.8176385718746791e-09,1.5466235382391323e-09,45,43,-4.2,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-059.hdf5,7.216326709117608e-09,2.3865989078607144e-09,6.637793371720057e-06,2.3865989078607144e-09,0.0010871574791499778,0.0003595472447820511
-0.025,-3.3455561267989487e-06,3.3481603924386926e-06,-9.01293814454893e-05,-0.0001023252240305,-3.344776446363279e-06,3.349392538558065e-06,1.5397434431356555e-09,2.688439795810709e-09,45,45,-4.2,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-059.hdf5,4.616092194786088e-09,3.0981475765976627e-09,6.694168984921344e-06,3.0981475765976627e-09,0.0006895691168215,0.0004628129824881001
-0.02,-3.3674720495260126e-06,3.3668075211842222e-06,-9.387417170532558e-05,-0.0001063130803782,-3.3687261458046977e-06,3.3675930276777432e-06,1.4906481312328235e-09,1.4482108070814175e-09,45,43,-4.2,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-059.hdf5,-1.133118126954508e-09,2.0783037297024995e-09,6.736319173482441e-06,2.0783037297024995e-09,-0.00016821027890350475,0.00030852216256115685
-0.015,-3.3870380681854e-06,3.3815563510016256e-06,-9.709481206709331e-05,-0.0001095161042353,-3.3881683318256467e-06,3.381592727637036e-06,1.6646089407832426e-09,1.979274618491038e-09,45,43,-4.2,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-059.hdf5,-6.575604188610611e-09,2.586203963560947e-09,6.769761059462683e-06,2.586203963560947e-09,-0.0009713199817324895,0.0003820231114270914
-0.01,-3.4009450249698826e-06,3.388985791773897e-06,-9.71668606317765e-05,-0.0001095275185465,-3.402332234262295e-06,3.3895039621976696e-06,1.6443278334420215e-09,1.7343942344652211e-09,47,43,-4.2,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-059.hdf5,-1.2828272064625406e-08,2.389965979753338e-09,6.791836196459965e-06,2.389965979753338e-09,-0.001888778188041659,0.0003518886754184072
-0.005,-3.412334033704398e-06,3.3967484194958904e-06,-0.0001043610610539,-0.000116284904456,-3.4148626997079446e-06,3.3976790925474057e-06,1.8782730538760853e-09,1.668056098162546e-09,43,41,-4.2,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-059.hdf5,-1.7183607160538956e-08,2.512035193132105e-09,6.81254179225535e-06,2.512035193132105e-09,-0.002522348880130712,0.0003687380218445632
0.0,-3.4190485250244957e-06,3.396716560289817e-06,-0.0001013781080751,-0.0001131331130199,-3.419946943863952e-06,3.397813404280899e-06,1.6192649697874595e-09,1.995105623830507e-09,45,41,-4.2,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-059.hdf5,-2.2133539583052985e-08,2.569526316779203e-09,6.817760348144851e-06,2.569526316779203e-09,-0.003246453153648271,0.0003768891433900519
