imax,b,c,bstar,imax_err,b_err,c_err,bstar_err,ndata,chisqr,redchi,rsquared,datapath,bcol,icp_col,icm_col,icp_err_col,icm_err_col,bmax,bmask,invert_current,remove_zero_field_offset,quiet
1.068471804998563e-06,33.79417569426288,-0.11490512206774856,-0.0014994072131614105,0.0,1.0065747313128144,0.10296004641803146,0.002113261873052527,42,2.1521194485264047e-15,5.5182549962215505e-17,0.9425270844680442,../data/processed/centermax/JS633-W2_Wsc=0.9um-NNE_WFS07_slopes/diode-lowfield_-5.2V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True
