gate,a0,a1,a3,φ1,φ3,a0_err,a1_err,a3_err,φ1_err,φ3_err,ndata,chisqr,redchi,rsquared,datapath,quiet
-5.0,-0.005115632514777849,-0.0023300364111826666,0.0005686805172521448,-12.584589428255892,-0.9464164901980443,4.012738672864221e-05,5.5118323322838456e-05,5.3563250637465354e-05,1.382923565579547,5.920438579625903,25,1.8994389617283374,0.09497194808641687,-24471.619835854246,../data/processed/centermax/JS633-W2/Wsc=0.9um-NNE_diode-angle_20mT_-5.0V/data.csv,True
