gate,a0,a1,a3,φ1,φ3,a0_err,a1_err,a3_err,φ1_err,φ3_err,ndata,chisqr,redchi,rsquared,datapath,quiet
-1.2,3.9641714122255344e-05,0.006162230604879813,0.0008638022377109698,10.28358893473162,-3.125971010825787,2.0549176256760204e-05,2.8156048676290503e-05,2.8388633607655742e-05,0.27863315625501395,1.969052510680237,25,1.7465357277305376,0.08732678638652688,-3561.942884131944,../data/processed/centermax/JS633-W2/Wsc=0.9um-NNE_diode-angle_20mT_-1.2V/data.csv,True
