VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate 21 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.06,-2.149379728984385e-07,2.055334529652197e-07,-8.6364629376196e-05,-3.899036735091089e-05,-2.148890087455632e-07,2.0547624498115544e-07,2.536898047576485e-10,1.7150244268075574e-10,42,27,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-9.412763764407762e-09,3.062214964424276e-10,4.203652537267187e-07,3.062214964424276e-10,-0.02239186916844236,0.0007286478917876433
-0.055,-2.184024134276688e-07,2.0944057761270242e-07,-0.0001006752189495,-5.215546317162008e-05,-2.1840072623845185e-07,2.0912993754872677e-07,2.2177331605438454e-10,2.2088695111721028e-10,45,31,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-9.270788689725088e-09,3.130087041722878e-10,4.275306637871786e-07,3.130087041722878e-10,-0.021684500025336225,0.0007323036992052195
-0.05,-2.2043775049933667e-07,2.1183899539308086e-07,-0.0001055207262037,-5.270077766560812e-05,-2.203869257499775e-07,2.1184918101833916e-07,1.9115819733106772e-10,1.4758017952067406e-10,43,29,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-8.537744731638331e-09,2.414981693392681e-10,4.3223610676831666e-07,2.414981693392681e-10,-0.019752502389196878,0.0005588271608700058
-0.045,-2.236385645893844e-07,2.1570103011402515e-07,-0.0001136470945229,-5.907580175941769e-05,-2.235610404528681e-07,2.15582611130881e-07,2.0794837517939024e-10,8.851958531473165e-11,41,33,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-7.978429321987122e-09,2.2600496393672528e-10,4.3914365158374907e-07,2.2600496393672528e-10,-0.01816815361718956,0.0005147342107925728
-0.04,-2.2410890897332045e-07,2.1648661050628481e-07,-0.0001127424719459,-6.089220675633958e-05,-2.24037647920809e-07,2.1637399461707066e-07,1.1220898112223723e-10,7.25433391996349e-11,28,28,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-7.663653303738332e-09,1.3361658395095976e-10,4.404116425378796e-07,1.3361658395095976e-10,-0.01740111423843475,0.0003034361469620302
-0.035,-2.2893168663093526e-07,2.2189002783989498e-07,-0.0001141748557707,-5.96529413167225e-05,-2.2890983921997925e-07,2.218026904487441e-07,2.3878398023290353e-10,1.1899490294313223e-10,41,31,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-7.107148771235138e-09,2.6679125949384683e-10,4.5071252966872336e-07,2.6679125949384683e-10,-0.0157686957947651,0.0005920057884509896
-0.03,-2.303671544794337e-07,2.2378013865621642e-07,-0.0001187892934374,-6.109352935114758e-05,-2.304169862077633e-07,2.2377726108708e-07,2.2364262154739718e-10,8.170677240942373e-11,41,33,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-6.639725120683316e-09,2.3810085852461284e-10,4.541942472948433e-07,2.3810085852461284e-10,-0.014618690483706396,0.0005242829480735685
-0.025,-2.3168176865646057e-07,2.2591973326969882e-07,-0.0001183142883667,-5.971623496285651e-05,-2.317012746871484e-07,2.258138659119859e-07,2.3732397764633435e-10,1.0323577870178214e-10,43,33,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-5.8874087751624956e-09,2.5880551843042516e-10,4.575151405991343e-07,2.5880551843042516e-10,-0.012868227196705882,0.0005657232352395524
-0.02,-2.324310788760941e-07,2.2737948010800682e-07,-0.0001087945684596,-6.144451054660998e-05,-2.3241300461289834e-07,2.272732367430736e-07,9.445512287753031e-11,8.37350220105417e-11,30,30,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-5.139767869824731e-09,1.262272718112661e-10,4.5968624135597193e-07,1.262272718112661e-10,-0.011181034817712973,0.00027461157283621435
-0.015,-2.3204859270059465e-07,2.268730196974032e-07,-0.0001066792040382,-5.9881976683166165e-05,-2.319084319615743e-07,2.276527473561525e-07,2.1506426817218456e-10,1.7491501882019772e-10,24,24,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-4.255684605421802e-09,2.7721454372616786e-10,4.595611793177268e-07,2.7721454372616786e-10,-0.009260322231176864,0.0006032416183434487
-0.01,-2.3463618994299358e-07,2.316021929358125e-07,-0.0001221190466903,-6.153031462703413e-05,-2.3457235536131838e-07,2.31512246982287e-07,2.0309555934860103e-10,7.967917861447127e-11,41,33,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-3.0601083790313855e-09,2.1816639918144577e-10,4.660846023436054e-07,2.1816639918144577e-10,-0.006565564199384176,0.00046809334666544623
-0.005,-2.3504298165872882e-07,2.330343668590517e-07,-0.0001245192448895,-6.46152731734976e-05,-2.3497421656865526e-07,2.3302133138270522e-07,1.9944987077925256e-10,7.525161011175401e-11,41,35,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-1.9528851859500403e-09,2.131737689732768e-10,4.6799554795136046e-07,2.131737689732768e-10,-0.004172871290119637,0.000455507805320611
