angle-from-z,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.0,-3.63145315040094e-06,3.595404580719726e-06,-5.200336862277753e-05,-1.6873882987780487e-06,-3.6313512526758064e-06,3.595457352003936e-06,1.6837351074447807e-09,1.2628681087817607e-09,19,19,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-048.hdf5,-3.5893900671870185e-08,2.1047089519028764e-09,7.2268086046797425e-06,2.1047089519028764e-09,-0.0049667706224607,0.0002912398857101
15.0,-3.625498301054872e-06,3.590223700184265e-06,-6.011599809110237e-05,-9.60445483082525e-06,-3.6245901838672233e-06,3.5892038320719336e-06,2.0236579684984148e-09,2.117434874097284e-09,17,21,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-049.hdf5,-3.538635179528966e-08,2.9289455473788703e-09,7.213794015939155e-06,2.9289455473788703e-09,-0.0049053731943415,0.0004060250098414
30.0,-3.603176850802796e-06,3.5759601184352565e-06,-6.778329985518598e-05,-1.7973505645066852e-05,-3.60290376684528e-06,3.5761748267202386e-06,1.5357924846818003e-09,1.989256664752806e-09,17,21,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-050.hdf5,-2.6728940125041592e-08,2.513125670210018e-09,7.179078593565519e-06,2.513125670210018e-09,-0.0037231714037785,0.0003500648524565
45.0,-3.570161154904872e-06,3.551369981408198e-06,-7.49560656451762e-05,-2.5950404878004133e-05,-3.569931861471903e-06,3.5514161142753744e-06,9.45380060293748e-10,2.8320753466643203e-09,17,23,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-051.hdf5,-1.8515747196528545e-08,2.9856982814050117e-09,7.121347975747277e-06,2.9856982814050117e-09,-0.0026000340468667,0.0004192616880232
60.0,-3.5356018692492733e-06,3.525714435061577e-06,-7.140204914270379e-05,-2.208914312236933e-05,-3.53593511643575e-06,3.5255542672995545e-06,1.510331266682728e-09,1.5077089893320895e-09,19,19,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-052.hdf5,-1.0380849136195511e-08,2.134077536462123e-09,7.061489383735304e-06,2.134077536462123e-09,-0.0014700651055435,0.0003022138427828
75.0,-3.5106986241736297e-06,3.5047936414963427e-06,-6.585473201731086e-05,-1.796519470520483e-05,-3.511092714229011e-06,3.5040609420041645e-06,1.854134110123973e-09,1.0883581004644679e-09,21,17,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-053.hdf5,-7.031772224846325e-09,2.1499620120299434e-09,7.015153656233175e-06,2.1499620120299434e-09,-0.0010023689529021,0.0003064741269351
90.0,-3.500990934992816e-06,3.49531345017776e-06,-7.173895171885735e-05,-2.3830097571688604e-05,-3.501993873602632e-06,3.494416928256861e-06,1.096992356734473e-09,1.888988456026269e-09,19,21,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-054.hdf5,-7.576945345770974e-09,2.1844151660649037e-09,6.996410801859493e-06,2.1844151660649037e-09,-0.0010829760516288,0.000312219580712
105.0,-3.508285122738454e-06,3.5018166547765875e-06,-5.999609878338421e-05,-1.3277115849917384e-05,-3.508129355575812e-06,3.499897182473034e-06,1.7402052337768823e-09,3.675630087140137e-09,23,25,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-055.hdf5,-8.232173102778034e-09,4.0667641673884e-09,7.008026538048846e-06,4.0667641673884e-09,-0.0011746777866897,0.00058030130895
120.0,-3.528230273381538e-06,3.5205827264969792e-06,-6.22082210238608e-05,-1.5132808575204854e-05,-3.527449627072608e-06,3.5205832345524253e-06,2.271423959541688e-09,3.394772930385276e-09,23,25,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-055.hdf5,-6.866392520182358e-09,4.084586888885665e-09,7.048032861625033e-06,4.084586888885665e-09,-0.0009742282215465,0.0005795360077714
135.0,-3.555537658083492e-06,3.552847260750766e-06,-5.876836796226857e-05,-1.106775268073781e-05,-3.554227320904489e-06,3.552924388489136e-06,2.6994952202525277e-09,3.654240628366474e-09,23,25,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-055.hdf5,-1.3029324153531272e-09,4.543209109668016e-09,7.107151709393625e-06,4.543209109668016e-09,-0.0001833269456779,0.0006392447174033
