VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate 21 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.06,-1.947086144880936e-06,1.882535334047812e-06,-5.4641695473460994e-05,-7.349620894957645e-05,-1.9461270292442182e-06,1.881784243488246e-06,6.2804448650772e-10,1.0103392232349643e-09,35,39,-5.0,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-075.hdf5,-6.43427857559723e-08,1.1896323898750306e-09,3.827911272732464e-06,1.1896323898750306e-09,-0.016808849832624966,0.0003108223652732113
-0.055,-1.9778185346318383e-06,1.9296040266574184e-06,-6.478031246104075e-05,-8.297519963863934e-05,-1.9771139034137165e-06,1.929190747180422e-06,9.72747276485222e-10,1.0856098052107743e-09,37,43,-5.0,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-075.hdf5,-4.7923156233294614e-08,1.4576645406537102e-09,3.9063046505941385e-06,1.4576645406537102e-09,-0.012268156357442737,0.0003731849821658578
-0.05,-2.014432144070587e-06,1.982796755628017e-06,-7.45465658560868e-05,-8.973684987664398e-05,-2.014376105379183e-06,1.981621430241714e-06,1.0305355627702962e-09,1.0099123056796967e-09,41,45,-5.0,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-075.hdf5,-3.275467513746915e-08,1.4428882185732796e-09,3.995997535620897e-06,1.4428882185732796e-09,-0.008196870705121628,0.00036109549062047743
-0.045,-2.0442233912300123e-06,2.022652827278029e-06,-8.097425940425563e-05,-9.653259112349392e-05,-2.043471079890301e-06,2.022384917650069e-06,1.1059094424625443e-09,7.982565684148216e-10,43,45,-5.0,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-075.hdf5,-2.1086162240231765e-08,1.3639095439013623e-09,4.06585599754037e-06,1.3639095439013623e-09,-0.0051861556958701415,0.00033545897508483044
-0.04,-2.0718965191343803e-06,2.0575550664023845e-06,-8.250483450828432e-05,-9.845277664338284e-05,-2.071278959430916e-06,2.0575476329913413e-06,8.682011239297558e-10,9.87026742317314e-10,43,45,-5.0,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-075.hdf5,-1.3731326439574839e-08,1.3145322292140351e-09,4.128826592422258e-06,1.3145322292140351e-09,-0.0033257212750897065,0.00031838089331412845
-0.035,-2.099063849785874e-06,2.086547929491819e-06,-8.175611070939714e-05,-9.851047924377336e-05,-2.0974736627914686e-06,2.087203126065541e-06,1.3577117272436842e-09,1.129308152419255e-09,43,45,-5.0,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-075.hdf5,-1.0270536725927549e-08,1.765989251783719e-09,4.18467678885701e-06,1.765989251783719e-09,-0.0024543201886645136,0.00042201456881018435
-0.03,-2.121863341423802e-06,2.113451567369706e-06,-8.517143851054788e-05,-0.000101909138164,-2.1216177350186997e-06,2.112800635874664e-06,8.893284513513565e-10,1.0732035427801743e-09,43,45,-5.0,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-075.hdf5,-8.817099144035948e-09,1.393797309015525e-09,4.234418370893363e-06,1.393797309015525e-09,-0.002082245628973064,0.0003291598062603208
-0.025,-2.140739223609076e-06,2.130447487721973e-06,-8.646210058798064e-05,-0.0001034473606643,-2.140313037638989e-06,2.130489743530518e-06,9.165976773578593e-10,7.830038165016291e-10,43,43,-5.0,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-075.hdf5,-9.82329410847136e-09,1.2055066481749237e-09,4.270802781169507e-06,1.2055066481749237e-09,-0.0023001048308255926,0.00028226773719023003
-0.02,-2.1552540053970707e-06,2.1430060012033634e-06,-8.981760108407418e-05,-0.0001063748017076,-2.155438440222037e-06,2.1432990214302034e-06,1.115518031401915e-09,8.12101141513794e-10,45,43,-5.0,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-075.hdf5,-1.2139418791833406e-08,1.3798147493163026e-09,4.29873746165224e-06,1.3798147493163026e-09,-0.0028239497992435117,0.0003209826753583919
-0.015,-2.167418728578054e-06,2.1518511577227832e-06,-8.965846511629234e-05,-0.0001061331097113,-2.1677428710085667e-06,2.152381175202584e-06,1.0390870667200934e-09,9.372065885959747e-10,45,43,-5.0,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-075.hdf5,-1.536169580598272e-08,1.3993063002547628e-09,4.320124046211151e-06,1.3993063002547628e-09,-0.003555845999249787,0.0003239062424369473
