angle-from-z,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.0,-3.705345920316616e-06,3.701669839933173e-06,-5.894261121902644e-05,-7.796025453441487e-06,-3.705295766504705e-06,3.7017989686626457e-06,1.5603663234150795e-09,1.9258101391726132e-09,19,19,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,-3.4967978420593547e-09,2.478606010520416e-09,7.407094735167351e-06,2.478606010520416e-09,-0.00047208763585232456,0.0003346259735212926
15.0,-3.699120158798696e-06,3.696583296008193e-06,-6.403547731723833e-05,-1.2394782053039454e-05,-3.7005180692057703e-06,3.697132593405881e-06,1.3569755901028175e-09,1.334299535340936e-09,17,21,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,-3.385475799889399e-09,1.9030864410598716e-09,7.397650662611651e-06,1.9030864410598716e-09,-0.00045764202099997484,0.00025725554329914977
30.0,-3.6778772475985615e-06,3.680739145401377e-06,-6.775804636147962e-05,-1.6738107344771192e-05,-3.6789543287476313e-06,3.6796426564831184e-06,1.8398241920257473e-09,1.2450570211616891e-09,17,21,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,6.883277354871331e-10,2.2215130077285646e-09,7.35859698523075e-06,2.2215130077285646e-09,9.354062151639204e-05,0.00030189355687045455
45.0,-3.6454032611317896e-06,3.653078768714653e-06,-6.668195166685072e-05,-1.6592843597176638e-05,-3.645462380435661e-06,3.652170575551516e-06,1.3495326316496623e-09,1.7287055758636514e-09,17,21,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,6.708195115855104e-09,2.1930939997887326e-09,7.297632955987177e-06,2.1930939997887326e-09,0.0009192289001533735,0.0003005214073628474
60.0,-3.612891043154473e-06,3.621226025646606e-06,-7.005936659672241e-05,-1.976230320446373e-05,-3.6134818133722665e-06,3.621387790334075e-06,1.2877955214211767e-09,1.3662838574894603e-09,17,21,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,7.90597696180849e-09,1.8775379847632164e-09,7.2348696037063415e-06,1.8775379847632164e-09,0.0010927601179927758,0.0002595125010695781
75.0,-3.589936214057397e-06,3.5974795012706045e-06,-7.131169341614335e-05,-2.2784468336214693e-05,-3.58965020111596e-06,3.595859134596773e-06,1.3126845053837683e-09,2.1703387712911333e-09,17,23,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,6.208933480813324e-09,2.5364366723504323e-09,7.185509335712733e-06,2.5364366723504323e-09,0.0008640909350648638,0.0003529934345312312
90.0,-3.5829107855106453e-06,3.585879431618532e-06,-6.31730413575409e-05,-1.4372404990282632e-05,-3.582471310993113e-06,3.5852943231204693e-06,9.214551812160541e-10,1.613265716113262e-09,17,21,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,2.823012127356316e-09,1.8578767240525802e-09,7.167765634113583e-06,1.8578767240525802e-09,0.00039384827454747403,0.0002591988860941554
105.0,-3.5917941218253047e-06,3.588333781853934e-06,-6.582516644472484e-05,-1.70250516987268e-05,-3.592867065648368e-06,3.590307035716165e-06,1.452624279086326e-09,1.938457439426305e-09,17,21,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,-2.5600299322028947e-09,2.422340715229436e-09,7.1831741013645326e-06,2.422340715229436e-09,-0.00035639257744241303,0.0003372243015252674
120.0,-3.613256729277799e-06,3.608318311901887e-06,-7.246101818129124e-05,-2.3451226571501608e-05,-3.6133924517655215e-06,3.608119838039009e-06,9.113525571979963e-10,1.9729805012372952e-09,17,23,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,-5.2726137265127016e-09,2.1732960087788078e-09,7.22151228980453e-06,2.1732960087788078e-09,-0.0007301259784542192,0.00030094757176023045
135.0,-3.6428689673136072e-06,3.637858288689687e-06,-6.06811048734202e-05,-1.104536334308579e-05,-3.641617629640277e-06,3.637350275482249e-06,1.4421380178221346e-09,2.078611601617728e-09,17,21,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,-4.267354158028033e-09,2.529898862173698e-09,7.278967905122527e-06,2.529898862173698e-09,-0.0005862581362702411,0.0003475629141261375
150.0,-3.670973957546036e-06,3.671304963207583e-06,-6.0994870262826814e-05,-1.079120772532067e-05,-3.670971008569424e-06,3.672635334728045e-06,9.061995330107055e-10,1.72740834322382e-09,19,21,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,1.6643261586207884e-09,1.950676082251506e-09,7.34360634329747e-06,1.950676082251506e-09,0.00022663608053280574,0.00026562918015466216
165.0,-3.695381223168148e-06,3.700516495818096e-06,-5.775471766729828e-05,-7.167070756126247e-06,-3.695090121374757e-06,3.7008138496392654e-06,1.26419684738635e-09,2.107253892021456e-09,19,19,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,5.7237282645083764e-09,2.4573792207107883e-09,7.3959039710140225e-06,2.4573792207107883e-09,0.0007739051624981576,0.00033226228548122194
180.0,-3.707886869881238e-06,3.7181065052482008e-06,-5.60091962149052e-05,-5.411817474609297e-06,-3.7066322307405567e-06,3.7171040920448055e-06,1.1923577214383835e-09,1.3344825112392995e-09,19,19,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,1.047186130424877e-08,1.7895699228242747e-09,7.423736322785362e-06,1.7895699228242747e-09,0.0014105917625479136,0.00024106078468145718
195.0,-3.704429241776944e-06,3.7130713093833274e-06,-5.000090032130766e-05,6.940778852136832e-07,-3.7038774481768153e-06,3.7144703397452393e-06,1.4628737309142476e-09,1.8440025728490494e-09,21,19,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,1.0592891568424007e-08,2.3537937550416104e-09,7.418347787922055e-06,2.3537937550416104e-09,0.0014279313765351476,0.0003172938532959151
210.0,-3.685745399129475e-06,3.6912644807938414e-06,-4.8603167075435696e-05,1.1037868508301783e-06,-3.685787196045809e-06,3.69206906215884e-06,1.2383316986237031e-09,1.342164837140967e-09,21,19,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,6.281866113030955e-09,1.8261631487558565e-09,7.377856258204649e-06,1.8261631487558565e-09,0.000851448699077746,0.00024751957029211645
225.0,-3.657895633325412e-06,3.658386475438445e-06,-5.116182868872583e-05,-1.3274693914517384e-06,-3.658107580702271e-06,3.658860956014308e-06,1.1261278265077931e-09,7.276288123290093e-10,19,19,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,7.53375312037214e-10,1.3407488840817624e-09,7.3169685367165795e-06,1.3407488840817624e-09,0.00010296276501077919,0.00018323830210021267
240.0,-3.625939748125435e-06,3.626947231242567e-06,-4.2143449992697794e-05,6.222376799712782e-06,-3.625746055801804e-06,3.626557422480073e-06,1.307712602032852e-09,8.399590012894041e-10,21,17,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,8.113666782688296e-10,1.554234014993439e-09,7.252303478281877e-06,1.554234014993439e-09,0.00011187709955858719,0.0002143090163524737
255.0,-3.5993825896680757e-06,3.601167189015301e-06,-3.7421942061680095e-05,1.0324232410273602e-05,-3.5990379462296946e-06,3.601644698441372e-06,1.7538758724916423e-09,5.552241349083005e-10,23,17,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,2.6067522116774694e-09,1.8396614949748202e-09,7.200682644671067e-06,1.8396614949748202e-09,0.0003620145950476822,0.00025548433479210414
270.0,-3.587513133918954e-06,3.593161712140349e-06,-4.984398070215959e-05,-2.471655953040501e-06,-3.586879884203576e-06,3.5931824559760942e-06,1.423168808487186e-09,1.3753669795757963e-09,21,19,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,6.302571772518141e-09,1.979152289733735e-09,7.18006234017967e-06,1.979152289733735e-09,0.000877787890120245,0.0002756456641244067
285.0,-3.588423499443517e-06,3.601207292488901e-06,-4.2923740314184354e-05,4.652388925512342e-06,-3.588468692145702e-06,3.600282812215166e-06,1.1879422909422667e-09,1.524068710564524e-09,21,17,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,1.1814120069463916e-08,1.9323540879277203e-09,7.188751504360868e-06,1.9323540879277203e-09,0.0016434175061270638,0.0002688028228858782
300.0,-3.6060748115972737e-06,3.620957483305402e-06,-3.8440098064992986e-05,1.0177033498515698e-05,-3.605436319046236e-06,3.6211592061087e-06,1.8137701287181143e-09,1.030963198361295e-09,23,17,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,1.5722887062463837e-08,2.08629988165783e-09,7.226595525154936e-06,2.08629988165783e-09,0.0021756976722627276,0.0002886981583938562
315.0,-3.633983717799734e-06,3.6460029851723776e-06,-4.465822175440306e-05,4.299498399096503e-06,-3.63492340722905e-06,3.64716292193017e-06,1.5731757905446895e-09,1.327621046106303e-09,21,17,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,1.2239514701120133e-08,2.0585090988432143e-09,7.28208632915922e-06,2.0585090988432143e-09,0.001680770338043121,0.0002826816263123787
330.0,-3.665415717950271e-06,3.673980586771111e-06,-4.775122181318213e-05,2.0215792362368223e-06,-3.667194200952041e-06,3.673410622357315e-06,1.613152790309598e-09,1.2967208681156832e-09,21,17,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,6.216421405274136e-09,2.0697214630694473e-09,7.340604823309356e-06,2.0697214630694473e-09,0.0008468541155538726,0.0002819552686802863
345.0,-3.692940189512717e-06,3.6954528952028033e-06,-5.068962442908372e-05,-2.984292574273174e-07,-3.6932354497406234e-06,3.694945892693168e-06,1.4965043969685823e-09,1.412211109535786e-09,19,19,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,1.7104429525447664e-09,2.0576359318505778e-09,7.388181342433792e-06,2.0576359318505778e-09,0.0002315106889324562,0.0002785037198768213
360.0,-3.707780417388509e-06,3.705382997624488e-06,-5.911037149461949e-05,-7.839223225263734e-06,-3.7057888680236056e-06,3.7048902315789992e-06,2.066162089422665e-09,1.0561950768580123e-09,19,19,-2.6,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-125.hdf5,-8.986364446063136e-10,2.3204684484272855e-09,7.410679099602605e-06,2.3204684484272855e-09,-0.00012126236105062256,0.00031312494230285236
