imax,b,c,bstar,imax_err,b_err,c_err,bstar_err,ndata,chisqr,redchi,rsquared,datapath,bcol,icp_col,icm_col,icp_err_col,icm_err_col,bmax,bmask,quiet
3.283259243749286e-06,18.46399839117566,-0.056085988478992245,0.006642090664204504,0.0,0.2563478166310645,0.054676264764912635,0.0023358140959934236,20,6.3106524855466566e-15,3.712148520909798e-16,0.9941160495870806,/home/wfsch/repos/diode-paper/data/processed/centermax/JS633-W2/Wsc=0.6um-NNW_diode-0V/data_qca.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.1,,True
