VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate 21 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.06,-3.225777109879682e-06,3.124167919956743e-06,-6.601690827802881e-05,-6.941581067963257e-05,-3.225476004738492e-06,3.1244009466478213e-06,2.2078647536289726e-09,2.2367829459479093e-09,37,39,-4.0,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-055.hdf5,-1.0107505809067077e-07,3.142907048832423e-09,6.349876951386313e-06,3.142907048832423e-09,-0.015917640430591955,0.0004950182828526702
-0.055,-3.264351546085472e-06,3.1968242945401324e-06,-7.357220711776596e-05,-7.718082766017027e-05,-3.2618922359394887e-06,3.197708073311118e-06,2.127815500478976e-09,2.237501828572745e-09,39,41,-4.0,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-055.hdf5,-6.418416262837064e-08,3.0877197471507955e-09,6.459600309250607e-06,3.0877197471507955e-09,-0.009936243661462205,0.0004780283638621829
-0.05,-3.304686681273765e-06,3.263841990729077e-06,-8.120196663629443e-05,-8.454441239535392e-05,-3.3045591320723125e-06,3.264154785911059e-06,1.8486003916368915e-09,1.8602464221863226e-09,41,43,-4.0,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-055.hdf5,-4.040434616125343e-08,2.622563661613781e-09,6.568713917983372e-06,2.622563661613781e-09,-0.006151028445710993,0.0003992582576188162
-0.045,-3.3485433128582678e-06,3.3221168806768197e-06,-8.76814772052837e-05,-9.108933492327364e-05,-3.3473836230536078e-06,3.325161002943981e-06,1.82080736306974e-09,2.544459365965228e-09,43,45,-4.0,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-055.hdf5,-2.222262010962668e-08,3.1288357129221647e-09,6.6725446259975884e-06,3.1288357129221647e-09,-0.003330456573200401,0.00046891452072331464
-0.04,-3.387840175906366e-06,3.375892106439664e-06,-9.33568632067716e-05,-9.647842593097896e-05,-3.3867930303403826e-06,3.37741700741137e-06,2.1443381062035707e-09,3.029820131810715e-09,45,47,-4.0,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-055.hdf5,-9.37602292901252e-09,3.7118722964081368e-09,6.764210037751753e-06,3.7118722964081368e-09,-0.0013861223818722318,0.0005487523068570639
-0.035,-3.426678050731913e-06,3.420750303917126e-06,-9.419525781946576e-05,-9.749507473522575e-05,-3.423926728238106e-06,3.421463199387263e-06,2.1963740046554754e-09,2.4366379507276263e-09,45,45,-4.0,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-055.hdf5,-2.4635288508431362e-09,3.280436445239026e-09,6.845389927625369e-06,3.280436445239026e-09,-0.0003598814496894148,0.00047921837796744587
-0.03,-3.4567931209436588e-06,3.4543313387174903e-06,-9.898150546557176e-05,-0.0001021090086928,-3.4570307815268078e-06,3.455353331493116e-06,2.048865931449138e-09,2.3988351550299154e-09,45,45,-4.0,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-055.hdf5,-1.677450033691649e-09,3.1547205432589973e-09,6.912384113019924e-06,3.1547205432589973e-09,-0.00024267315100907991,0.00045638676678977206
-0.025,-3.4864764479362588e-06,3.482331014723847e-06,-0.0001006157001959,-0.0001037812237475,-3.4857618341797323e-06,3.482188313836017e-06,1.5969029479621455e-09,1.7994353990306119e-09,45,43,-4.0,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-055.hdf5,-3.5735203437153112e-09,2.405840140261744e-09,6.96795014801575e-06,2.405840140261744e-09,-0.0005128510204300093,0.00034527234057985597
-0.02,-3.506243374759653e-06,3.499274417743767e-06,-0.0001000695527267,-0.0001032697543757,-3.5074604025550188e-06,3.501276116701841e-06,1.8483235844128662e-09,1.7491601552312722e-09,45,45,-4.0,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-055.hdf5,-6.184285853177853e-09,2.5447713691696383e-09,7.00873651925686e-06,2.5447713691696383e-09,-0.0008823681466960861,0.0003630857505947597
-0.015,-3.526793637697448e-06,3.515892033897704e-06,-0.0001070488500192,-0.0001103136669248,-3.5254406190712683e-06,3.51585680847528e-06,1.628811589512648e-09,1.772486593042677e-09,43,41,-4.0,2023/12/Data_1226/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-055.hdf5,-9.583810595988277e-09,2.4072257718474927e-09,7.041297427546548e-06,2.4072257718474927e-09,-0.0013610858928491019,0.0003418727906859726
