imax,b,c,bstar,imax_err,b_err,c_err,bstar_err,ndata,chisqr,redchi,rsquared,datapath,bcol,icp_col,icm_col,icp_err_col,icm_err_col,bmax,bmask,invert_current,remove_zero_field_offset,quiet
3.822932632449888e-06,24.10171081453495,-0.020326493612013316,0.010583803516854218,0.0,0.23719854906362706,0.029182836307911235,0.0006723510407653753,50,3.2223730487924943e-15,6.856112869771264e-17,0.9961941383357922,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_4.0V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True
