gate,a0,a1,a3,φ1,φ3,a0_err,a1_err,a3_err,φ1_err,φ3_err,ndata,chisqr,redchi,rsquared,datapath,quiet
-2.2,0.0007005136717802495,0.0019381627973040052,0.0009465715315203061,44.79420700619079,-5.446132926540662,3.196052268227149e-05,4.468975506929583e-05,4.421573865073404e-05,1.3454607178962177,2.791330085871583,25,5.02571222202783,0.2512856111013915,-88314.09586708243,../data/processed/centermax/JS633-W2/Wsc=0.9um-NNE_diode-angle_20mT_-2.2V/data.csv,True
