VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate 21 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.06,-3.782744729084857e-06,3.4951927176624346e-06,-6.409721968679181e-05,-5.43211467391838e-05,-3.781962918305665e-06,3.4934390242121017e-06,2.363082430654637e-09,1.997196860835098e-09,35,31,1.0,2024/01/Data_0107/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-113.hdf5,-2.885238940935632e-07,3.0940190489068094e-09,7.275401942517766e-06,3.0940190489068094e-09,-0.039657450732366685,0.00042560550195383875
-0.055,-3.823033868104846e-06,3.5736777601270782e-06,-7.47944421580326e-05,-6.567222874963399e-05,-3.823967201225865e-06,3.572438110550765e-06,2.2345788265234884e-09,2.5278328468671862e-09,39,35,1.0,2024/01/Data_0107/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-113.hdf5,-2.515290906751e-07,3.373911888838793e-09,7.39640531177663e-06,3.373911888838793e-09,-0.034006937163734506,0.0004564193144851539
-0.05,-3.867857321597527e-06,3.643805355131476e-06,-8.292555940216005e-05,-7.381038327047094e-05,-3.864723097962395e-06,3.644581482090874e-06,2.953867848207741e-09,1.7717190915562351e-09,41,39,1.0,2024/01/Data_0107/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-113.hdf5,-2.201416158715212e-07,3.444462774375749e-09,7.509304580053269e-06,3.444462774375749e-09,-0.02931584589820427,0.0004588897064747037
-0.045,-3.899844862085144e-06,3.713023195639699e-06,-8.97238753165141e-05,-8.065603651654378e-05,-3.902288843097927e-06,3.710893208793715e-06,2.6473371779978167e-09,2.1573435241633567e-09,43,41,1.0,2024/01/Data_0107/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-113.hdf5,-1.9139563430421233e-07,3.4150439550991167e-09,7.613182051891642e-06,3.4150439550991167e-09,-0.02514003119847323,0.0004487115835910171
-0.04,-3.937651019938032e-06,3.7679787406099113e-06,-9.808943585361564e-05,-8.891586605797903e-05,-3.936964328696447e-06,3.768988747050709e-06,2.479078040838044e-09,2.408332794118671e-09,45,43,1.0,2024/01/Data_0107/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-113.hdf5,-1.6797558164573828e-07,3.4562833766623996e-09,7.705953075747156e-06,3.4562833766623996e-09,-0.021798157865041457,0.00044862775420798334
-0.035,-3.968621240518512e-06,3.821491917003946e-06,-0.0001003608579867,-9.127822727980384e-05,-3.96661337436288e-06,3.82194557801566e-06,2.92048838354851e-09,2.815270033081208e-09,45,45,1.0,2024/01/Data_0107/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-113.hdf5,-1.4466779634722012e-07,4.056476026997677e-09,7.78855895237854e-06,4.056476026997677e-09,-0.018574398323458818,0.0005209148124002897
-0.03,-3.992043271941546e-06,3.867930805758583e-06,-0.0001022054168891,-9.263008747739432e-05,-3.993280454773141e-06,3.868728982523844e-06,2.4975808245325526e-09,1.960252853028189e-09,43,45,1.0,2024/01/Data_0107/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-113.hdf5,-1.245514722492968e-07,3.1749805074799845e-09,7.862009437296986e-06,3.1749805074799845e-09,-0.015842193174995536,0.0004038889711733999
-0.025,-4.015113718305249e-06,3.908325981386931e-06,-0.0001039363210015,-9.422834827463642e-05,-4.0132840904695305e-06,3.907984422767635e-06,2.3334006711083187e-09,3.274396178839849e-09,43,45,1.0,2024/01/Data_0107/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-113.hdf5,-1.0529966770189579e-07,4.0207498091686524e-09,7.921268513237165e-06,4.0207498091686524e-09,-0.013293283459073556,0.0005076339784328683
-0.02,-4.030540545811545e-06,3.945263938083736e-06,-0.0001032712097291,-9.303023371428612e-05,-4.028552328369608e-06,3.9422607788332e-06,2.623366817196562e-09,3.078949700751362e-09,43,45,1.0,2024/01/Data_0107/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-113.hdf5,-8.62915495364074e-08,4.044995020679868e-09,7.970813107202808e-06,4.044995020679868e-09,-0.010825940638155252,0.000507505570390481
-0.015,-4.0383939255531295e-06,3.969675888960885e-06,-0.0001036306502401,-9.293361734612318e-05,-4.039099711214934e-06,3.971472535747343e-06,3.1284375743805853e-09,3.271467707923533e-09,43,45,1.0,2024/01/Data_0107/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-113.hdf5,-6.762717546759099e-08,4.526546434179454e-09,8.010572246962277e-06,4.526546434179454e-09,-0.008442240252341044,0.0005650916811491366
-0.01,-4.039391092325569e-06,3.991937552012921e-06,-0.0001043193746333,-9.38060730347126e-05,-4.042583203497002e-06,3.993554276762021e-06,2.8989899620134887e-09,2.669295072990493e-09,43,47,1.0,2024/01/Data_0107/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-113.hdf5,-4.902892673498063e-08,3.9407206176721395e-09,8.036137480259023e-06,3.9407206176721395e-09,-0.006101056241934816,0.0004903840892680047
-0.005,-4.046342167730077e-06,4.0154775088356735e-06,-0.000114204485548,-0.0001035124914006,-4.04520137951221e-06,4.017402991017482e-06,3.216623882684882e-09,2.881407275756485e-09,41,43,1.0,2024/01/Data_0107/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-113.hdf5,-2.7798388494727857e-08,4.318469299583033e-09,8.062604370529691e-06,4.318469299583033e-09,-0.003447817506255932,0.0005356203490618978
0.0,-4.038626047072628e-06,4.031563249062125e-06,-0.0001111626627058,-0.0001003036550485,-4.038088700016261e-06,4.031633975912199e-06,2.5363302106169444e-09,2.30124354020633e-09,41,45,1.0,2024/01/Data_0107/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-113.hdf5,-6.454724104061748e-09,3.4247179108109846e-09,8.06972267592846e-06,3.4247179108109846e-09,-0.0007998693837789291,0.0004243911648387199
0.005,-4.030807932202446e-06,4.04633001318737e-06,-0.0001155027661839,-0.0001039369326993,-4.027346303811739e-06,4.043760780996887e-06,2.600752538366347e-09,2.9013452497235453e-09,39,43,1.0,2024/01/Data_0107/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-113.hdf5,1.6414477185148128e-08,3.896372418533986e-09,8.071107084808625e-06,3.896372418533986e-09,0.0020337330446331616,0.0004827566324444033
0.01,-4.014424357352492e-06,4.049088047029011e-06,-0.0001034330539475,-9.212126273451024e-05,-4.012986130139218e-06,4.051719070310311e-06,2.51322783861191e-09,2.716563968258041e-09,43,45,1.0,2024/01/Data_0107/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-113.hdf5,3.873294017109282e-08,3.700815310497373e-09,8.064705200449528e-06,3.700815310497373e-09,0.004802771980919258,0.00045889563237758244
0.015,-3.986722093638561e-06,4.046413900527151e-06,-0.0001134814284994,-0.0001019276764238,-3.987786600492819e-06,4.0476780939870766e-06,1.7977076933056383e-09,2.557517187142829e-09,41,43,1.0,2024/01/Data_0107/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-113.hdf5,5.98914934942577e-08,3.1261233361947263e-09,8.035464694479895e-06,3.1261233361947263e-09,0.007453395139101442,0.0003890515715981121
