VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.015,-4.127215753320327e-06,4.113975759133297e-06,0.0002200012356365,0.0002148151175906,-4.121639315268856e-06,4.108599865601123e-06,7.998127414855625e-09,6.1190552402692155e-09,35,35,2023/08/Data_0831/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS02-069.hdf5,-1.303944966773299e-08,1.0070396177794162e-08,8.230239180869979e-06,1.0070396177794162e-08,-0.0015843342315058518,0.0012235864104799652
0.03,-4.058356358750278e-06,4.034092019106293e-06,0.0002179225166714,0.0002118457111043,-4.05511600737308e-06,4.031547635607249e-06,6.1809778382120414e-09,4.6678537778789245e-09,35,35,2023/08/Data_0831/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS02-070.hdf5,-2.3568371765831087e-08,7.745537162013165e-09,8.086663642980329e-06,7.745537162013165e-09,-0.0029144741028384108,0.0009578202333888508
0.045,-3.87340100295629e-06,3.881988698142555e-06,0.0002235237131669,0.0002178890464072,-3.869906385986123e-06,3.88022486390185e-06,2.5231498177464e-09,2.650100336659353e-09,31,33,2023/08/Data_0831/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS02-071.hdf5,1.0318477915727038e-08,3.659141538278577e-09,7.750131249887974e-06,3.659141538278577e-09,0.0013313939574734542,0.000472139717820293
0.06,-3.545298430103193e-06,3.68272458751398e-06,0.0002307885713204,0.0002257424136129,-3.5420712363091486e-06,3.6805094051262328e-06,3.1957030980115027e-09,2.848082831436385e-09,33,35,2023/08/Data_0831/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS02-072.hdf5,1.3843816881708418e-07,4.2806651475399255e-09,7.222580641435381e-06,4.2806651475399255e-09,0.019167410609841475,0.0005927869308594728
0.075,-3.086976599845925e-06,3.4497991590321915e-06,0.000236077484034,0.0002293017856105,-3.084128350599594e-06,3.4485350335383386e-06,1.87825523322762e-09,1.6176377299866183e-09,31,33,2023/08/Data_0831/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS02-073.hdf5,3.6440668293874475e-07,2.4788292693574524e-09,6.532663384137932e-06,2.4788292693574524e-09,0.055782253196080274,0.00038004145699105705
0.09,-2.718932407963321e-06,3.194072783684582e-06,0.0002376481216759,0.000230197099466,-2.715039205326809e-06,3.1896346438999423e-06,2.929787443519222e-09,3.8429072455866005e-09,43,45,2023/08/Data_0831/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS02-074.hdf5,4.7459543857313325e-07,4.832348348617356e-09,5.9046738492267514e-06,4.832348348617356e-09,0.08037623257299538,0.0008210330742800864
0.105,-2.479699246943348e-06,2.9231406747495767e-06,0.0002409527973635,0.0002342444852189,-2.4789239546559075e-06,2.919436778900766e-06,1.2614570389426855e-09,2.504191843310292e-09,43,45,2023/08/Data_0831/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS02-074.hdf5,4.4051282424485837e-07,2.803970515037533e-09,5.398360733556673e-06,2.803970515037533e-09,0.08160122044208586,0.0005211379244434048
0.12,-2.290149799417931e-06,2.648945298396543e-06,0.0002357325656455,0.0002302173704536,-2.289191148308877e-06,2.649085974683387e-06,3.2864928750516603e-09,4.074171460348695e-09,45,45,2023/08/Data_0831/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS02-074.hdf5,3.598948263745099e-07,5.234492191806685e-09,4.938277122992264e-06,5.234492191806685e-09,0.07287862090583483,0.001062794698191648
0.135,-2.1107355687304954e-06,2.3821494192873456e-06,0.0002365166507343,0.0002315961519104,-2.11087611269874e-06,2.3823624344890727e-06,1.986547325835555e-09,1.0721895556681696e-09,21,21,2023/09/Data_0901/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS02-076.hdf5,2.7148632179033267e-07,2.257423469592779e-09,4.493238547187812e-06,2.257423469592779e-09,0.060421079125711694,0.0005033207757674578
0.15,-1.939811329031753e-06,2.1380449968201188e-06,0.0002300474273771,0.0002268834437233,-1.93951376475648e-06,2.13811873781762e-06,1.011553534349938e-09,1.13411969288333e-09,23,21,2023/09/Data_0901/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS02-078.hdf5,1.9860497306114035e-07,1.5196934002099337e-09,4.0776325025740995e-06,1.5196934002099337e-09,0.04870595202872412,0.0003731319320282908
0.2,-1.4401825502236315e-06,1.5581569498460673e-06,0.0002192344482445,0.0002176240955236,-1.4399233744388525e-06,1.5582582247582754e-06,8.96308915173224e-10,6.67991634092206e-10,19,19,2023/09/Data_0901/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS02-080.hdf5,1.1833485031942289e-07,1.1178472590815694e-09,2.9981815991971276e-06,1.1178472590815694e-09,0.03946887351690483,0.0003731320368664393
0.25,-1.1189296795998552e-06,1.1834103462152112e-06,0.0002010618713964,0.0002004716108607,-1.1183249483790566e-06,1.1835381498465097e-06,6.637632288877324e-10,4.2856195456202135e-10,15,15,2023/09/Data_0901/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS02-082.hdf5,6.521320146745308e-08,7.900930153605259e-10,2.3018630982255663e-06,7.900930153605259e-10,0.02833061684586016,0.0003433783816778136
0.3,-8.793426726986059e-07,9.096635535130868e-07,0.0001714137498365,0.0001715107453159,-8.79348413607323e-07,9.098013305225646e-07,3.181825118000802e-10,2.2351770288870287e-10,13,13,2023/09/Data_0901/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS02-083.hdf5,3.04529169152416e-08,3.888447946418347e-10,1.7891497441298876e-06,3.888447946418347e-10,0.017020887723431827,0.0002173664435142272
0.35,-7.024811196588928e-07,7.171389295262613e-07,0.0001364781184057,0.0001359636352204,-7.026604258894865e-07,7.174069952172739e-07,2.549073490705197e-10,3.1111639011232467e-10,27,27,2023/09/Data_0901/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS02-084.hdf5,1.4746569327787342e-08,4.0220786268630304e-10,1.4200674211067605e-06,4.0220786268630304e-10,0.01038441492890125,0.000283246796864414
0.4,-5.588343040357826e-07,5.65155033950968e-07,9.495205541075526e-05,9.41823419895976e-05,-5.588825388904727e-07,5.65140698691258e-07,1.9018817692276056e-10,1.8838256636911849e-10,15,15,2023/09/Data_0901/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS02-084.hdf5,6.2581598007852626e-09,2.676929845046721e-10,1.1240232375817309e-06,2.676929845046721e-10,0.005567642724406055,0.0002381597858318471
0.45,-4.331045691852991e-07,4.345162142983344e-07,4.960106341535833e-05,4.940060410127823e-05,-4.327713033387738e-07,4.344038228476302e-07,4.91765880920849e-10,4.2156774061614475e-10,20,20,2023/09/Data_0901/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS02-084.hdf5,1.632519508856394e-09,6.477291421312304e-10,8.671751261864039e-07,6.477291421312304e-10,0.0018825718814557825,0.0007469428842818559
0.5,-3.523331961646245e-07,3.527040413970784e-07,8.757682527182067e-07,-1.2027441310417145e-06,-3.51695410928176e-07,3.5254004819989625e-07,4.992006966648363e-10,3.465175213798278e-10,23,21,2023/09/Data_0902/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS02-085.hdf5,8.44637271720267e-10,6.076806136235361e-10,7.042354591280722e-07,6.076806136235361e-10,0.0011993677125631092,0.000862894707751367
0.55,-2.8883525608133976e-07,2.89878891077498e-07,-4.687044314166246e-05,-4.733951656287288e-05,-2.888228760419714e-07,2.893916236562024e-07,4.796739434013654e-10,5.682970941322173e-10,23,23,2023/09/Data_0902/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS02-086.hdf5,5.687476142309896e-10,7.436724273343328e-10,5.782144996981738e-07,7.436724273343328e-10,0.0009836273814092765,0.0012861538191838234
0.6,-2.377723353698766e-07,2.3852033502817945e-07,-9.938628218016038e-05,-9.902461085129224e-05,-2.366993315572195e-07,2.3712706865667882e-07,7.861654302848709e-10,6.509888130669893e-10,24,24,2023/09/Data_0902/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS02-087.hdf5,4.277370994593311e-10,1.0207068719830212e-09,4.7382640021389834e-07,1.0207068719830212e-09,0.0009027295635410748,0.0021541798587409277
0.65,-2.0687398430470962e-07,2.0743189384130185e-07,-0.0001606205157795,-0.0001583157727569,-2.06175415627468e-07,2.0682533356674333e-07,8.56238174359532e-10,8.309446463711694e-10,27,21,2023/09/Data_0902/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS02-089.hdf5,6.499179392753241e-10,1.1931524699565652e-09,4.1300074919421134e-07,1.1931524699565652e-09,0.0015736483300414154,0.0028889873677626445
0.7,-1.747575619102616e-07,1.766654028483385e-07,-0.0002164290947772,-0.0002266646797736,-1.742953774266761e-07,1.765442163813902e-07,5.601430816034311e-10,4.885749266466058e-10,24,24,2023/09/Data_0902/JS633-W2_Wsc@v3.1_Wsc=1.2um-E_WFS02-090.hdf5,2.2488389547141056e-09,7.432803850606608e-10,3.508395938080663e-07,7.432803850606608e-10,0.006409877888367346,0.002118619641083227
