VectorMagnet - Field Z,ic-,ic+,datafile,rmse-,rmse+,delta,sigma,delta_err,sigma_err,eta,eta_err
-0.1059999999999999,-4.16e-06,3.3e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-8.599999999999998e-07,7.46e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1152815013404825,0.0038165680187538
-0.1039999999999999,-4.219999999999999e-06,3.34e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-8.799999999999992e-07,7.56e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1164021164021163,0.0037665667625978
-0.1019999999999999,-4.219999999999999e-06,3.34e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-8.799999999999992e-07,7.56e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1164021164021163,0.0037665667625978
-0.0999999999999999,-4.26e-06,3.38e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-8.8e-07,7.64e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1151832460732984,0.003726607236294
-0.0979999999999999,-4.2800000000000005e-06,3.4e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-8.800000000000005e-07,7.680000000000001e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1145833333333333,0.0037069456605229
-0.0959999999999999,-4.3e-06,3.42e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-8.800000000000005e-07,7.72e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1139896373056995,0.003687491704194
-0.0939999999999999,-4.34e-06,3.44e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-8.999999999999999e-07,7.78e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1156812339331619,0.0036597550705735
-0.0919999999999999,-4.32e-06,3.48e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-8.4e-07,7.8e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1076923076923077,0.0036471556075191
-0.0899999999999999,-4.38e-06,3.48e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-9.000000000000003e-07,7.860000000000001e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1145038167938931,0.0036220212124861
-0.0879999999999999,-4.42e-06,3.5e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-9.2e-07,7.92e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1161616161616161,0.0035952599781014
-0.0859999999999999,-4.440000000000001e-06,3.52e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-9.200000000000004e-07,7.960000000000002e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1155778894472362,0.0035769546103284
-0.0839999999999999,-4.440000000000001e-06,3.56e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-8.800000000000009e-07,8.000000000000001e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1100000000000001,0.0035568595699015
-0.0819999999999999,-4.46e-06,3.58e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-8.799999999999996e-07,8.04e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1094527363184079,0.0035389537615638
-0.0799999999999999,-4.5e-06,3.6000000000000003e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-8.999999999999999e-07,8.1e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.111111111111111,0.0035133740671785
-0.0779999999999999,-4.5e-06,3.62e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-8.8e-07,8.12e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1083743842364532,0.0035036805252363
-0.0759999999999999,-4.5e-06,3.66e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-8.4e-07,8.16e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1029411764705882,0.0034845268277413
-0.0739999999999999,-4.54e-06,3.66e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-8.799999999999996e-07,8.2e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1073170731707316,0.0034691072320462
-0.0719999999999999,-4.54e-06,3.7e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-8.399999999999996e-07,8.239999999999999e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.1019417475728154,0.0034503468645141
-0.0699999999999999,-4.54e-06,3.72e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-8.199999999999998e-07,8.259999999999999e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.099273607748184,0.0034410779428452
-0.0679999999999999,-4.56e-06,3.74e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-8.200000000000002e-07,8.3e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0987951807228915,0.0034243337593277
-0.0659999999999998,-4.56e-06,3.74e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-8.200000000000002e-07,8.3e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0987951807228915,0.0034243337593277
-0.0639999999999998,-4.58e-06,3.76e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-8.200000000000002e-07,8.34e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0983213429256595,0.0034077524794025
-0.0619999999999998,-4.58e-06,3.76e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-8.200000000000002e-07,8.34e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0983213429256595,0.0034077524794025
-0.0599999999999998,-4.56e-06,3.800000000000001e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-7.599999999999995e-07,8.360000000000001e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0909090909090908,0.0033972377885631
-0.0579999999999998,-4.56e-06,3.820000000000001e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-7.399999999999997e-07,8.380000000000001e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0883054892601431,0.0033883455230848
-0.0559999999999998,-4.62e-06,3.86e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-7.599999999999995e-07,8.48e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0896226415094339,0.003348777921356
-0.0539999999999998,-4.62e-06,3.88e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-7.399999999999997e-07,8.5e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0870588235294117,0.0033401477103103
-0.0519999999999998,-4.58e-06,3.9e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-6.800000000000003e-07,8.48e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.080188679245283,0.0033461158765259
-0.0499999999999998,-4.62e-06,3.92e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-7.000000000000001e-07,8.54e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0819672131147541,0.0033230828899116
-0.0479999999999998,-4.62e-06,3.98e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-6.399999999999998e-07,8.599999999999999e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0744186046511627,0.0032979632646782
-0.0459999999999998,-4.600000000000001e-06,3.98e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-6.200000000000008e-07,8.580000000000001e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0722610722610723,0.0033051306013371
-0.0439999999999998,-4.600000000000001e-06,4e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-6.00000000000001e-07,8.6e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0697674418604652,0.0032968633107903
-0.0419999999999998,-4.600000000000001e-06,4.04e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-5.600000000000006e-07,8.640000000000002e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0648148148148148,0.003280511519909
-0.0399999999999998,-4.62e-06,4.06e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-5.599999999999997e-07,8.68e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.064516129032258,0.0032653311485786
-0.0379999999999998,-4.64e-06,4.1e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-5.399999999999999e-07,8.74e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0617848970251716,0.0032423576245229
-0.0359999999999998,-4.62e-06,4.139999999999999e-06,2023/10/Data_1013/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-101.hdf5,2e-08,2e-08,-4.800000000000005e-07,8.759999999999999e-06,2.8284271247461904e-08,2.8284271247461904e-08,-0.0547945205479452,0.0032336415901827
