imax,b,c,bstar,imax_err,b_err,c_err,bstar_err,ndata,chisqr,redchi,rsquared,datapath,bcol,icp_col,icm_col,icp_err_col,icm_err_col,bmax,bmask,invert_current,remove_zero_field_offset,quiet
3.4423218614258105e-07,39.92673909014427,0.08175848894025116,0.0059414560336381456,0.0,2.4620292822182535,0.18708066084005376,0.0037597048942405163,42,9.806969503754748e-16,2.51460756506532e-17,0.8551463316150647,../data/processed/centermax/JS633-W2_Wsc=0.9um-NNE_WFS07_slopes/diode-lowfield_-5.8V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True
