VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate 21 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.06,-3.259184505630468e-06,3.040928291346053e-06,-6.717618908561642e-05,-6.176287041753884e-05,-3.258340998525933e-06,3.040504686559619e-06,2.0236255635467673e-09,1.159037085578888e-09,37,35,10.0,2024/01/Data_0110/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-131.hdf5,-2.1783631196631378e-07,2.3320436074797518e-09,6.298845685085552e-06,2.3320436074797518e-09,-0.03458352892850003,0.00037045482511424775
-0.055,-3.279834108034868e-06,3.07497189803352e-06,-7.86891440051969e-05,-7.345535076853232e-05,-3.2795850683086816e-06,3.0741581019555824e-06,1.8312941477394397e-09,1.4914562085429704e-09,39,37,10.0,2024/01/Data_0110/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-131.hdf5,-2.054269663530992e-07,2.3617959009080555e-09,6.353743170264264e-06,2.3617959009080555e-09,-0.03233164464602606,0.000371911477911978
-0.05,-3.3003303790565536e-06,3.110259370056339e-06,-8.675027324572664e-05,-8.098121999246064e-05,-3.299384010501169e-06,3.109146573960579e-06,1.6917943261233346e-09,1.3907203739111832e-09,43,41,10.0,2024/01/Data_0110/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-131.hdf5,-1.9023743654059014e-07,2.190039086481054e-09,6.408530584461748e-06,2.190039086481054e-09,-0.029685032166631715,0.00034188864008485485
-0.045,-3.3213075685951607e-06,3.146428968782349e-06,-9.638274241774488e-05,-8.753390066737891e-05,-3.315863055847411e-06,3.14492252859028e-06,4.293828979705951e-08,1.592710434588073e-09,37,43,10.0,2024/01/Data_0110/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-131.hdf5,-1.709405272571309e-07,4.2967818855798474e-08,6.460785584437691e-06,4.2967818855798474e-08,-0.02645816441716949,0.006652883792528805
-0.04,-3.3395378627613897e-06,3.1788262005267814e-06,-9.884378161707228e-05,-9.322236146861404e-05,-3.337327974660041e-06,3.1766796124800087e-06,2.189624603381867e-09,2.2127391792215048e-09,45,45,10.0,2024/01/Data_0110/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-131.hdf5,-1.606483621800323e-07,3.112984191896428e-09,6.51400758714005e-06,3.112984191896428e-09,-0.024661985733204272,0.0004780360915928325
-0.035,-3.3554456642303427e-06,3.210881741128904e-06,-0.0001000757893239,-9.435471087592464e-05,-3.3544336914601667e-06,3.2097679328396573e-06,1.277116517330884e-09,1.6396809026190934e-09,45,45,10.0,2024/01/Data_0110/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-131.hdf5,-1.446657586205094e-07,2.0783599450656115e-09,6.564201624299824e-06,2.0783599450656115e-09,-0.02203859157600758,0.00031669725154549993
-0.03,-3.367384044564814e-06,3.239595960809269e-06,-0.0001002806331617,-9.44916811838036e-05,-3.3679655761191054e-06,3.2388269649649325e-06,1.3350967035988472e-09,1.7794953288412e-09,45,45,10.0,2024/01/Data_0110/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-131.hdf5,-1.2913861115417286e-07,2.2246543177150376e-09,6.6067925410840375e-06,2.2246543177150376e-09,-0.019546339672561277,0.00033678660837853076
-0.025,-3.3763910525143795e-06,3.2657724632631688e-06,-0.0001034076458091,-9.784396515323888e-05,-3.3754422583801125e-06,3.2643447793355103e-06,1.230445631701564e-09,1.5281487142845546e-09,43,45,10.0,2024/01/Data_0110/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-131.hdf5,-1.1109747904460216e-07,1.961946723421153e-09,6.639787037715622e-06,1.961946723421153e-09,-0.016732084690900654,0.00029552474032161984
-0.02,-3.381092604687772e-06,3.288597111637428e-06,-0.0001021914934005,-9.615377302019524e-05,-3.3810711054583933e-06,3.2869197024649986e-06,1.2520761128921571e-09,1.8493595137848038e-09,43,45,10.0,2024/01/Data_0110/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-131.hdf5,-9.415140299339472e-08,2.233343951052211e-09,6.667990807923392e-06,2.233343951052211e-09,-0.014119905936510465,0.00033496845408686056
-0.015,-3.3812314667841877e-06,3.3073770165339835e-06,-0.0001037225719685,-9.78171237247284e-05,-3.381024831742492e-06,3.306283761967155e-06,1.326473012408192e-09,1.8548638323163502e-09,43,45,10.0,2024/01/Data_0110/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-131.hdf5,-7.47410697753368e-08,2.280361920635091e-09,6.687308593709647e-06,2.280361920635091e-09,-0.011176554622533986,0.0003410197556103375
