VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.09,-2.913693271762278e-06,3.5056746536680723e-06,-2.8687929890163177e-05,-1.676309029319093e-05,-2.913274701199428e-06,3.5040871778097893e-06,9.241024368315143e-10,3.563742568904773e-09,43,39,2024/01/Data_0111/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-145.hdf5,5.908124766103612e-07,3.68160649868803e-09,6.4173618790092175e-06,3.68160649868803e-09,0.09206469695013947,0.0005761208618493579
0.1,-2.740599849330041e-06,3.3506751029939047e-06,-2.8016878019993524e-05,-1.607139600495005e-05,-2.7401251404782246e-06,3.349958592899564e-06,1.0094621062535367e-09,2.894928432860731e-09,43,37,2024/01/Data_0111/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-145.hdf5,6.098334524213395e-07,3.0658806851127317e-09,6.090083733377788e-06,3.0658806851127317e-09,0.10013547910335595,0.0005059394005422473
0.11,-2.599673671128227e-06,3.1878276394632213e-06,-2.7911635515767663e-05,-1.748108289965035e-05,-2.599563654076299e-06,3.184661373985999e-06,9.458599189978694e-10,3.5089759278032646e-09,43,45,2024/01/Data_0111/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-146.hdf5,5.850977199096998e-07,3.6342211061339452e-09,5.784225028062298e-06,3.6342211061339452e-09,0.1011540382801646,0.0006315049461991867
0.12,-2.47978862247221e-06,3.0155056766351536e-06,-2.4756791105093047e-05,-1.6217687252655986e-05,-2.4798466608406622e-06,3.0134436048879044e-06,1.3765287017723815e-09,3.624972834695867e-09,45,43,2024/01/Data_0111/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-146.hdf5,5.335969440472422e-07,3.8775326328847505e-09,5.493290265728567e-06,3.8775326328847505e-09,0.09713612757298416,0.0007091893172630525
0.13,-2.3710632961046474e-06,2.8402161177410097e-06,-2.185948022316448e-05,-1.540699613993047e-05,-2.3709080686071427e-06,2.837723723136134e-06,1.085294322382509e-09,4.4879605361686485e-09,45,45,2024/01/Data_0111/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-146.hdf5,4.668156545289913e-07,4.6173210350161806e-09,5.208631791743277e-06,4.6173210350161806e-09,0.08962346988492977,0.0008900279647666232
0.14,-2.268748474627386e-06,2.664064024606437e-06,-2.410310944510427e-05,-1.835734388998897e-05,-2.269190006398706e-06,2.6612746095370146e-06,1.0817100043947343e-09,3.738749736245937e-09,45,45,2024/01/Data_0111/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-146.hdf5,3.920846031383088e-07,3.892087630550823e-09,4.93046461593572e-06,3.892087630550823e-09,0.07952285102524717,0.0007918878026076955
0.15,-2.1699606169981e-06,2.488099015551e-06,-2.375363319856416e-05,-1.961082171485847e-05,-2.170729609605457e-06,2.4866266705120344e-06,1.75666919590861e-09,2.973567176975101e-09,45,45,2024/01/Data_0111/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-146.hdf5,3.158970609065774e-07,3.453691998403719e-09,4.657356280117491e-06,3.453691998403719e-09,0.06782754891549939,0.0007432601589385324
0.16,-2.07353748213256e-06,2.320656308604684e-06,-2.1223717429738952e-05,-1.849457139136889e-05,-2.073759873801556e-06,2.319725976852291e-06,1.043186748487841e-09,2.676040060436801e-09,45,45,2024/01/Data_0111/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-146.hdf5,2.4596610305073497e-07,2.8721819227345666e-09,4.393485850653847e-06,2.8721819227345666e-09,0.055984271125882834,0.0006547601496710636
0.17,-1.977511223781934e-06,2.165754016741074e-06,-2.4936334044948684e-05,-2.299394370421757e-05,-1.976912823789153e-06,2.1660125599218383e-06,1.4168386211527739e-09,2.0494558142682195e-09,43,43,2024/01/Data_0111/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-146.hdf5,1.8909973613268508e-07,2.4915258001931077e-09,4.142925383710991e-06,2.4915258001931077e-09,0.045644012049114085,0.0006020190109951476
0.18,-1.8824017198167009e-06,2.0283602876093872e-06,-2.414093300975572e-05,-2.253343662292334e-05,-1.8825554305634195e-06,2.0278150931312426e-06,1.4121392867930631e-09,2.383639780272013e-09,43,43,2024/01/Data_0111/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-146.hdf5,1.4525966256782305e-07,2.7705371261543547e-09,3.9103705236946625e-06,2.7705371261543547e-09,0.037147288648896715,0.0007089988050017639
