VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate 21 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.06,-5.041112997367974e-07,4.832753311624599e-07,-7.456428191922513e-05,-5.278263359243431e-05,-5.036297730111346e-07,4.832670702976522e-07,3.0139863630753684e-10,4.945888307555227e-10,39,33,-6.0,2024/01/Data_0102/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-093.hdf5,-2.0362702713482387e-08,5.791884403854741e-10,9.868968433087868e-07,5.791884403854741e-10,-0.020633060944051648,0.0005870033106030851
-0.055,-5.115017218620139e-07,4.939869872329851e-07,-8.21771311051701e-05,-5.176713246987012e-05,-5.115347136983542e-07,4.941164571760509e-07,2.563487000244887e-10,2.88292646000401e-10,35,35,-6.0,2024/01/Data_0102/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-093.hdf5,-1.7418256522303365e-08,3.85781422235646e-10,1.005651170874405e-06,3.85781422235646e-10,-0.017320376117255787,0.00038367109332006823
-0.05,-5.181395284843742e-07,5.027383849614688e-07,-9.358818038244731e-05,-6.146299791291643e-05,-5.182914088144477e-07,5.024841555521081e-07,5.339969075267059e-10,2.6339384311078206e-10,45,37,-6.0,2024/01/Data_0102/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-093.hdf5,-1.5807253262339625e-08,5.954233904011099e-10,1.020775564366556e-06,5.954233904011099e-10,-0.015485532583402743,0.0005833748364338862
-0.045,-5.263049263470076e-07,5.122456466723163e-07,-0.0001061695481564,-6.491724896995277e-05,-5.263012632007952e-07,5.122647002718605e-07,2.891036596849086e-10,1.4320242960321622e-10,35,23,-6.0,2024/01/Data_0102/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-093.hdf5,-1.4036562928934635e-08,3.2262650524634756e-10,1.0385659634726558e-06,3.2262650524634756e-10,-0.013515331161056484,0.00031067450831378477
-0.04,-5.383559699006327e-07,5.260223942317216e-07,-0.0001186019897299,-6.842684428708173e-05,-5.385045807305876e-07,5.257808927313556e-07,4.0786250923052086e-10,2.2779570887713287e-10,39,39,-6.0,2024/01/Data_0102/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-093.hdf5,-1.2723687999232014e-08,4.6716454426535e-10,1.0642854734619432e-06,4.6716454426535e-10,-0.011955145791705658,0.00043897801819883255
-0.035,-5.441443785889138e-07,5.327041320714928e-07,-0.0001262562257663,-7.586206278619184e-05,-5.442374750222254e-07,5.324589499420194e-07,5.357859038590033e-10,2.6269896137382427e-10,37,41,-6.0,2024/01/Data_0102/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-093.hdf5,-1.177852508020604e-08,5.967221121098959e-10,1.0766964249642449e-06,5.967221121098959e-10,-0.010939504215960578,0.0005542489070216257
-0.03,-5.486041521278421e-07,5.382040269614866e-07,-0.0001252369714109,-7.362832676481766e-05,-5.488152168167767e-07,5.379364217066074e-07,4.186675214800099e-10,2.0769030623127912e-10,37,41,-6.0,2024/01/Data_0102/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-093.hdf5,-1.087879511016926e-08,4.673518555057389e-10,1.0867516385233842e-06,4.673518555057389e-10,-0.010010378383188584,0.00043006631365718784
-0.025,-5.523041328927256e-07,5.43070874956711e-07,-0.0001267123331615,-7.581441569547676e-05,-5.523452914902582e-07,5.426762250305668e-07,3.65272634199257e-10,2.2938042756250617e-10,37,41,-6.0,2024/01/Data_0102/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-093.hdf5,-9.669066459691352e-09,4.3132293915768305e-10,1.0950215165208251e-06,4.3132293915768305e-10,-0.008830024171956502,0.0003939098431417406
-0.02,-5.551159348610874e-07,5.463777831285698e-07,-0.0001288278220493,-7.718486769940268e-05,-5.552148061091924e-07,5.463180873415134e-07,3.8461744098288106e-10,2.0708866385917406e-10,37,41,-6.0,2024/01/Data_0102/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-093.hdf5,-8.89671876767897e-09,4.3682524035041513e-10,1.101532893450706e-06,4.3682524035041513e-10,-0.008076670992373866,0.0003965741652760125
-0.015,-5.568695151670647e-07,5.49267653759109e-07,-0.0001323916137715,-8.165436985440424e-05,-5.571073009636017e-07,5.492887440191793e-07,3.8748065991198285e-10,4.074553077777197e-10,35,43,-6.0,2024/01/Data_0102/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-093.hdf5,-7.81855694442239e-09,5.622820374527911e-10,1.106396044982781e-06,5.622820374527911e-10,-0.007066689166033734,0.0005082231443925544
-0.01,-5.550242548363125e-07,5.480424531698438e-07,-0.0001312783005905,-7.477577949802037e-05,-5.549987301067061e-07,5.480005917204833e-07,2.5826112948143744e-10,1.454646375158071e-10,35,41,-6.0,2024/01/Data_0102/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-093.hdf5,-6.998138386222796e-09,2.964098037660579e-10,1.1029993218271893e-06,2.964098037660579e-10,-0.006344644323651922,0.00026873613043653516
-0.005,-5.560112646476979e-07,5.505979237246254e-07,-0.0001368379279318,-8.061117500203652e-05,-5.560915707741248e-07,5.500322820362628e-07,2.6878430116376847e-10,2.4229092976073403e-10,35,41,-6.0,2024/01/Data_0102/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-093.hdf5,-6.059288737861995e-09,3.6186999764613857e-10,1.1061238528103876e-06,3.6186999764613857e-10,-0.0054779478106966395,0.00032715633621635846
0.0,-5.554796932555026e-07,5.511043175331948e-07,-0.0001371904765872,-8.057414018672558e-05,-5.556911319051847e-07,5.509962867471618e-07,2.3641622903383356e-10,1.9421933277232877e-10,33,41,-6.0,2024/01/Data_0102/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-093.hdf5,-4.694845158022861e-09,3.059636948611822e-10,1.1066874186523465e-06,3.059636948611822e-10,-0.004242250412261797,0.0002764705217197151
