VectorMagnet - Field Z,ic+,ic-,center+,center-,ic+ from fit,ic- from fit,rmse+,rmse-,#points in +fit,#points in -fit,gate 15 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.05,2.788842487630316e-06,-2.75523697487282e-06,9.82734933055641e-05,5.603274267163943e-05,2.7876787508375794e-06,-2.756146557909226e-06,1.234425511985013e-09,1.953550876112237e-09,23,17,-4.0,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-251.hdf5,3.153219292835354e-08,2.310880215458679e-09,5.543825308746805e-06,2.310880215458679e-09,0.00568780420959575,0.000416845312800188
-0.045,2.8592732962035607e-06,-2.805681921905496e-06,0.0001024786390084,6.230913165275002e-05,2.858512208421894e-06,-2.8059692976078764e-06,1.230802110481368e-09,1.283413723202789e-09,21,17,-4.0,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-251.hdf5,5.2542910814017655e-08,1.7782082611636453e-09,5.664481506029771e-06,1.7782082611636453e-09,0.009275855302570302,0.0003139360164687256
-0.04,2.916063823171064e-06,-2.8502067187590502e-06,0.0001071762880135,6.688865658103725e-05,2.915858064433472e-06,-2.849752667561361e-06,1.22250021664202e-09,1.549106475527e-09,21,17,-4.0,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-251.hdf5,6.610539687211082e-08,1.973382287396304e-09,5.765610731994833e-06,1.973382287396304e-09,0.011465463061055309,0.0003422901895692172
-0.035,2.964058096774313e-06,-2.8903749115605177e-06,0.0001105828517951,7.031406440296486e-05,2.964227867841317e-06,-2.890717304756677e-06,8.624864862007851e-10,1.6174644366534115e-09,21,19,-4.0,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-251.hdf5,7.351056308463988e-08,1.8330505019550103e-09,5.854945172597995e-06,1.8330505019550103e-09,0.012555294869144144,0.0003131019879900449
-0.03,3.0008768753912903e-06,-2.926290093577894e-06,0.0001159969450602,7.538820077973712e-05,3.001509218769845e-06,-2.9255877801237605e-06,1.2566197979441471e-09,1.443485802962106e-09,19,21,-4.0,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-251.hdf5,7.592143864608458e-08,1.9138298200044707e-09,5.927096998893605e-06,1.9138298200044707e-09,0.01280921143356632,0.0003229214606399663
-0.025,3.026198932009494e-06,-2.95578521356721e-06,0.0001150946202106,7.466581645628575e-05,3.026780645443212e-06,-2.955737239321935e-06,6.74545608380702e-10,1.2316238899087631e-09,19,19,-4.0,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-251.hdf5,7.104340612127728e-08,1.4042468386931423e-09,5.982517884765147e-06,1.4042468386931423e-09,0.011875168196687505,0.00023474160469399023
-0.02,3.0459303080738936e-06,-2.9808762616789764e-06,0.0001218963025519,8.116487102455749e-05,3.045970594064274e-06,-2.9808663746530183e-06,1.1704452677028895e-09,1.2476976682247266e-09,19,21,-4.0,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-251.hdf5,6.510421941125586e-08,1.7107576087749861e-09,6.026836968717292e-06,1.7107576087749861e-09,0.010802386019264126,0.00028387318758027013
-0.015,3.056335353412945e-06,-3.000903834659458e-06,0.0001209250261217,7.951700828595456e-05,3.05618855466334e-06,-3.0005236587378563e-06,9.079033454779179e-10,1.3488052047578587e-09,19,21,-4.0,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-251.hdf5,5.566489592548385e-08,1.6259040454811239e-09,6.0567122134011964e-06,1.6259040454811239e-09,0.009190612656536435,0.0002684579776376794
-0.01,3.061163659728236e-06,-3.0157958745366094e-06,0.0001205881163065,7.863876769604893e-05,3.059961706448456e-06,-3.013966435427232e-06,1.4548820775847619e-09,9.815444584200667e-10,19,21,-4.0,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-251.hdf5,4.599527102122364e-08,1.7550246105204609e-09,6.073928141875688e-06,1.7550246105204609e-09,0.007572574114618987,0.0002889522050249876
-0.005,3.0573945384288524e-06,-3.0210423783735006e-06,0.0001141587853978,7.300521464164376e-05,3.0576055748803343e-06,-3.021598397293471e-06,9.018355276704091e-10,1.690644672170497e-09,19,21,-4.0,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-251.hdf5,3.6007177586863224e-08,1.9161384935612177e-09,6.079203972173806e-06,1.9161384935612177e-09,0.005923008629366281,0.00031520115348202096
0.0,3.0532731188947016e-06,-3.0260359274670645e-06,0.0001102240356599,6.847820058996111e-05,3.052947881582784e-06,-3.0268067492804515e-06,9.0299748898788e-10,1.4058142479620501e-09,21,19,-4.0,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-251.hdf5,2.61411323023325e-08,1.6708435488972393e-09,6.079754630863236e-06,1.6708435488972393e-09,0.004299701861260944,0.00027482342546368305
0.005,3.047049167144576e-06,-3.0295867522429803e-06,0.0001047959140666,6.340674892667996e-05,3.046804346730936e-06,-3.029847217372801e-06,8.91276596136602e-10,1.080671290036712e-09,21,19,-4.0,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-251.hdf5,1.6957129358135088e-08,1.4007942061311e-09,6.076651564103738e-06,1.4007942061311e-09,0.0027905383712149936,0.0002305216360373057
0.01,3.040103557540349e-06,-3.0309720520561097e-06,0.0001134006163033,7.094756514386042e-05,3.039565095793123e-06,-3.0314164322654773e-06,1.2539981332972943e-09,9.190351826064123e-10,19,19,-4.0,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-251.hdf5,8.14866352764562e-09,1.5547144384682032e-09,6.0709815280586e-06,1.5547144384682032e-09,0.0013422316457370985,0.00025608970011813977
0.015,3.027394865443588e-06,-3.0300218265336502e-06,0.0001169096727947,7.485222254972463e-05,3.0278875766886336e-06,-3.029377081798936e-06,7.034234234302171e-10,8.81916926973842e-10,19,19,-4.0,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-251.hdf5,-1.4895051103021654e-09,1.1280877531084501e-09,6.057264658487569e-06,1.1280877531084501e-09,-0.0002459039177386841,0.00018623716327711875
0.02,3.0090859213832843e-06,-3.0207550634088205e-06,0.0001162953723828,7.419326837764282e-05,3.009068168242736e-06,-3.0211426897195595e-06,1.2103930648824811e-09,1.0612922510214207e-09,19,19,-4.0,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-251.hdf5,-1.2074521476823291e-08,1.6097802997905398e-09,6.030210857962296e-06,1.6097802997905398e-09,-0.0020023381870436724,0.00026695310741160576
0.025,2.9861509151718573e-06,-3.0031067724847647e-06,0.0001140354237626,7.14878859865103e-05,2.984170813684977e-06,-3.00290362526648e-06,1.26814491768703e-09,9.844468039235475e-10,19,19,-4.0,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-251.hdf5,-1.8732811581502983e-08,1.6054055693221983e-09,5.9870744389514565e-06,1.6054055693221983e-09,-0.003128875675844068,0.0002681465620685378
0.03,2.9530822531543265e-06,-2.977783078187667e-06,0.0001146343302344,7.272667014755673e-05,2.9530512747944472e-06,-2.977312189892563e-06,1.0964848113933883e-09,8.39354403393856e-10,19,19,-4.0,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-251.hdf5,-2.426091509811576e-08,1.3808673926605156e-09,5.93036346468701e-06,1.3808673926605156e-09,-0.004090965965674785,0.00023284895705547433
0.035,2.915608184545044e-06,-2.940622935729972e-06,0.0001129101115463,7.061405389499646e-05,2.915652069654978e-06,-2.9403842209704225e-06,1.1305242341270547e-09,1.047151068117447e-09,21,19,-4.0,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-251.hdf5,-2.4732151315444603e-08,1.5409770937324387e-09,5.8560362906254005e-06,1.5409770937324387e-09,-0.004223360322243378,0.00026314571157403825
0.04,2.8729211918946662e-06,-2.892719683867555e-06,0.0001149275710426,7.204467377764359e-05,2.875127781351592e-06,-2.891747400994363e-06,1.918776660571481e-09,1.911504999611698e-09,21,19,-4.0,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-251.hdf5,-1.661961964277105e-08,2.7084230165715186e-09,5.766875182345955e-06,2.7084230165715186e-09,-0.0028819107605533812,0.0004696536994802241
0.045,2.829110513521724e-06,-2.8356911260387484e-06,0.0001151088207449,7.274930920959637e-05,2.8282508622062724e-06,-2.8345167049262303e-06,1.8187906607238998e-09,1.4260631712972864e-09,19,19,-4.0,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-251.hdf5,-6.2658427199579086e-09,2.311202205793979e-09,5.662767567132503e-06,2.311202205793979e-09,-0.0011064983059389084,0.0004081402941655275
0.05,2.7799900874295658e-06,-2.765917903624719e-06,0.0001151273657185,7.334717872744361e-05,2.7788416059208748e-06,-2.7653387797634915e-06,2.2371057712749243e-09,8.132036366739553e-10,19,19,-4.0,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-251.hdf5,1.3502826157383211e-08,2.380324008737323e-09,5.544180385684366e-06,2.380324008737323e-09,0.002435495459752513,0.00042933867636836656
