VectorMagnet - Field Z,ic+,ic-,center+,center-,ic+ from fit,ic- from fit,rmse+,rmse-,#points in +fit,#points in -fit,gate 15 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.05,3.406444293850364e-06,-3.469854663937632e-06,0.0001000345266926,5.524169744268982e-05,3.406999879796764e-06,-3.468965556423082e-06,1.557076520778983e-09,1.8253165226991766e-09,23,17,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-6.196567662631819e-08,2.3992223114167214e-09,6.875965436219846e-06,2.3992223114167214e-09,-0.009011923809259961,0.00034894296049613974
-0.045,3.4898587929240543e-06,-3.5299593568225342e-06,0.0001046506996163,6.060180593427341e-05,3.489794163311905e-06,-3.527672937211756e-06,1.3370681470793814e-09,1.582115767706417e-09,21,17,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-3.78787738998506e-08,2.0714346555852434e-09,7.017467100523661e-06,2.0714346555852434e-09,-0.005397784322640286,0.0002951869673816094
-0.04,3.5568829097802503e-06,-3.581080918532608e-06,0.0001072972411038,6.234608118985902e-05,3.558883521408201e-06,-3.581022715370765e-06,2.082796845162758e-09,1.584823841128045e-09,21,17,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-2.213919396256395e-08,2.6171949307661032e-09,7.139906236778966e-06,2.6171949307661032e-09,-0.0031007681653466125,0.00036656048774267073
-0.035,3.615216113904955e-06,-3.6293931176098974e-06,0.0001104698443237,6.582442873086965e-05,3.616132906369688e-06,-3.6283485969014414e-06,2.6042546127247102e-09,1.978256785845914e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-1.221569053175333e-08,3.270419238972786e-09,7.2444815032711295e-06,3.270419238972786e-09,-0.0016862063249436872,0.0004514365709776231
-0.03,3.6653116739702497e-06,-3.670636960225245e-06,0.0001148649256496,6.928586941149905e-05,3.665257983056432e-06,-3.669885070307621e-06,1.7840684831193259e-09,1.6608639341970883e-09,19,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-4.627087251188921e-09,2.437492432885961e-09,7.335143053364053e-06,2.437492432885961e-09,-0.000630810771859022,0.0003323033920564424
-0.025,3.701562592666843e-06,-3.705680705239285e-06,0.0001181634982741,7.28024399661593e-05,3.7019808517183136e-06,-3.704509018820557e-06,1.40216339530862e-09,1.084274177465569e-09,19,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-2.5281671022434196e-09,1.7724877091427275e-09,7.4064898705388705e-06,1.7724877091427275e-09,-0.0003413448403271061,0.000239315498081633
-0.02,3.730525803670576e-06,-3.730971263697453e-06,0.0001237728142766,7.817950628937613e-05,3.728640413211704e-06,-3.732333886189905e-06,1.548873041682347e-09,1.6511926842504561e-09,19,21,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-3.6934729782007607e-09,2.263944561991868e-09,7.460974299401609e-06,2.263944561991868e-09,-0.0004950389627393553,0.00030343823052420905
-0.015,3.74572197716468e-06,-3.7508841931340985e-06,0.0001239242365923,7.796496994863239e-05,3.746681066939912e-06,-3.749101055921376e-06,2.028670353927285e-09,2.0152029226355517e-09,19,21,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-2.4199889814641176e-09,2.8594660732910133e-09,7.495782122861288e-06,2.8594660732910133e-09,-0.00032284676125836484,0.0003814766992214301
-0.01,3.755952905132481e-06,-3.761463911778515e-06,0.0001144009498694,6.84835704090078e-05,3.757265017187176e-06,-3.760305969587432e-06,2.495190066437759e-09,1.863019356693616e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-3.0409524002558026e-09,3.113970871903712e-09,7.5175709867746085e-06,3.113970871903712e-09,-0.00040451262856122547,0.0004142257029766998
-0.005,3.7612475015363336e-06,-3.767212852328645e-06,0.0001151492233787,6.948295944387297e-05,3.764069239342021e-06,-3.7671557441370432e-06,1.899844940608002e-09,1.5837749040572443e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-3.086504795022352e-09,2.4734093363362554e-09,7.5312249834790646e-06,2.4734093363362554e-09,-0.0004098277241475443,0.0003284206154347333
