Vg increasing,repeat,gate 15 - Source voltage,ic+,ic-,datapath
0.0,1.0,-1.6999999999999584,3.786074493641949e-06,-3.826340925670354e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,-1.5999999999999588,3.786107620147164e-06,-3.8332720580258644e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,-1.4999999999999591,3.785490377379116e-06,-3.825645466751617e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,-1.3999999999999595,3.8057007438795413e-06,-3.86525041541122e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,-1.2999999999999599,3.82072768857889e-06,-3.845925261364268e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,-1.1999999999999602,3.8253853961589294e-06,-3.845789541028535e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,-1.0999999999999606,3.8059401915463054e-06,-3.845763912643479e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,-0.9999999999999609,3.825876843309198e-06,-3.865783803017583e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,-0.8999999999999613,3.845579164468512e-06,-3.885552957258271e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,-0.7999999999999616,3.845987728448421e-06,-3.885819689558549e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,-0.699999999999962,3.865313351191697e-06,-3.903432684863381e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,-0.5999999999999623,3.845776695092698e-06,-3.885631709606532e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,-0.4999999999999627,3.846343823606999e-06,-3.885807928367489e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,-0.39999999999996305,3.848327554019876e-06,-3.885989989694648e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,-0.2999999999999634,3.865719641629105e-06,-3.905364228058914e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,-0.19999999999996376,3.865222039470617e-06,-3.904721083964043e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,-0.09999999999996412,3.8481271027286515e-06,-3.887455038805018e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,3.552713678800501e-14,3.865660300524177e-06,-3.905193824811257e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,0.10000000000003517,3.845679661559014e-06,-3.885671130781955e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,0.20000000000003482,3.8651445458862495e-06,-3.885752434220658e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,0.30000000000003446,3.850314346514774e-06,-3.885135733754424e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,0.4000000000000341,3.826700758441219e-06,-3.8657661195012766e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,0.5000000000000338,3.845396657720008e-06,-3.884536240006321e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,0.6000000000000334,3.845356401256742e-06,-3.885299480353128e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,0.700000000000033,3.8261736455538925e-06,-3.865423484073916e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,0.8000000000000327,3.812201801787941e-06,-3.865042833825848e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,0.9000000000000323,3.825338854092245e-06,-3.8654672248531555e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,1.000000000000032,3.826934287542819e-06,-3.864496963276226e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,1.1000000000000316,3.8054922369382495e-06,-3.845147686527506e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,1.2000000000000313,3.8052051341857054e-06,-3.845031117738349e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,1.300000000000031,3.8060455057177777e-06,-3.844992861376433e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,1.4000000000000306,3.8054528603158276e-06,-3.844610407952356e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,1.5000000000000302,3.8050573660750314e-06,-3.825274022636584e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,1.6000000000000298,3.7852144031496237e-06,-3.805426292274564e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,1.7000000000000295,3.785035308926098e-06,-3.805574016720548e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,1.8000000000000291,3.765850497805489e-06,-3.805013282681817e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,1.9000000000000288,3.768623753791825e-06,-3.8053063305192186e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,2.0000000000000284,3.7655283571646704e-06,-3.805107967020575e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,2.100000000000028,3.7651324656823965e-06,-3.7852619496591364e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,2.2000000000000277,3.745495703527967e-06,-3.765594474124009e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,2.3000000000000274,3.725260164824966e-06,-3.745669909082997e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,2.400000000000027,3.7051844578291275e-06,-3.7254805856940104e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,2.5000000000000266,3.68516721374408e-06,-3.70553955820928e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,2.6000000000000263,3.685348940197207e-06,-3.705644451477051e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,2.700000000000026,3.6855023530948953e-06,-3.7241161571882816e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,2.8000000000000256,3.6854762917732096e-06,-3.724712247002342e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,2.9000000000000252,3.6852891046833866e-06,-3.7237280553654043e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,3.000000000000025,3.685190803860132e-06,-3.7053091385806113e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,3.1000000000000245,3.6654891962818253e-06,-3.6855581056907713e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,3.200000000000024,3.6494736977990495e-06,-3.681568142114007e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,3.300000000000024,3.640194305996316e-06,-3.6466501477309016e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,3.4000000000000234,3.6251943540582857e-06,-3.6455390199815797e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,3.500000000000023,3.6069166686459546e-06,-3.645348421406334e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,3.6000000000000227,3.606376917687567e-06,-3.6451252255208257e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,3.7000000000000224,3.6100486124504677e-06,-3.6448759369827374e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,3.800000000000022,3.6057541367826147e-06,-3.6260004750851503e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,3.9000000000000217,3.6052573675464037e-06,-3.6256641895709035e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,4.000000000000021,3.605268633208707e-06,-3.6256545863241554e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,4.100000000000021,3.586034189017828e-06,-3.624233427692451e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,4.200000000000021,3.5853108027192993e-06,-3.6054949553573133e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,4.30000000000002,3.5672934853089787e-06,-3.604997296709288e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,4.40000000000002,3.5654814206465203e-06,-3.5857842202852163e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
0.0,1.0,4.5000000000000195,3.565280116353509e-06,-3.5857104048451236e-06,2024/01/Data_0115/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-205.hdf5
