VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate 21 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.06,-1.1123014113063772e-06,1.068078022678642e-06,-5.325132831684503e-05,-6.149979856601387e-05,-1.1121639046088425e-06,1.068149375688557e-06,4.839704418356139e-10,3.807618401760389e-10,35,35,-5.5,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-085.hdf5,-4.401452892028552e-08,6.157978300585369e-10,2.180313280297399e-06,6.157978300585369e-10,-0.020187249840665944,0.00028249302490881067
-0.055,-1.130069011459533e-06,1.0929045595994275e-06,-6.353550600863161e-05,-7.170232524307273e-05,-1.1300317462426435e-06,1.0922516358125438e-06,5.607641223678961e-10,4.202877327112368e-10,37,39,-5.5,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-085.hdf5,-3.778011043009976e-08,7.007839747044654e-10,2.2222833820551875e-06,7.007839747044654e-10,-0.01700058180481032,0.0003153896767907963
-0.05,-1.1472106611612078e-06,1.1154177858549391e-06,-7.296602676374253e-05,-7.983414813425348e-05,-1.1466445890094578e-06,1.1149867158919207e-06,7.008489208485594e-10,3.810627140362052e-10,41,41,-5.5,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-085.hdf5,-3.1657873117537065e-08,7.977455746559983e-10,2.2616313049013783e-06,7.977455746559983e-10,-0.013997804615159213,0.0003527647161799482
-0.045,-1.1650544383135474e-06,1.137902064336216e-06,-7.657781195101068e-05,-8.255438426297026e-05,-1.1636639587255615e-06,1.1370976769271637e-06,1.2245063920847915e-09,8.074930056665301e-10,41,43,-5.5,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-085.hdf5,-2.6566281798397865e-08,1.4667858938702947e-09,2.300761635652725e-06,1.4667858938702947e-09,-0.011546733649729439,0.0006375643825958948
-0.04,-1.181659490134794e-06,1.1587208467894868e-06,-8.495670741192292e-05,-8.911387963185203e-05,-1.1813758323554254e-06,1.1586402070099572e-06,9.654941169411015e-10,3.8012304302504125e-10,45,45,-5.5,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-085.hdf5,-2.273562534546828e-08,1.0376282656551406e-09,2.340016039365383e-06,1.0376282656551406e-09,-0.009716012609740157,0.00044344877281369654
-0.035,-1.196293309199904e-06,1.1759993671255032e-06,-8.938333094448108e-05,-9.251152941761074e-05,-1.195987310224921e-06,1.1759471349464703e-06,6.263252351023376e-10,4.900863014436957e-10,45,45,-5.5,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-085.hdf5,-2.0040175278450606e-08,7.952784939810452e-10,2.371934445171391e-06,7.952784939810452e-10,-0.00844887400629765,0.0003352988443519512
-0.03,-1.2081573635534576e-06,1.190332118819213e-06,-9.139426631056736e-05,-9.389734819201947e-05,-1.207980582290951e-06,1.1899972784886172e-06,8.964309084187638e-10,4.779834109127843e-10,47,47,-5.5,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-085.hdf5,-1.798330380233372e-08,1.0159018233453023e-09,2.397977860779568e-06,1.0159018233453023e-09,-0.007499361898398618,0.0004236612885118566
-0.025,-1.2201969845511703e-06,1.2031494551139512e-06,-9.670073261023193e-05,-9.967797897553053e-05,-1.2195406895880906e-06,1.2023456496565126e-06,7.956543100532867e-10,8.20931605981984e-10,45,45,-5.5,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-085.hdf5,-1.7195039931577978e-08,1.1432385939980032e-09,2.421886339244603e-06,1.1432385939980032e-09,-0.007099854214026075,0.0004720565904578813
-0.02,-1.226793037804235e-06,1.2100438723361748e-06,-9.093283789951564e-05,-9.371518126613208e-05,-1.226734941905198e-06,1.20949186063103e-06,9.494367810405168e-10,4.4238359109188104e-10,45,47,-5.5,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-085.hdf5,-1.7243081274167962e-08,1.047441379199775e-09,2.436226802536228e-06,1.047441379199775e-09,-0.007077781615495361,0.00042995488497409907
-0.015,-1.2326014001138089e-06,1.215551501222162e-06,-9.474049333936912e-05,-9.6448767930237e-05,-1.232214019051174e-06,1.2153755944618263e-06,8.847130675789724e-10,4.2934648965964537e-10,47,47,-5.5,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-085.hdf5,-1.6838424589347775e-08,9.8338986171714e-10,2.4475896135130004e-06,9.8338986171714e-10,-0.006879594723062971,0.00040178840740091924
