VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate 21 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.06,-1.311772763810089e-06,1.2641263212508342e-06,-5.010852831386024e-05,-6.787674319532634e-05,-1.3114597212164e-06,1.263238791702172e-06,6.1886329191267e-10,5.438967159307408e-10,33,37,-5.4,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-083.hdf5,-4.822092951422801e-08,8.239025498669316e-10,2.574698512918572e-06,8.239025498669316e-10,-0.01872876737694883,0.0003200557392889804
-0.055,-1.331477438075976e-06,1.2921887977091544e-06,-6.031450902882363e-05,-7.78046127446056e-05,-1.3307909832722146e-06,1.291646356070313e-06,7.537367089694724e-10,5.201625773094097e-10,37,41,-5.4,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-083.hdf5,-3.9144627201901706e-08,9.157991773753123e-10,2.6224373393425275e-06,9.157991773753123e-10,-0.014926811258611682,0.00034925570286074403
-0.05,-1.3506046739081575e-06,1.3192972219271434e-06,-6.846200532400495e-05,-8.509209550936352e-05,-1.350354562959985e-06,1.3185189606751877e-06,1.0655990534720243e-09,5.280827485315507e-10,39,43,-5.4,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-083.hdf5,-3.1835602284797286e-08,1.1892740357281458e-09,2.668873523635173e-06,1.1892740357281458e-09,-0.011928479189015748,0.00044564069157416254
-0.045,-1.3705877662719646e-06,1.3432916640675064e-06,-7.36804684549066e-05,-8.998159168304982e-05,-1.3693771739820882e-06,1.3434449677368952e-06,1.367756204972478e-09,5.488320653200114e-10,41,45,-5.4,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-083.hdf5,-2.5932206245192933e-08,1.4737617419936455e-09,2.7128221417189834e-06,1.4737617419936455e-09,-0.009559125106801493,0.000543282602887949
-0.04,-1.3879818903438709e-06,1.3671698417711684e-06,-7.773633002009331e-05,-9.312508416124972e-05,-1.388153884673587e-06,1.3667256139248906e-06,1.2933617886756606e-09,4.690533460510284e-10,43,45,-5.4,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-083.hdf5,-2.1428270748696417e-08,1.3757891400385344e-09,2.7548794985984775e-06,1.3757891400385344e-09,-0.007778296930808725,0.0004994159486974434
-0.035,-1.404566341330936e-06,1.3856835299472037e-06,-8.11245978151574e-05,-9.619003798114058e-05,-1.4039814457752551e-06,1.38553509106247e-06,1.3952278806120506e-09,5.421412789989212e-10,43,47,-5.4,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-083.hdf5,-1.8446354712785126e-08,1.496856040249623e-09,2.789516536837725e-06,1.496856040249623e-09,-0.006612742555631678,0.0005366122579512426
-0.03,-1.4184540242263746e-06,1.402443975876261e-06,-8.448782392957941e-05,-9.944686562304592e-05,-1.4187065468498492e-06,1.4014505082075708e-06,1.0874643557456483e-09,4.695470641289345e-10,43,45,-5.4,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-083.hdf5,-1.7256038642278414e-08,1.1845054539551092e-09,2.82015705505742e-06,1.1845054539551092e-09,-0.006118821861829632,0.0004200218656454504
-0.025,-1.435985643324453e-06,1.4187788932543314e-06,-8.798796186133796e-05,-0.0001029124034,-1.4349910175319593e-06,1.4186824821042857e-06,1.623325312563628e-09,6.119435305894309e-10,45,45,-5.4,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-083.hdf5,-1.6308535427673603e-08,1.7348371551935524e-09,2.853673499636245e-06,1.7348371551935524e-09,-0.0057149268932666746,0.000607941127606887
-0.02,-1.4453411320066849e-06,1.4288735621914765e-06,-8.79943616461399e-05,-0.0001023316296016,-1.4447412337616964e-06,1.428117178901377e-06,1.3536445573745775e-09,7.387804718319824e-10,45,45,-5.4,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-083.hdf5,-1.6624054860319282e-08,1.542125213226897e-09,2.8728584126630735e-06,1.542125213226897e-09,-0.005786590382262928,0.0005368002213258993
-0.015,-1.4525719469553987e-06,1.4348891251735408e-06,-8.759827574289794e-05,-0.0001015651092982,-1.4521492650276602e-06,1.434467813769739e-06,1.284653989638948e-09,5.556197172794603e-10,45,45,-5.4,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-083.hdf5,-1.7681451257921115e-08,1.3996603671337463e-09,2.8866170787973993e-06,1.3996603671337463e-09,-0.006125319283875168,0.00048488822243599556
-0.01,-1.4580984417228749e-06,1.438543863940352e-06,-8.861108554234382e-05,-0.0001020193157827,-1.457789919661484e-06,1.4387253705534316e-06,1.2808150549163908e-09,4.4273963359158345e-10,45,45,-5.4,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-083.hdf5,-1.906454910805239e-08,1.355177327161758e-09,2.8965152902149155e-06,1.355177327161758e-09,-0.006581891410156458,0.0004678748582616205
-0.005,-1.4631121918008454e-06,1.4422809194927871e-06,-9.438689229592556e-05,-0.0001070104275319,-1.4630226174170026e-06,1.442590912434606e-06,1.3943513393127343e-09,6.2798588297681e-10,45,43,-5.4,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-083.hdf5,-2.0431704982396507e-08,1.5292422720620103e-09,2.9056135298516086e-06,1.5292422720620103e-09,-0.007031804048434468,0.0005263191623885734
0.0,-1.4647578465204815e-06,1.4431920377113658e-06,-9.737825348476215e-05,-0.0001095795673883,-1.464481135132774e-06,1.4430627963358358e-06,1.2447104266440391e-09,5.989836365579352e-10,45,43,-5.4,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-083.hdf5,-2.1418338796938303e-08,1.381334660051848e-09,2.90754393146861e-06,1.381334660051848e-09,-0.007366471256074824,0.00047509931787631597
0.005,-1.4660423103316784e-06,1.443099960240545e-06,-8.794632226707446e-05,-9.94845745615034e-05,-1.4653681266457012e-06,1.442517009655108e-06,1.261269172828088e-09,7.108938427957106e-10,45,45,-5.4,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-083.hdf5,-2.2851116990593327e-08,1.4478155897942602e-09,2.9078851363008094e-06,1.4478155897942602e-09,-0.007858328620112823,0.0004979083508993056
0.01,-1.4653703739504334e-06,1.4412267463724797e-06,-9.530540686218942e-05,-0.0001063310136571,-1.4652268508177889e-06,1.4413245826750775e-06,1.3068133342736802e-09,6.642625692368956e-10,45,43,-5.4,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-083.hdf5,-2.3902268142711357e-08,1.4659487888479238e-09,2.906551433492866e-06,1.4659487888479238e-09,-0.008223583407910824,0.0005043772287026341
0.015,-1.462095959246665e-06,1.435998468416708e-06,-9.868003381156378e-05,-0.0001092230755753,-1.4611015494525226e-06,1.4359148928168537e-06,1.2789544699551396e-09,6.914810384633334e-10,45,43,-5.4,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-083.hdf5,-2.5186656635668867e-08,1.4539155968530504e-09,2.8970164422693765e-06,1.4539155968530504e-09,-0.008693998511081599,0.0005018854992153687
0.02,-1.4562416569039771e-06,1.429878334101705e-06,-9.238314698220654e-05,-0.0001023885397617,-1.4563131542469126e-06,1.4301006299736543e-06,1.146552122600969e-09,5.877994763824893e-10,47,45,-5.4,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-083.hdf5,-2.62125242732583e-08,1.288444796751617e-09,2.886413784220567e-06,1.288444796751617e-09,-0.009081346692756528,0.00044640097420334696
0.025,-1.448803814558311e-06,1.4216218663272791e-06,-9.1543346862754e-05,-0.0001021088817605,-1.448159067623514e-06,1.4216148948334153e-06,1.0409235033614792e-09,9.245446369123511e-10,45,45,-5.4,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-083.hdf5,-2.65441727900988e-08,1.392230054801909e-09,2.8697739624569296e-06,1.392230054801909e-09,-0.00924956917769693,0.0004851565410852524
