VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate 21 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.06,-2.97524467839407e-06,2.887411406140343e-06,-6.264487079730798e-05,-7.58693582505667e-05,-2.972656091167572e-06,2.8867668744074355e-06,1.5405473984859191e-09,2.099792629231759e-09,37,39,-4.3,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-061.hdf5,-8.588921676013642e-08,2.6043070811173087e-09,5.859422965575007e-06,2.6043070811173087e-09,-0.014658306332338271,0.0004445125176732299
-0.055,-3.0219112792547576e-06,2.9683950131195988e-06,-7.364905768138045e-05,-8.613188289784668e-05,-3.021266956515167e-06,2.9684019057902435e-06,1.770066734185917e-09,2.149483093108397e-09,39,43,-4.3,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-061.hdf5,-5.286505072492342e-08,2.7844952524704437e-09,5.989668862305411e-06,2.7844952524704437e-09,-0.008826038958116254,0.00046490111039859655
-0.05,-3.0662153902226647e-06,3.039299164822265e-06,-8.165139277322498e-05,-9.433744275627258e-05,-3.064939553094573e-06,3.038085463245956e-06,1.7164925153401e-09,2.125282552304803e-09,41,45,-4.3,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-061.hdf5,-2.6854089848616808e-08,2.7318807591748588e-09,6.103025016340528e-06,2.7318807591748588e-09,-0.004400127768887789,0.0004476316577228348
-0.045,-3.1050510518158203e-06,3.091672741894814e-06,-8.66972295814301e-05,-0.0001001588918367,-3.1027472671981714e-06,3.09319087858112e-06,2.2048073499648456e-09,2.1704668544067812e-09,43,45,-4.3,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-061.hdf5,-9.556388617051287e-09,3.09388135139948e-09,6.1959381457792915e-06,3.09388135139948e-09,-0.0015423634633217173,0.0004993408517964167
-0.04,-3.144173408685476e-06,3.1436126026267345e-06,-8.935321911170972e-05,-0.0001032843088933,-3.143050189055839e-06,3.144303291791637e-06,1.8173774704554054e-09,2.575171260287002e-09,43,45,-4.3,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-061.hdf5,1.253102735797845e-09,3.151883229107169e-09,6.287353480847476e-06,3.151883229107169e-09,0.0001993052783838294,0.0005013052473205012
-0.035,-3.1787514572850414e-06,3.1827574391386145e-06,-9.062293322996617e-05,-0.000104860651872,-3.178638481595432e-06,3.184154538424179e-06,1.387368431342764e-09,2.483291684101384e-09,45,45,-4.3,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-061.hdf5,5.516056828746776e-09,2.8445612583689547e-09,6.3627930200196105e-06,2.8445612583689547e-09,0.0008669238196797065,0.0004470618985001685
-0.03,-3.211147177470081e-06,3.215295388532472e-06,-8.75776156582637e-05,-0.0001020011023141,-3.2118930336893384e-06,3.217045855167836e-06,1.3727669058772041e-09,2.39752288883658e-09,43,45,-4.3,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-061.hdf5,5.152821478497626e-09,2.7627169562528427e-09,6.4289388888571745e-06,2.7627169562528427e-09,0.0008015041933947526,0.0004297315453469629
-0.025,-3.2410118313144917e-06,3.241237619356277e-06,-9.409366084152714e-05,-0.0001090037273678,-3.240276941168308e-06,3.242450945636953e-06,1.6629548725791416e-09,2.1745770866009075e-09,45,43,-4.3,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-061.hdf5,2.174004468645004e-09,2.7375544586006684e-09,6.482727886805261e-06,2.7375544586006684e-09,0.0003353533430070239,0.0004222843624375836
-0.02,-3.260916689507077e-06,3.254347583758202e-06,-9.457532030846823e-05,-0.0001098106229332,-3.259870930230706e-06,3.256909337340613e-06,1.4045783358701246e-09,2.223180487394915e-09,45,43,-4.3,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-061.hdf5,-2.9615928900929517e-09,2.629709448043487e-09,6.516780267571319e-06,2.629709448043487e-09,-0.0004544564598610721,0.00040352898388905606
-0.015,-3.2797534079039497e-06,3.2672383920836227e-06,-9.314972801582126e-05,-0.0001083705240486,-3.2785121777568503e-06,3.268779549832531e-06,1.729072408464494e-09,2.13463641467256e-09,45,43,-4.3,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-061.hdf5,-9.732627924319167e-09,2.7470646181987287e-09,6.547291727589382e-06,2.7470646181987287e-09,-0.001486512031120779,0.00041957312544061256
