in-plane magnitude,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.005,-1.0737221431271377e-06,1.0614169326010808e-06,-4.344701691221213e-05,-9.273868820444936e-06,-1.0743822144346832e-06,1.060241948984174e-06,9.565174316348156e-10,8.201668287022101e-10,21,19,-5.2,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-085.hdf5,-1.4140265450509139e-08,1.2599996920335752e-09,2.1346241634188573e-06,1.2599996920335752e-09,-0.006624241256531924,0.0005902806489672517
0.01,-1.0789095638854402e-06,1.060652325579614e-06,-4.226150836834449e-05,-6.198813462871664e-06,-1.0762430759864243e-06,1.0607005340107015e-06,1.610244922439635e-09,9.126830869219311e-10,21,19,-5.2,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-085.hdf5,-1.554254197572282e-08,1.8509130523598269e-09,2.136943609997126e-06,1.8509130523598269e-09,-0.007273257891790474,0.0008661726027597758
0.015,-1.0725725442489022e-06,1.0585087391541235e-06,-3.746824996387724e-05,-1.9142293299446e-06,-1.072820868424655e-06,1.0584217500260537e-06,4.3537678026447624e-10,4.970205102039644e-10,21,19,-5.2,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-085.hdf5,-1.4399118398601211e-08,6.607437690639777e-10,2.1312426184507086e-06,6.607437690639777e-10,-0.006756207985869083,0.000310034551411932
0.02,-1.067917701753064e-06,1.05346453127729e-06,-4.462212221435368e-05,-8.60583225850734e-06,-1.0674440104854815e-06,1.0535473118775638e-06,5.543768026437241e-10,4.938176685864792e-10,21,19,-5.2,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-085.hdf5,-1.3896698607917742e-08,7.424213959185607e-10,2.1209913223630453e-06,7.424213959185607e-10,-0.0065519827739960335,0.0003500426066952303
0.025,-1.0604932757359532e-06,1.0464008423071006e-06,-4.643023782177565e-05,-9.651054932932138e-06,-1.0602463578231125e-06,1.0465029278512414e-06,4.920677736842846e-10,4.0495462697404834e-10,21,21,-5.2,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-085.hdf5,-1.3743429971871059e-08,6.37274621969445e-10,2.106749285674354e-06,6.37274621969445e-10,-0.006523524211126952,0.0003024983495688704
0.03,-1.0507555903904928e-06,1.037585843467736e-06,-4.5197304703666576e-05,-7.636213881619424e-06,-1.050508222339036e-06,1.0376761405481371e-06,4.731576453595813e-10,5.463967281768524e-10,19,19,-5.2,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-085.hdf5,-1.283208179089893e-08,7.227914927035268e-10,2.0881843628871734e-06,7.227914927035268e-10,-0.006145090452241961,0.00034614048093478217
0.035,-1.0388848639396862e-06,1.0273513637585588e-06,-4.344998229456624e-05,-6.214756912303222e-06,-1.0387462851134628e-06,1.02756049790197e-06,4.4229979753517616e-10,4.538485353362456e-10,21,19,-5.2,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-085.hdf5,-1.1185787211492692e-08,6.33725180126617e-10,2.0663067830154327e-06,6.33725180126617e-10,-0.0054134203611183465,0.0003066991169771921
0.04,-1.024634920026168e-06,1.0179238971869654e-06,-4.841268720830469e-05,-9.34975285238853e-06,-1.024707128907241e-06,1.0166516312061588e-06,7.006156607852507e-10,6.311934391035975e-10,21,19,-5.2,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-085.hdf5,-8.055497701082187e-09,9.43009788764136e-10,2.0413587601134e-06,9.43009788764136e-10,-0.00394614501795593,0.0004619556098928488
0.045,-1.0077796540517806e-06,1.0038235071687602e-06,-4.984583585158672e-05,-9.951901173079516e-06,-1.0077467499488276e-06,1.002706239547892e-06,3.2632839215908917e-10,1.0230426182605915e-09,19,19,-5.2,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-085.hdf5,-5.040510400935576e-09,1.0738279276991368e-09,2.0104529894967197e-06,1.0738279276991368e-09,-0.0025071515858708917,0.0005341240547491307
0.05,-9.876451861823068e-07,9.87327280487959e-07,-5.181567418386107e-05,-9.756697783777151e-06,-9.867958973151287e-07,9.876170610426937e-07,1.4022368120612255e-09,4.806724903519095e-10,19,21,-5.2,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-085.hdf5,8.211637275649457e-10,1.482334010970785e-09,1.974412958357822e-06,1.482334010970785e-09,0.0004159027239407565,0.0007507720879258711
