angle-from-z,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.0,-3.788587475135927e-06,3.796393335289249e-06,-5.0378305660648354e-05,-4.095198002974336e-06,-3.788998455352204e-06,3.797723319257362e-06,2.406341238370949e-09,1.4985805946882855e-09,19,19,-2.2,2024/06/Data_0626/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-120.hdf5,8.724863905158148e-09,2.834823090469832e-09,7.586721774609566e-06,2.834823090469832e-09,0.0011500176445586282,0.00037365611251763495
15.0,-3.781067425565409e-06,3.7885866465506655e-06,-5.46684384529292e-05,-7.320940310413965e-06,-3.78278426495084e-06,3.789818227160149e-06,1.8128462939038487e-09,1.0199540141127294e-09,19,19,-2.2,2024/06/Data_0626/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-120.hdf5,7.033962209308885e-09,2.080076411150703e-09,7.572602492110989e-06,2.080076411150703e-09,0.0009288698590262397,0.0002746846029039088
30.0,-3.763100271994942e-06,3.7689801456386e-06,-5.989706366037565e-05,-1.3407983771098622e-05,-3.763501251965495e-06,3.76979406105973e-06,1.6598573816125202e-09,1.7149020736056363e-09,19,21,-2.2,2024/06/Data_0626/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-120.hdf5,6.292809094234861e-09,2.3866327009723306e-09,7.533295313025225e-06,2.3866327009723306e-09,0.0008353328567054131,0.00031681136003245487
45.0,-3.73040206609048e-06,3.739806244312246e-06,-6.658550094167813e-05,-1.991640055819236e-05,-3.729657596805234e-06,3.739253205382132e-06,1.0982975022315787e-09,2.844338657742596e-09,17,21,-2.2,2024/06/Data_0626/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-120.hdf5,9.595608576898083e-09,3.049019482282309e-09,7.468910802187366e-06,3.049019482282309e-09,0.0012847400151154418,0.00040822846587997913
60.0,-3.700396841692862e-06,3.708532872351664e-06,-7.472924395417545e-05,-2.8956070535769437e-05,-3.7004592433025615e-06,3.7081767190883822e-06,1.181677676757623e-09,1.7742639815861904e-09,15,23,-2.2,2024/06/Data_0626/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-120.hdf5,7.717475785820753e-09,2.131753927661768e-09,7.408635962390943e-06,2.131753927661768e-09,0.0010416864622580456,0.0002877392134095315
75.0,-3.6779719319332928e-06,3.6824996474952017e-06,-6.413634724989187e-05,-1.948883684127225e-05,-3.6783711783992207e-06,3.6810004594877136e-06,1.1451908044379064e-09,2.140759589598367e-09,17,21,-2.2,2024/06/Data_0626/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-120.hdf5,2.6292810884929236e-09,2.4278207510083003e-09,7.359371637886935e-06,2.4278207510083003e-09,0.0003572697803379118,0.00032989513580957905
90.0,-3.670512058484947e-06,3.6681327534714736e-06,-6.975109979237466e-05,-2.563630727078516e-05,-3.671806902326447e-06,3.6674467921338703e-06,9.355471797577111e-10,2.119260016643467e-09,17,23,-2.2,2024/06/Data_0626/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-120.hdf5,-4.360110192576589e-09,2.316573232966373e-09,7.339253694460317e-06,2.316573232966373e-09,-0.0005940808662694968,0.0003156415813111068
105.0,-3.683660482584886e-06,3.6710443969805886e-06,-7.148920898694463e-05,-2.6832468961609166e-05,-3.682884622855583e-06,3.670526663502312e-06,1.212344129682411e-09,1.957609014632154e-09,17,23,-2.2,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-121.hdf5,-1.2357959353271337e-08,2.30260968098036e-09,7.353411286357895e-06,2.30260968098036e-09,-0.0016805750245736857,0.00031313533854926184
120.0,-3.705394299688703e-06,3.690391605790767e-06,-6.832456526000263e-05,-2.3957043624773696e-05,-3.705809429760889e-06,3.689288019502861e-06,6.5860061579564e-10,2.3113225247945964e-09,17,23,-2.2,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-121.hdf5,-1.6521410258027965e-08,2.403324069856012e-09,7.395097449263749e-06,2.403324069856012e-09,-0.0022341031164738504,0.0003249896413256137
135.0,-3.735380604451631e-06,3.7203860558489776e-06,-5.8467820844538704e-05,-1.2907841535190132e-05,-3.7347580968916985e-06,3.7208240608848894e-06,1.4672498115003967e-09,1.5716654373536914e-09,19,21,-2.2,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-121.hdf5,-1.3934036006809082e-08,2.1501056384094526e-09,7.4555821577765875e-06,2.1501056384094526e-09,-0.0018689400387433336,0.0002883892026131209
150.0,-3.7646431098586393e-06,3.755688907325583e-06,-5.337674774593213e-05,-7.556031630731401e-06,-3.765406630636746e-06,3.756911198406277e-06,1.3915858287035292e-09,1.1758207780672527e-09,19,19,-2.2,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-121.hdf5,-8.495432230469145e-09,1.82183029417758e-09,7.5223178290430235e-06,1.82183029417758e-09,-0.0011293636381155033,0.0002421901729518975
165.0,-3.788239298036562e-06,3.785397336703356e-06,-5.048910056061417e-05,-3.914241195855844e-06,-3.787975684349619e-06,3.786772938246021e-06,1.079382012625213e-09,1.866156518254646e-09,19,19,-2.2,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-121.hdf5,-1.2027461035981573e-09,2.1558306240990173e-09,7.57474862259564e-06,2.1558306240990173e-09,-0.00015878363276773826,0.00028460755051920654
180.0,-3.8006472991896543e-06,3.803022397208629e-06,-4.347582035117795e-05,2.613948724981588e-06,-3.80022332439041e-06,3.803325569988922e-06,2.097912567822997e-09,1.6791272396665942e-09,21,17,-2.2,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-121.hdf5,3.1022455985117986e-09,2.687137032088248e-09,7.603548894379332e-06,2.687137032088248e-09,0.00040799969088184987,0.0003534056653111109
195.0,-3.797876903095472e-06,3.800470737738825e-06,-4.9848663608685656e-05,-3.477597598274237e-06,-3.7978493262689112e-06,3.8000756137949262e-06,1.3819230474809787e-09,2.5004806428117168e-09,21,19,-2.2,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-121.hdf5,2.226287526014996e-09,2.8569415034675125e-09,7.5979249400638375e-06,2.8569415034675125e-09,0.00029301257166621745,0.0003760160370953619
210.0,-3.7779294750419935e-06,3.778186655102987e-06,-5.039158958965219e-05,-4.755725573209926e-06,-3.777804513687503e-06,3.7800943386788232e-06,1.487660684333651e-09,1.6861309190113027e-09,19,19,-2.2,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-121.hdf5,2.2898249913202447e-09,2.2485932908727553e-09,7.557898852366326e-06,2.2485932908727553e-09,0.00030297110824701186,0.0002975156770415895
225.0,-3.747886152958307e-06,3.745624687807646e-06,-4.219964411993133e-05,3.30675735843233e-06,-3.7466663979065455e-06,3.745857760441992e-06,2.3875718203188456e-09,1.4915974788207374e-09,21,17,-2.2,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-122.hdf5,-8.086374645534705e-10,2.815201988491239e-09,7.4925241583485376e-06,2.815201988491239e-09,-0.00010792590687244526,0.00037573479182581495
240.0,-3.712918902633312e-06,3.715349904007248e-06,-3.991309579159539e-05,4.308031574498303e-06,-3.7130474492212233e-06,3.7140153252878433e-06,1.2560706128653394e-09,1.254872722172261e-09,21,17,-2.2,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-122.hdf5,9.678760666200009e-10,1.7755052614272732e-09,7.427062774509066e-06,1.7755052614272732e-09,0.0001303174748895236,0.00023905887568333127
255.0,-3.6855905463898e-06,3.6906652014028353e-06,-3.690831136879261e-05,6.570763662775599e-06,-3.684847892351793e-06,3.6915622838911545e-06,2.895432983199889e-09,9.976690248566172e-10,23,17,-2.2,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-122.hdf5,6.714391539361443e-09,3.0624950029935006e-09,7.3764101762429475e-06,3.0624950029935006e-09,0.0009102519218611711,0.00041517434613177876
270.0,-3.6728659619868058e-06,3.683417784120359e-06,-3.447006426776937e-05,8.927400440577796e-06,-3.670434724721735e-06,3.683972482854593e-06,2.306273516233769e-09,1.030450773613775e-09,23,17,-2.2,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-122.hdf5,1.353775813285788e-08,2.5260099620790294e-09,7.354407207576328e-06,2.5260099620790294e-09,0.0018407680933021518,0.00034346945584867326
285.0,-3.672876094978021e-06,3.693472030086996e-06,-3.66813925221176e-05,6.9852507655523365e-06,-3.671417465200552e-06,3.6925386757408735e-06,2.264393216583581e-09,1.6034932930573226e-09,23,17,-2.2,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-122.hdf5,2.1121210540321644e-08,2.7746472532899662e-09,7.363956140941425e-06,2.7746472532899662e-09,0.0028681879870106693,0.00037678913521242414
300.0,-3.6903802005086658e-06,3.715029277862376e-06,-3.5335093158309706e-05,8.999393794891135e-06,-3.687997119191074e-06,3.7144499999869744e-06,2.139632775941674e-09,1.0143807003128074e-09,21,17,-2.2,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-122.hdf5,2.6452880795900368e-08,2.367909757792931e-09,7.402447119178048e-06,2.367909757792931e-09,0.003573531883445273,0.00031988406521240426
315.0,-3.7157910816516777e-06,3.740776188328957e-06,-4.2840397663837e-05,1.5998240544683272e-06,-3.716614388598828e-06,3.741798285762006e-06,1.7036520004328132e-09,1.464641757603227e-09,21,19,-2.2,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-122.hdf5,2.5183897163178058e-08,2.2466876989679262e-09,7.458412674360834e-06,2.2466876989679262e-09,0.0033765759904584858,0.0003012303830004073
330.0,-3.748153869384173e-06,3.770196230804424e-06,-4.1981536177914754e-05,3.839513511228568e-06,-3.748412089305569e-06,3.7692892835034982e-06,1.79528187815541e-09,2.614605002082966e-09,21,17,-2.2,2024/06/Data_0627/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-122.hdf5,2.087719419792931e-08,3.1716236124342503e-09,7.517701372809067e-06,3.1716236124342503e-09,0.0027770714960081385,0.00042188904361948167
