imax,b,c,bstar,imax_err,b_err,c_err,bstar_err,ndata,chisqr,redchi,rsquared,datapath,bcol,icp_col,icm_col,icp_err_col,icm_err_col,bmax,bmask,invert_current,remove_zero_field_offset,quiet,parent_csv,device,wsc,gate
2.412993153244968e-07,37.668133451324685,0.2276893462894948,0.0115299520002915,0.0,3.4961144932291823,0.1786317512222572,0.004384561227885,50,1.0876516707580323e-15,2.3141524909745368e-17,0.7283798115492774,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-6.4V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-6.4V/fit_diode/data_fit.csv,0.9-ENE,9e-07,-6.4
3.6682278766406887e-06,21.935803172899696,0.0309644221865189,0.0130868971223311,0.0,0.2578743069170444,0.0293691350230784,0.0006638809284337,50,2.3656045544127613e-15,5.03320117960162e-17,0.9965241319121622,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_6.0V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_6.0V/fit_diode/data_fit.csv,0.9-ENE,9e-07,6.0
3.7521475780624463e-06,30.239591396814923,-0.2629639655714045,-0.0051431896278275,0.0,0.4778086441489232,0.0350105643143015,0.0009013090155675,50,7.60741364959664e-15,1.6185986488503492e-16,0.9911499214891336,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-3.8V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-3.8V/fit_diode/data_fit.csv,0.9-ENE,9e-07,-3.8
4.102668982714703e-06,29.11813997054117,-0.14735507806118,0.0042778971973678,0.0,0.2131973541947373,0.0259259621844046,0.0006302166494135,50,4.712116236432148e-15,1.002577922645138e-16,0.996147163547566,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-2.0V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-2.0V/fit_diode/data_fit.csv,0.9-ENE,9e-07,-2.0
4.04846022491126e-06,26.75441472965558,-0.0837304329915392,0.0082200497630242,0.0,0.2238165321860037,0.0283724674797263,0.000666743317885,50,4.452048915021272e-15,9.47244450004526e-17,0.996087650637188,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_1.0V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_1.0V/fit_diode/data_fit.csv,0.9-ENE,9e-07,1.0
1.6493651703439116e-06,32.82266768832324,-0.2522568922089505,-0.0054609407697074,0.0,1.0499807472356537,0.0719302845170657,0.0018401720287741,50,7.179697641781175e-15,1.527595242932165e-16,0.9629691279061174,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-5.3V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-5.3V/fit_diode/data_fit.csv,0.9-ENE,9e-07,-5.3
3.779594503928055e-06,29.85875041956567,-0.2518207960187719,-0.0046964520740146,0.0,0.4492950000334947,0.0347499373520786,0.0008900799200896,50,7.391921457322276e-15,1.5727492462387824e-16,0.9914194917430488,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-3.7V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-3.7V/fit_diode/data_fit.csv,0.9-ENE,9e-07,-3.7
3.996704010377398e-06,30.67531949401939,-0.3282300403734979,-0.00390736909136,0.0,0.9882779020105188,0.0641907016741991,0.001878317018547,22,8.345582026919281e-15,4.392411593115411e-16,0.9878821889931544,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-3.0V_alignment/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-3.0V_alignment/fit_diode/data_fit.csv,0.9-ENE,9e-07,-3.0
3.908690681435932e-06,24.993158025401847,-0.043582978572823,0.0096796090468454,0.0,0.2253166910324914,0.0283619487808043,0.0006580427865842,50,3.493312112971268e-15,7.432578963768655e-17,0.9962932424272316,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_3.0V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_3.0V/fit_diode/data_fit.csv,0.9-ENE,9e-07,3.0
3.603587799644748e-06,20.2737326904938,0.0726810555132636,0.0157255594733775,0.0,0.2872565485108094,0.0299153566693431,0.0006609742930912,50,1.917408692383504e-15,4.0795929625180936e-17,0.9968175304084312,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_7.0V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_7.0V/fit_diode/data_fit.csv,0.9-ENE,9e-07,7.0
3.910600935577067e-06,29.099552604378875,-0.2268697191112129,-0.0025163992228903,0.0,0.3559085280054624,0.0322139580471882,0.000816870660505,50,6.556309688373641e-15,1.3949595081646043e-16,0.9928315213621002,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-3.4V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-3.4V/fit_diode/data_fit.csv,0.9-ENE,9e-07,-3.4
3.979002429118625e-06,29.0489255087242,-0.2129561276964583,0.0002103856855755,0.0,0.3638586499280589,0.0369205954894655,0.0009283043864019,50,9.155175536130232e-15,1.9479096885383478e-16,0.9912231261602792,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-3.0V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-3.0V/fit_diode/data_fit.csv,0.9-ENE,9e-07,-3.0
1.966376941120925e-06,33.85490532042039,-0.2599756030921407,-0.005961380060713,0.0,1.1066254768837895,0.0709785845478637,0.0018210900261922,50,1.0544880623890945e-14,2.243591622104456e-16,0.9633976025439293,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-5.1V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-5.1V/fit_diode/data_fit.csv,0.9-ENE,9e-07,-5.1
5.54614449382214e-07,27.47084477626353,-0.0710731874815292,0.0024913464651966,0.0,0.4937434326634426,0.0698616146766222,0.0016888393659769,50,5.151586798988981e-16,1.09608229765723e-17,0.972495993429384,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-6.0V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-6.0V/fit_diode/data_fit.csv,0.9-ENE,9e-07,-6.0
