field,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err,parent_csv
-0.055,-2.612156885732993e-06,2.5680008851039347e-06,-6.33296422835178e-05,-8.133795248144742e-05,-2.6108537857554867e-06,2.567206954621817e-06,1.40817887545858e-09,1.4662862848502026e-09,35,41,-4.6,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-067.hdf5,-4.3646831133669895e-08,2.032969063814696e-09,5.178060740377304e-06,2.032969063814696e-09,-0.0084291848477794,0.0003926260016768,diode-lowfield_-4.6V/data.csv
-0.05,-2.6493874671040664e-06,2.6252790997666387e-06,-7.133308611032741e-05,-8.948391185014369e-05,-2.6476994403746217e-06,2.62484376219676e-06,1.5663658915836263e-09,1.457970723154219e-09,37,43,-4.6,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-067.hdf5,-2.2855678177861857e-08,2.139902038853976e-09,5.272543202571382e-06,2.139902038853976e-09,-0.0043348489144129,0.0004058614717608,diode-lowfield_-4.6V/data.csv
-0.045,-2.6858562130125296e-06,2.6769513003974447e-06,-7.762701396813128e-05,-9.565536816330608e-05,-2.6846234709164e-06,2.6766828976508968e-06,1.466622904235596e-09,1.4944773571902211e-09,39,45,-4.6,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-067.hdf5,-7.940573265503395e-09,2.093906711002837e-09,5.361306368567297e-06,2.093906711002837e-09,-0.0014810892569128,0.0003905594763062,diode-lowfield_-4.6V/data.csv
-0.04,-2.7195705501035704e-06,2.7228724477523884e-06,-8.285456722727073e-05,-0.0001013079435127,-2.719181510394819e-06,2.7207237064835388e-06,1.4046088659441206e-09,1.608695533209329e-09,41,45,-4.6,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-067.hdf5,1.5421960887195787e-09,2.135609370848629e-09,5.439905216878358e-06,2.135609370848629e-09,0.0002834968675436,0.0003925821078724,diode-lowfield_-4.6V/data.csv
-0.035,-2.752818609498684e-06,2.757586611726131e-06,-8.466060261148937e-05,-0.0001033596822601,-2.751888581736985e-06,2.757635414575311e-06,1.078936506525846e-09,1.862606487858324e-09,43,45,-4.6,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-067.hdf5,5.746832838326141e-09,2.1525349970967062e-09,5.509523996312296e-06,2.1525349970967062e-09,0.0010430724763469,0.0003906936732676,diode-lowfield_-4.6V/data.csv
-0.03,-2.783181862249716e-06,2.786365585032036e-06,-8.88407321963922e-05,-0.0001080186354234,-2.7818620534940187e-06,2.7878141500372293e-06,1.441059946301619e-09,1.5515387633214251e-09,43,45,-4.6,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-067.hdf5,5.952096543210597e-09,2.11752834760808e-09,5.569676203531248e-06,2.11752834760808e-09,0.0010686611439704,0.0003801889875416,diode-lowfield_-4.6V/data.csv
-0.025,-2.8082926222402816e-06,2.809446284582565e-06,-8.545610281048776e-05,-0.0001046546228415,-2.8075907883040023e-06,2.810563413221151e-06,1.2441950903011983e-09,1.8319906492103955e-09,41,45,-4.6,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-067.hdf5,2.972624917148662e-09,2.214545362263761e-09,5.618154201525153e-06,2.214545362263761e-09,0.0005291105958504,0.0003941767336418,diode-lowfield_-4.6V/data.csv
-0.02,-2.827823900652049e-06,2.826537439977695e-06,-8.866908473666898e-05,-0.0001079103761204,-2.827599939936151e-06,2.826898829401302e-06,1.1452137026325612e-09,1.7271583343821883e-09,43,45,-4.6,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-067.hdf5,-7.011105348490574e-10,2.0723393391824704e-09,5.654498769337454e-06,2.0723393391824704e-09,-0.0001239916327599,0.0003664939085936,diode-lowfield_-4.6V/data.csv
-0.015,-2.8446503257746618e-06,2.837928063520549e-06,-8.861490693598255e-05,-0.0001076627262173,-2.844686395065807e-06,2.836906011501549e-06,1.340595137160948e-09,2.23848886525375e-09,43,45,-4.6,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-067.hdf5,-7.780383564258033e-09,2.6092197534214326e-09,5.681592406567356e-06,2.6092197534214326e-09,-0.0013694019224724,0.0004592413558017,diode-lowfield_-4.6V/data.csv
-0.01,-2.857236774698693e-06,2.84394015073193e-06,-9.110265823238468e-05,-0.0001101120525677,-2.85781366181139e-06,2.8444162729896563e-06,1.117776504134674e-09,1.8072153808107997e-09,43,43,-4.6,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-067.hdf5,-1.3397388821733773e-08,2.124959233923008e-09,5.7022299348010464e-06,2.124959233923008e-09,-0.002349499928084,0.0003726551056794,diode-lowfield_-4.6V/data.csv
-0.005,-2.868643181890703e-06,2.850013763135693e-06,-9.12510911804265e-05,-0.000110040595455,-2.8691213235448257e-06,2.8488297336167746e-06,1.4345556072595915e-09,2.071422546630957e-09,45,43,-4.6,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-067.hdf5,-2.0291589928051144e-08,2.5196708429894203e-09,5.7179510571616e-06,2.5196708429894203e-09,-0.0035487519436943,0.0004406625176859,diode-lowfield_-4.6V/data.csv
0.0,-2.8749819623350714e-06,2.849987383232274e-06,-9.265850235620678e-05,-0.0001113948510589,-2.874348850987435e-06,2.847894652665763e-06,1.288597630986951e-09,1.7080994594383663e-09,45,43,-4.6,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-067.hdf5,-2.6454198321671945e-08,2.139646610522126e-09,5.722243503653199e-06,2.139646610522126e-09,-0.0046230465908665,0.000373921430274,diode-lowfield_-4.6V/data.csv
0.005,-2.875916577728679e-06,2.844422665816609e-06,-9.490214214786342e-05,-0.0001135639593526,-2.877164113677742e-06,2.845344096352508e-06,1.046042759396935e-09,1.9229002943091096e-09,45,43,-4.6,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-067.hdf5,-3.18200173252339e-08,2.1890068515975036e-09,5.72250821003025e-06,2.1890068515975036e-09,-0.0055605018214671,0.0003825316822871,diode-lowfield_-4.6V/data.csv
0.01,-2.879944033773773e-06,2.8388226691534203e-06,-8.603092144459723e-05,-0.0001041082471734,-2.879428832855728e-06,2.841123153421869e-06,1.2772962214144187e-09,1.946197110232218e-09,43,45,-4.6,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-067.hdf5,-3.8305679433859255e-08,2.327910829287881e-09,5.7205519862775964e-06,2.327910829287881e-09,-0.006696150917909,0.0004069472708628,diode-lowfield_-4.6V/data.csv
0.015,-2.873542322723396e-06,2.826979469658372e-06,-9.863580720303412e-05,-0.0001167529190275,-2.8737404813046586e-06,2.8295660171798245e-06,1.0569666861758742e-09,1.5751942981803083e-09,45,41,-4.6,2023/12/Data_1228/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-067.hdf5,-4.417446412483407e-08,1.896949037983193e-09,5.703306498484483e-06,1.896949037983193e-09,-0.0077454129699275,0.0003326151133503,diode-lowfield_-4.6V/data.csv
