angle-from-z,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
180.0,-9.918520096680291e-07,9.774013087261648e-07,-4.2463296807871646e-05,-1.2322355159357082e-05,-9.917889844595878e-07,9.77766703594074e-07,6.743898520805587e-10,2.4690788928511416e-10,19,13,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-089.hdf5,-1.4022280865513858e-08,7.181679318797717e-10,1.969555688053662e-06,7.181679318797717e-10,-0.0071195147974571,0.0003646437300912
195.0,-9.917635301846642e-07,9.791329084054696e-07,-4.875872710818922e-05,-1.800067207207612e-05,-9.917585209523556e-07,9.787149370226087e-07,8.05778837117607e-10,5.614278422908862e-10,21,21,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-090.hdf5,-1.3043583929746924e-08,9.82079811647711e-10,1.9704734579749643e-06,9.82079811647711e-10,-0.0066195176986305,0.0004984088082135
210.0,-9.901877749906575e-07,9.762815796754904e-07,-3.96944215268744e-05,-9.383839955162676e-06,-9.896075412553723e-07,9.764764225473204e-07,9.726075652102762e-10,4.992910998181636e-10,21,19,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-090.hdf5,-1.3131118708051932e-08,1.0932781339905655e-09,1.9660839638026925e-06,1.0932781339905655e-09,-0.006678818885565,0.0005560812953919
225.0,-9.860044070509088e-07,9.723379102346286e-07,-3.950235009832007e-05,-8.96805152730381e-06,-9.856574869066684e-07,9.720627783425237e-07,8.086616501098571e-10,5.639138371783571e-10,21,19,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-090.hdf5,-1.3594708564144731e-08,9.858663601724202e-10,1.957720265249192e-06,9.858663601724202e-10,-0.0069441527502471,0.0005035909099189
240.0,-9.808185224702683e-07,9.681648008860798e-07,-3.549194384331783e-05,-3.677596281836959e-06,-9.796550190376656e-07,9.668767065409815e-07,1.2049721413073979e-09,7.677279486854216e-10,23,19,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-090.hdf5,-1.277831249668403e-08,1.4287631240060967e-09,1.946531725578647e-06,1.4287631240060967e-09,-0.0065646566807871,0.0007340203557798
255.0,-9.762499262176929e-07,9.643662759855796e-07,-3.3906371448190406e-05,-4.053530175294243e-06,-9.758359779241195e-07,9.63824710369628e-07,5.819196244339322e-10,7.288015166377441e-10,21,19,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-090.hdf5,-1.2011267554491434e-08,9.326210913092223e-10,1.939660688293748e-06,9.326210913092223e-10,-0.0061924581072256,0.0004808258362719
270.0,-9.742963708441406e-07,9.632033609801125e-07,-4.114560636138077e-05,-1.0907034596601468e-05,-9.734628329652728e-07,9.627335360073885e-07,1.044366897361577e-09,9.617520011025403e-10,21,19,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-090.hdf5,-1.0729296957884286e-08,1.4197426273551792e-09,1.936196368972661e-06,1.4197426273551792e-09,-0.0055414301616406,0.0007332750170778
285.0,-9.72448808493548e-07,9.642115696251772e-07,-3.966899446193185e-05,-9.783767618279564e-06,-9.72552183702954e-07,9.63606558562065e-07,5.379539834135564e-10,6.34567689296425e-10,21,19,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-090.hdf5,-8.945625140888945e-09,8.319078317755621e-10,1.936158742265019e-06,8.319078317755621e-10,-0.004620295302039,0.0004296738139232
300.0,-9.752412719135126e-07,9.67203343315807e-07,-3.996405082277158e-05,-9.95287714443396e-06,-9.75393499492167e-07,9.66931604395573e-07,7.182254049092213e-10,5.445467243168135e-10,21,21,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-090.hdf5,-8.461895096594105e-09,9.013206239852645e-10,1.94232510388774e-06,9.013206239852645e-10,-0.0043565802036213,0.0004640465056952
315.0,-9.797140396265455e-07,9.714697674797375e-07,-3.880728742062319e-05,-8.474936537463819e-06,-9.788528913935736e-07,9.713596677638165e-07,8.50296355452936e-10,4.5192086355302604e-10,21,19,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-090.hdf5,-7.493223629757152e-09,9.629311289033388e-10,1.95021255915739e-06,9.629311289033388e-10,-0.0038422599601115,0.0004937606581463
330.0,-9.82673092525595e-07,9.752428397845368e-07,-4.660326098102967e-05,-1.600819811532907e-05,-9.825464195616818e-07,9.743225999599074e-07,7.07384211009194e-10,5.67477652927605e-10,21,21,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-090.hdf5,-8.223819601774438e-09,9.068755750141931e-10,1.956869019521589e-06,9.068755750141931e-10,-0.0042025396282194,0.0004634360165399
345.0,-9.881418615937955e-07,9.784306326774895e-07,-3.62646687626309e-05,-6.335983166404103e-06,-9.874067005857307e-07,9.78385178924955e-07,8.113881314832756e-10,4.706551576974536e-10,21,19,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-090.hdf5,-9.021521660775771e-09,9.380122479899375e-10,1.9657918795106857e-06,9.380122479899375e-10,-0.0045892557369915,0.0004771726526997
360.0,-9.937425871914673e-07,9.836359313934004e-07,-4.0806344607828976e-05,-1.2063249753008784e-05,-9.937008920959525e-07,9.838549677485967e-07,2.0560982268879755e-10,4.1635559287437027e-10,7,13,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-090.hdf5,-9.845924347355754e-09,4.643569520357019e-10,1.977555859844549e-06,4.643569520357019e-10,-0.0049788350090549,0.0002348164807146
