VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate 21 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.06,-1.4676797037910071e-06,1.4241798933308503e-06,-4.762228817432959e-05,-7.576176012207414e-05,-1.4678130748053337e-06,1.4233220610569313e-06,6.372440894837562e-10,7.707752067060397e-10,33,39,-5.3,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-081.hdf5,-4.4491013748402385e-08,1.0000872206236413e-09,2.891135135862265e-06,1.0000872206236413e-09,-0.015388770035868,0.0003459560290545126
-0.055,-1.4919235695705357e-06,1.4581043242645969e-06,-6.123974607727573e-05,-8.625553239405914e-05,-1.4914432823283122e-06,1.4587936325558464e-06,1.0542200972727596e-09,5.9663417684452e-10,37,43,-5.3,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-081.hdf5,-3.264964977246579e-08,1.2113432025948404e-09,2.9502369148841584e-06,1.2113432025948404e-09,-0.011066789113696582,0.0004106169823608075
-0.05,-1.516769588247385e-06,1.4935368752268005e-06,-7.016150368224165e-05,-9.263352658140656e-05,-1.5162324593463063e-06,1.4929231433189017e-06,7.198937976528092e-10,8.682900855922167e-10,39,45,-5.3,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-081.hdf5,-2.330931602740466e-08,1.127907244695557e-09,3.009155602665208e-06,1.127907244695557e-09,-0.007746131840692986,0.0003748364098716484
-0.045,-1.5398693543829388e-06,1.5237083710282618e-06,-7.54104472856892e-05,-9.796372398623996e-05,-1.5402360111788215e-06,1.5225138198890236e-06,1.5413664217371694e-09,6.301962710228215e-10,41,45,-5.3,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-081.hdf5,-1.7722191289797906e-08,1.6652200413368545e-09,3.062749831067845e-06,1.6652200413368545e-09,-0.0057863659349607945,0.0005437100678892904
-0.04,-1.5611126286885417e-06,1.5493025089399325e-06,-8.085339593011432e-05,-0.0001024584298201,-1.5613098757128817e-06,1.5492118111697862e-06,1.4436694690694271e-09,5.603372931960183e-10,43,45,-5.3,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-081.hdf5,-1.209806454309553e-08,1.5485991792808888e-09,3.110521686882668e-06,1.5485991792808888e-09,-0.003889400480348389,0.0004978621106982717
-0.035,-1.5789567114482111e-06,1.5698446900456575e-06,-8.20391842325727e-05,-0.0001029810557577,-1.57989412854566e-06,1.570692423269361e-06,1.835177651515718e-09,8.356096441477382e-10,43,45,-5.3,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-081.hdf5,-9.201705276299177e-09,2.016462370096565e-09,3.150586551815021e-06,2.016462370096565e-09,-0.0029206324362040354,0.000640030336326791
-0.03,-1.599629289054924e-06,1.5912927973822195e-06,-8.432432326194076e-05,-0.0001046041243713,-1.5994075316631673e-06,1.591255758204337e-06,1.599036407954322e-09,7.791166438829628e-10,45,43,-5.3,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-081.hdf5,-8.15177345883018e-09,1.778746800064279e-09,3.1906632898675044e-06,1.778746800064279e-09,-0.0025548836458919146,0.0005574867805783661
-0.025,-1.612220155914444e-06,1.6039175325333257e-06,-8.655821532718416e-05,-0.0001067205722211,-1.612992862167417e-06,1.6047493538699662e-06,1.8854560378521515e-09,1.1803788826864123e-09,45,43,-5.3,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-081.hdf5,-8.2435082974507e-09,2.224463705562569e-09,3.2177422160373833e-06,2.224463705562569e-09,-0.0025618920795968847,0.0006913142371582969
-0.02,-1.6254912413841411e-06,1.6145992005479482e-06,-8.347317442180041e-05,-0.0001042135752786,-1.6249364124161128e-06,1.6152939569590324e-06,1.227328605395597e-09,1.2578547710540083e-09,43,45,-5.3,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-081.hdf5,-9.642455457080403e-09,1.7574225817047057e-09,3.2402303693751452e-06,1.7574225817047057e-09,-0.002975854910877797,0.0005423782148060369
-0.015,-1.6371966114528044e-06,1.625182943956743e-06,-8.454479796100423e-05,-0.000105315070977,-1.6368230059201423e-06,1.6253115406338897e-06,1.0462808764730392e-09,8.33692644213349e-10,43,43,-5.3,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-081.hdf5,-1.1511465286252663e-08,1.3378142985813229e-09,3.2621345465540318e-06,1.3378142985813229e-09,-0.003528813763495084,0.00041010651432285664
-0.01,-1.6453496803672302e-06,1.6329775652692615e-06,-9.00506206122743e-05,-0.0001117202889546,-1.645577614141686e-06,1.6330487638107694e-06,1.2508682492549407e-09,9.117442292838447e-10,45,43,-5.3,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-081.hdf5,-1.252885033091664e-08,1.5478853047388597e-09,3.278626377952455e-06,1.5478853047388597e-09,-0.003821371783978957,0.0004721174138352874
-0.005,-1.6529541207274987e-06,1.6369690065193584e-06,-8.962964167148155e-05,-0.0001108400504694,-1.6522758476863798e-06,1.6374604282334211e-06,9.515069633347847e-10,8.387917417965984e-10,45,43,-5.3,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-081.hdf5,-1.4815419452958679e-08,1.268438838644085e-09,3.289736275919801e-06,1.268438838644085e-09,-0.004503528006607863,0.00038557853738993607
0.0,-1.655389297393309e-06,1.6368488201533244e-06,-9.454729861699768e-05,-0.0001153288083749,-1.655558816731699e-06,1.637434533928953e-06,1.821061363203783e-09,7.682164885496236e-10,47,41,-5.3,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-081.hdf5,-1.812428280274591e-08,1.9764668127325423e-09,3.292993350660652e-06,1.9764668127325423e-09,-0.0055038929243843605,0.0006002127968169495
0.005,-1.658613162049168e-06,1.638572737613673e-06,-9.035027395722702e-05,-0.000110029055558,-1.6592379229684744e-06,1.6394924177193487e-06,1.2578108700218646e-09,1.1394857897060047e-09,45,43,-5.3,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-081.hdf5,-1.9745505249125732e-08,1.6972083106345777e-09,3.298730340687823e-06,1.6972083106345777e-09,-0.005985789443161507,0.0005145127186175648
0.01,-1.6590360853180857e-06,1.6366980628903622e-06,-9.04666661911862e-05,-0.0001111995011866,-1.6587787115339495e-06,1.6370068343338743e-06,1.533711461494253e-09,6.81428791330085e-10,45,43,-5.3,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-081.hdf5,-2.1771877200075212e-08,1.6782777019231405e-09,3.2957855458678236e-06,1.6782777019231405e-09,-0.006605975084565884,0.0005092304390769599
0.015,-1.6557195921992764e-06,1.6302230090158071e-06,-9.81184276824581e-05,-0.0001178902582331,-1.6546923540420478e-06,1.6308151660555017e-06,1.4941176087603291e-09,4.271176316147536e-10,45,39,-5.3,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-081.hdf5,-2.387718798654609e-08,1.5539681142301086e-09,3.2855075200975497e-06,1.5539681142301086e-09,-0.007267427586297886,0.00047298907124294107
0.02,-1.6488296796027124e-06,1.6235807704387668e-06,-9.024981951585746e-05,-0.0001094779092273,-1.6492011087500204e-06,1.6241126126204729e-06,1.2622460135484643e-09,7.544504694538541e-10,45,43,-5.3,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-081.hdf5,-2.5088496129547514e-08,1.4705306897777178e-09,3.2733137213704932e-06,1.4705306897777178e-09,-0.007664555940896277,0.00044926151532995444
0.025,-1.6446069238392323e-06,1.6158702840283185e-06,-8.690514482135704e-05,-0.0001072583803398,-1.644375205181424e-06,1.6167794531798308e-06,1.680122568702329e-09,9.075551572871779e-10,45,43,-5.3,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-081.hdf5,-2.7595752001593062e-08,1.909572781902137e-09,3.2611546583612547e-06,1.909572781902137e-09,-0.008461957463697859,0.0005855720896273119
0.03,-1.6334193660068218e-06,1.606099032568255e-06,-8.560715596025718e-05,-0.0001057277141936,-1.6333513005719182e-06,1.6071303384666114e-06,1.3138653592846395e-09,9.682698639880904e-10,45,45,-5.3,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-081.hdf5,-2.6220962105306817e-08,1.6321117338698567e-09,3.2404816390385295e-06,1.6321117338698567e-09,-0.008091686676887555,0.0005036798063939559
0.035,-1.6178051103136005e-06,1.59115378763142e-06,-8.181025297449487e-05,-0.0001026375937607,-1.6175570794156651e-06,1.5914376406888844e-06,1.2306698703725461e-09,7.080065161128212e-10,43,45,-5.3,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-081.hdf5,-2.611943872678079e-08,1.4197963081727581e-09,3.2089947201045497e-06,1.4197963081727581e-09,-0.008139445840512263,0.00044245736200868957
0.04,-1.5976529157489742e-06,1.5745060285143002e-06,-8.177639607297814e-05,-0.0001034139106984,-1.597204584370262e-06,1.5743346778007428e-06,1.053409358531581e-09,8.236944250397647e-10,43,45,-5.3,2023/12/Data_1230/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-081.hdf5,-2.2869906569519247e-08,1.3372149350360642e-09,3.171539262171005e-06,1.3372149350360642e-09,-0.007210980120064531,0.00042164059481845717
