angle-from-z,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.0,-1.6951285570103997e-06,1.661051746730106e-06,-5.521592154276863e-05,-1.3991137148861706e-05,-1.69506324119176e-06,1.6615796070507355e-06,8.327555187255347e-10,4.906814281903993e-10,19,21,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-081.hdf5,-3.3483634141024533e-08,9.665660960010982e-10,3.3566428482424956e-06,9.665660960010982e-10,-0.009975334182055212,0.00028797051956192877
15.0,-1.6948110247296467e-06,1.661069886036923e-06,-5.69706435273853e-05,-1.5371116302438758e-05,-1.6947996109907456e-06,1.66145861766388e-06,9.114781054921751e-10,6.949591868108112e-10,19,21,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-081.hdf5,-3.334099332686547e-08,1.1461939661873763e-09,3.3562582286546256e-06,1.1461939661873763e-09,-0.009933977380587425,0.000341526319534954
30.0,-1.688965154958112e-06,1.6590716165070446e-06,-6.059218065127775e-05,-1.895895021997672e-05,-1.6889566968089566e-06,1.6592186609664232e-06,8.627940559446223e-10,4.844677787733151e-10,19,21,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-081.hdf5,-2.973803584253342e-08,9.895062463890372e-10,3.3481753577753797e-06,9.895062463890372e-10,-0.008881863303089417,0.0002955476251135493
45.0,-1.6795863890503231e-06,1.653269367235203e-06,-6.368518064020184e-05,-2.162790911521456e-05,-1.679095837452978e-06,1.653188360893082e-06,7.516125230075593e-10,6.43797634415319e-10,17,23,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-081.hdf5,-2.5907476559896032e-08,9.89644774058121e-10,3.33228419834606e-06,9.89644774058121e-10,-0.007774689977750068,0.00029699588169415756
60.0,-1.6684822106624035e-06,1.6456807983149857e-06,-6.925732835293575e-05,-2.6067396780228644e-05,-1.6677843782305954e-06,1.6455163981416042e-06,9.582200766760731e-10,7.785170000075128e-10,17,23,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-081.hdf5,-2.226798008899127e-08,1.2346150957467662e-09,3.3133007763721994e-06,1.2346150957467662e-09,-0.00672078437544476,0.00037263232706357427
75.0,-1.660241367911609e-06,1.640560548006444e-06,-6.21083246304087e-05,-1.9511467422142777e-05,-1.6594494572534355e-06,1.640518366086369e-06,1.1553978915251474e-09,5.399508755901712e-10,17,21,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-081.hdf5,-1.893109116706662e-08,1.2753396550689344e-09,3.2999678233398047e-06,1.2753396550689344e-09,-0.005736750229251325,0.00038647668979780494
90.0,-1.6561106767064025e-06,1.6382530917879562e-06,-6.634476319969473e-05,-2.3250944913405106e-05,-1.655390520084861e-06,1.6384162656490645e-06,9.488009006604156e-10,7.407592816393489e-10,17,23,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-081.hdf5,-1.6974254435796544e-08,1.2037223361011708e-09,3.2938067857339253e-06,1.2037223361011708e-09,-0.005153384985821002,0.00036545504887004526
105.0,-1.6636186916489822e-06,1.646213100730301e-06,-6.020406465419702e-05,-1.7017358569479775e-05,-1.6633640182354626e-06,1.6468132302400462e-06,8.403252989269943e-10,8.674194597245803e-10,17,21,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-082.hdf5,-1.6550787995416466e-08,1.2077098687704862e-09,3.3101772484755088e-06,1.2077098687704862e-09,-0.004999970319728007,0.00036485205299096457
120.0,-1.6683416511246218e-06,1.653780794346971e-06,-6.370380928489522e-05,-1.978181862510161e-05,-1.66820778589223e-06,1.6540384781560205e-06,1.0529083348295604e-09,8.378344334357036e-10,17,21,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-082.hdf5,-1.4169307736209434e-08,1.3455788714914056e-09,3.3222462640482506e-06,1.3455788714914056e-09,-0.004264978153348492,0.00040502449323607674
135.0,-1.676112508154842e-06,1.663316687795459e-06,-5.317623777285767e-05,-8.538736719208005e-06,-1.6750299065113137e-06,1.6636359734536514e-06,9.472342554436191e-10,6.287310832055788e-10,19,19,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-082.hdf5,-1.1393933057662322e-08,1.1369061129551058e-09,3.338665879964965e-06,1.1369061129551058e-09,-0.0034127203701443424,0.0003405290539367836
