imax,b,c,bstar,imax_err,b_err,c_err,bstar_err,ndata,chisqr,redchi,rsquared,datapath,bcol,icp_col,icm_col,icp_err_col,icm_err_col,bmax,bmask,invert_current,remove_zero_field_offset,quiet
3.996704010377398e-06,30.67531949401939,-0.3282300403734979,-0.003907369091360017,0.0,0.9882779020105188,0.06419070167419914,0.0018783170185470673,22,8.345582026919281e-15,4.392411593115411e-16,0.9878821889931543,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-3.0V_alignment/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True
