VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate 21 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.05,-2.8416468755062177e-06,2.8220347202687894e-06,0.000126103963854,0.0001154548228473,-2.8415900874303776e-06,2.823617868659607e-06,1.3481612045011939e-09,1.0579345788747184e-09,17,19,-4.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-300.hdf5,-1.7972218770770647e-08,1.7136989836318798e-09,5.665207956089985e-06,1.7136989836318798e-09,-0.0031723846520851674,0.00030249685805834516
-0.045,-2.876928883823701e-06,2.86814937489699e-06,0.000115835301718,0.0001044572998788,-2.8765744843582224e-06,2.86768338568094e-06,1.0903506621756839e-09,2.073062806481879e-09,17,19,-4.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-300.hdf5,-8.891098677282603e-09,2.34231807535302e-09,5.744257870039163e-06,2.34231807535302e-09,-0.0015478237360576548,0.00040776736249645013
-0.04,-2.907750867539696e-06,2.9019533275860605e-06,0.0001079089832836,9.575612888324117e-05,-2.908083657580577e-06,2.9035785585283478e-06,1.4446565558852066e-09,2.1948148070785403e-09,19,21,-4.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-300.hdf5,-4.505099052229416e-09,2.627592929247854e-09,5.811662216108925e-06,2.627592929247854e-09,-0.0007751825355131719,0.00045212430127739646
-0.035,-2.9376429817517197e-06,2.935889412656379e-06,0.0001001971278118,8.908070990322114e-05,-2.937338757730389e-06,2.935918368888852e-06,1.6300617133019272e-09,1.907230887469186e-09,21,23,-4.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-300.hdf5,-1.4203888415369211e-09,2.5089102908014297e-09,5.873257126619241e-06,2.5089102908014297e-09,-0.0002418400575550017,0.0004271752981491615
-0.03,-2.9635155554783617e-06,2.960932390413102e-06,9.48029881263784e-05,8.323220580605857e-05,-2.964591139608253e-06,2.961849336946195e-06,2.184372519586368e-09,2.1732005015052702e-09,21,23,-4.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-300.hdf5,-2.7418026620581127e-09,3.0812795595445176e-09,5.926440476554449e-06,3.0812795595445176e-09,-0.0004626390280818545,0.0005199208363747119
-0.025,-2.9868664021178863e-06,2.9807560176101144e-06,8.707624191980159e-05,7.539230189111347e-05,-2.986386680721798e-06,2.980888626793804e-06,1.2414947540561443e-09,1.7125351896288255e-09,23,23,-4.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-300.hdf5,-5.498053927994283e-09,2.11520353632126e-09,5.9672753075156024e-06,2.11520353632126e-09,-0.0009213675663781845,0.00035446737834844233
-0.02,-3.0038894582653265e-06,2.991690102580817e-06,8.699653629799681e-05,7.541166528395226e-05,-3.003815084301158e-06,2.9930446531616766e-06,1.7410644316385822e-09,1.6258312286421911e-09,23,23,-4.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-300.hdf5,-1.0770431139481297e-08,2.3821487231374024e-09,5.996859737462835e-06,2.3821487231374024e-09,-0.0017960118480339971,0.0003972333303465521
-0.015,-3.0192588139342e-06,3.001612633135987e-06,8.748650968277944e-05,7.530149387576186e-05,-3.021202288001055e-06,3.0033845096975964e-06,2.313739580434142e-09,2.032881532454795e-09,23,23,-4.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-300.hdf5,-1.781777830345884e-08,3.0799347673389638e-09,6.0245867976986516e-06,3.0799347673389638e-09,-0.00295751043212874,0.0005112297889670025
-0.01,-3.038408660920706e-06,3.0158473652624584e-06,8.198911761796169e-05,7.062553462693213e-05,-3.03825301233042e-06,3.014477922949562e-06,1.197626679607814e-09,1.5901399834204447e-09,23,21,-4.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-300.hdf5,-2.3775089380858033e-08,1.9906920481533074e-09,6.052730935279981e-06,1.9906920481533074e-09,-0.003927993765967439,0.00032889408544809016
-0.005,-3.0475104195768504e-06,3.0212227080192346e-06,7.829207492935097e-05,6.733148730095245e-05,-3.0479876659956723e-06,3.0213713658325743e-06,1.5375383066592776e-09,1.3370658214103082e-09,23,21,-4.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-300.hdf5,-2.6616300163098028e-08,2.0375890300127504e-09,6.069359031828247e-06,2.0375890300127504e-09,-0.0043853560192303395,0.0003357205615987485
0.0,-3.051791450886509e-06,3.021123384561872e-06,7.576819726667905e-05,6.498920650446568e-05,-3.052585954099055e-06,3.0204717721143044e-06,1.5110285938730143e-09,1.1988038897850083e-09,23,21,-4.0,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-300.hdf5,-3.211418198475051e-08,1.9288178186820872e-09,6.073057726213359e-06,1.9288178186820872e-09,-0.005287975750030319,0.0003176068585077024
