VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate 21 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.06,-3.605127526151002e-06,3.351768809487537e-06,-6.833927268820884e-05,-6.305131975214565e-05,-3.603784323632716e-06,3.3502850720680205e-06,1.865853282818642e-09,1.5626715109518147e-09,37,33,4.0,2024/01/Data_0108/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-119.hdf5,-2.534992515646954e-07,2.433793484284468e-09,6.954069395700737e-06,2.433793484284468e-09,-0.03645336811298116,0.0003502136489744169
-0.055,-3.644074771078853e-06,3.413280416316756e-06,-7.881340614712685e-05,-7.405477169010489e-05,-3.6419114207075103e-06,3.4120396424200065e-06,1.5747003357332432e-09,1.6643998055883132e-09,39,39,4.0,2024/01/Data_0108/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-119.hdf5,-2.2987177828750376e-07,2.291267740837112e-09,7.053951063127517e-06,2.291267740837112e-09,-0.03258766274819963,0.0003249929025572721
-0.05,-3.676603391730646e-06,3.4687814899942915e-06,-8.703170328137465e-05,-8.223875159467713e-05,-3.673838332550847e-06,3.46766708212466e-06,2.456984632053952e-09,2.1242503603169995e-09,43,41,4.0,2024/01/Data_0108/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-119.hdf5,-2.061712504261871e-07,3.2479552145089987e-09,7.141505414675508e-06,3.2479552145089987e-09,-0.02886943836834646,0.00045498928294480234
-0.045,-3.709057164550705e-06,3.5213843343564946e-06,-9.28250013414722e-05,-8.822592317408445e-05,-3.705228625114698e-06,3.520432485670437e-06,2.7237405002805318e-09,1.712329346545009e-09,45,43,4.0,2024/01/Data_0108/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-119.hdf5,-1.8479613944426114e-07,3.2172712201348053e-09,7.225661110785135e-06,3.2172712201348053e-09,-0.025574980145198274,0.0004454019050363707
-0.04,-3.7352605978637074e-06,3.5726978803556137e-06,-9.793392814767296e-05,-9.313209995724811e-05,-3.7359966374852744e-06,3.5712075948204548e-06,2.061612322593128e-09,2.4186661825742376e-09,45,45,4.0,2024/01/Data_0108/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-119.hdf5,-1.647890426648196e-07,3.178079840311767e-09,7.307204232305729e-06,3.178079840311767e-09,-0.022551585726354025,0.00043503476582078303
-0.035,-3.761129403503886e-06,3.618177625524449e-06,-9.963570611509478e-05,-9.489778032030935e-05,-3.7610016146625553e-06,3.616127144715152e-06,1.907022814720673e-09,1.792237746784636e-09,45,45,4.0,2024/01/Data_0108/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-119.hdf5,-1.448744699474035e-07,2.617031172314313e-09,7.377128759377707e-06,2.617031172314313e-09,-0.019638327413391155,0.000354817688056364
-0.03,-3.7820088375525e-06,3.6573140859906735e-06,-9.845976367046672e-05,-9.40483885741684e-05,-3.7834436069102873e-06,3.6577805223168943e-06,1.7320612286822754e-09,2.003135489241542e-09,45,45,4.0,2024/01/Data_0108/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-119.hdf5,-1.25663084593393e-07,2.6481291298128393e-09,7.441224129227182e-06,2.6481291298128393e-09,-0.01688742099566942,0.0003559235228286213
-0.025,-3.8001120152077784e-06,3.695288364880386e-06,-9.78651824886896e-05,-9.369486473147318e-05,-3.800453999253144e-06,3.6934844413581455e-06,1.759364373332219e-09,1.6686350288493702e-09,45,45,4.0,2024/01/Data_0108/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-119.hdf5,-1.069695578949983e-07,2.4248104787083485e-09,7.493938440611289e-06,2.4248104787083485e-09,-0.014274144195701808,0.00032360253748522076
-0.02,-3.8130461914138905e-06,3.722174430153594e-06,-9.962021168223122e-05,-9.506058836950454e-05,-3.811535893227368e-06,3.722394736724757e-06,1.94304762195662e-09,2.4864940884550884e-09,45,47,4.0,2024/01/Data_0108/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-119.hdf5,-8.914115650261106e-08,3.1556436606678795e-09,7.533930629952125e-06,3.1556436606678795e-09,-0.011831958758449241,0.0004188868593970857
-0.015,-3.819565640886903e-06,3.748135047004319e-06,-0.0001012042264446,-9.656914367387169e-05,-3.819207832901706e-06,3.7489795423021342e-06,2.232306920059697e-09,1.6573635690999416e-09,45,45,4.0,2024/01/Data_0108/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-119.hdf5,-7.022829059957154e-08,2.7802964204426307e-09,7.56818737520384e-06,2.7802964204426307e-09,-0.009279406959408166,0.000367382040383221
