in-plane magnitude,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.0,-3.920694407291678e-06,3.915718976647603e-06,-5.015108632579805e-05,-6.176473849378148e-07,-3.92109213642585e-06,3.915894432403888e-06,2.268731917663581e-09,2.4208271278821633e-09,19,15,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-142.hdf5,-5.1977040219615555e-09,3.317762573982001e-09,7.836986568829737e-06,3.317762573982001e-09,-0.00066322737398001,0.00042334681507185117
0.005,-3.906063161138967e-06,3.920731378267366e-06,-5.2754066364072505e-05,-2.871338545262744e-06,-3.910221376876449e-06,3.921618462651702e-06,2.49381753562762e-09,2.089095144982601e-09,19,17,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-142.hdf5,1.1397085775253599e-08,3.253220623596514e-09,7.83183983952815e-06,3.253220623596514e-09,0.0014552245715918834,0.0004153843968837419
0.01,-3.895650784007322e-06,3.921210289917871e-06,-5.120051908699751e-05,-1.640256140402335e-06,-3.896500464812288e-06,3.921543581598878e-06,2.07398403895887e-09,1.5717864825961047e-09,19,15,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-142.hdf5,2.504311678658941e-08,2.6022917862391957e-09,7.818044046411167e-06,2.6022917862391957e-09,0.0032032458039278153,0.0003328588482660275
0.015,-3.875649712992964e-06,3.911567939584394e-06,-5.941153511517339e-05,-9.542952557788343e-06,-3.873581510987384e-06,3.912400077765603e-06,1.643395389455158e-09,1.4935769062303502e-09,17,17,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-142.hdf5,3.881856677821847e-08,2.220702677286425e-09,7.785981588752987e-06,2.220702677286425e-09,0.004985699790800006,0.0002852216193974522
0.02,-3.845868413857063e-06,3.895789137158938e-06,-4.823860089110296e-05,2.057366959494417e-06,-3.847661358384979e-06,3.896481039717714e-06,1.917932681452139e-09,1.5072958555041478e-09,17,15,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-142.hdf5,4.881968133273486e-08,2.439345520134893e-09,7.744142398102694e-06,2.439345520134893e-09,0.006304078466415549,0.0003149985971023046
0.025,-3.810768012415852e-06,3.875689225631458e-06,-4.970844378159968e-05,3.409728943707376e-07,-3.81092661955261e-06,3.8738174223167e-06,1.3256508497893435e-09,1.4186812098110516e-09,19,15,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-142.hdf5,6.289080276408952e-08,1.941650470764024e-09,7.68474404186931e-06,1.941650470764024e-09,0.008183851332124703,0.0002526714592609211
0.03,-3.767958149259781e-06,3.845698817941552e-06,-4.969122385444233e-05,-5.924404135367525e-08,-3.767377102670598e-06,3.844529934976633e-06,2.1394744839800932e-09,1.7808042873305723e-09,19,15,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-142.hdf5,7.715283230603499e-08,2.7836334128934496e-09,7.611907037647231e-06,2.7836334128934496e-09,0.010135808533190153,0.00036571339917921403
0.035,-3.715682354918027e-06,3.8061775059372734e-06,-5.0271202828455054e-05,-8.574217773153453e-07,-3.7142644593925503e-06,3.808499094654775e-06,2.6584428236119358e-09,1.2489871970264544e-09,19,15,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-142.hdf5,9.423463526222472e-08,2.9372244151153655e-09,7.522763554047325e-06,2.9372244151153655e-09,0.012526598049399745,0.000390475499226261
0.04,-3.655871870276613e-06,3.765783044328358e-06,-5.0982449838416815e-05,-1.115315388379655e-06,-3.653107278621185e-06,3.7645746219267206e-06,1.7517857200301732e-09,2.4698332397231082e-09,19,15,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-142.hdf5,1.1146734330553572e-07,3.0280075034488897e-09,7.417681900547906e-06,3.0280075034488897e-09,0.015027247703531503,0.0004082608845073436
0.045,-3.5808602607053067e-06,3.715922453145775e-06,-4.7190183291481765e-05,1.4193248931703147e-06,-3.5813224799470458e-06,3.716867410518308e-06,1.7193048705566802e-09,1.2588942365013e-09,19,15,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-142.hdf5,1.3554493057126226e-07,2.1309209128018134e-09,7.298189890465353e-06,2.1309209128018134e-09,0.01857240392557387,0.00029202972611559296
0.05,-3.500800430063405e-06,3.663201003607299e-06,-4.73896391763538e-05,6.699142590401321e-07,-3.498955227672104e-06,3.664118348966789e-06,1.7023167079830247e-09,1.5419744225518936e-09,19,15,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-142.hdf5,1.6516312129468496e-07,2.2968603122702975e-09,7.163073576638892e-06,2.2968603122702975e-09,0.023057577103959326,0.00032073812611159387
