gate,a0,a1,a3,φ1,φ3,a0_err,a1_err,a3_err,φ1_err,φ3_err,ndata,chisqr,redchi,rsquared,datapath,quiet
-3.6,-0.0025384088151348865,-0.005490284658255608,0.0010270234228764276,-12.439633909277164,-12.995505761426356,3.112635201600861e-05,4.738404400893915e-05,4.336148551339915e-05,0.4561877182362137,2.5039920905015256,25,2.4317504412316797,0.12158752206158399,-5910.561944757859,../data/processed/centermax/JS633-W2/Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv,True
