angle-from-z,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
225.0,-3.7175700489416177e-06,3.708428700211072e-06,-3.718172691117596e-05,9.74587198491472e-06,-3.715896910306173e-06,3.709041654262236e-06,1.928930831654993e-09,2.37167086040763e-09,25,23,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-045.hdf5,-6.855256043937074e-09,3.0570568891363293e-09,7.4249385645684095e-06,3.0570568891363293e-09,-0.000923274446559,0.0004117284157334
240.0,-3.6829515172277328e-06,3.677950479121024e-06,-3.366001848488196e-05,1.2510448592997566e-05,-3.6808163120663954e-06,3.6769033883745663e-06,2.678735329413363e-09,2.431082545637257e-09,25,23,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-045.hdf5,-3.9129236918290385e-09,3.6174279963462222e-09,7.357719700440962e-06,3.6174279963462222e-09,-0.0005318120084942,0.0004916507634392
255.0,-3.653223924568673e-06,3.6537535563992407e-06,-3.684824229232895e-05,8.715026932316354e-06,-3.652888854164589e-06,3.653725392587481e-06,1.903177376083553e-09,3.249024136383733e-09,25,23,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-045.hdf5,8.365384228920393e-10,3.7654006378658225e-09,7.30661424675207e-06,3.7654006378658225e-09,0.0001144905690435,0.0005153413791097
270.0,-3.638569402684064e-06,3.645617651542701e-06,-4.187817366084382e-05,4.005397509004593e-06,-3.637845043872383e-06,3.6454241596584673e-06,2.735366670588042e-09,1.897871872989473e-09,25,23,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-045.hdf5,7.579115786084147e-09,3.329286480441189e-09,7.28326920353085e-06,3.329286480441189e-09,0.0010406200257447,0.0004571145443109
285.0,-3.6407283106544593e-06,3.653253660914069e-06,-3.447631918257918e-05,1.0538442623885572e-05,-3.640035864057337e-06,3.653394265134748e-06,3.227438289363016e-09,2.272394865715966e-09,25,23,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-045.hdf5,1.3358401077411114e-08,3.9471681415134515e-09,7.293430129192085e-06,3.9471681415134515e-09,0.0018315663330952,0.0005411959382957
300.0,-3.660364043093062e-06,3.67383369706048e-06,-4.276262823746341e-05,2.922959821163913e-06,-3.659033379817336e-06,3.672619257351514e-06,1.8712789489527367e-09,2.511842336160437e-09,23,23,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-045.hdf5,1.3585877534178025e-08,3.132257464915932e-09,7.331652637168851e-06,3.132257464915932e-09,0.0018530443552798,0.0004272246651134
315.0,-3.688426895273913e-06,3.700370868314153e-06,-4.2635887038425305e-05,3.628994820968289e-06,-3.687636649865429e-06,3.698626463801535e-06,2.399479181061447e-09,2.950879698576155e-09,25,23,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-045.hdf5,1.0989813936105853e-08,3.803313205064264e-09,7.386263113666964e-06,3.803313205064264e-09,0.0014878719816751,0.0005149176730303
330.0,-3.720604917048395e-06,3.72537256689623e-06,-4.707206795256496e-05,1.6491405589015108e-07,-3.719570747761184e-06,3.723026493388749e-06,2.1306328407886517e-09,2.925469210020968e-09,23,25,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-045.hdf5,3.4557456275653634e-09,3.619111272263928e-09,7.442597241149933e-06,3.619111272263928e-09,0.0004643198490519,0.0004862699868241
345.0,-3.745523833183083e-06,3.740932378473912e-06,-5.079716247592167e-05,-2.7132093451971508e-06,-3.745602920028633e-06,3.74134315132994e-06,2.2145418911112717e-09,2.934680367905768e-09,23,25,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-045.hdf5,-4.259768698692774e-09,3.6764853663870635e-09,7.486946071358573e-06,3.6764853663870635e-09,-0.0005689594472956,0.0004910528173186
360.0,-3.760533212226463e-06,3.7503970191202567e-06,-5.199373354305213e-05,-3.391928238982064e-06,-3.760691414763881e-06,3.750261087323545e-06,1.4093272425787304e-09,2.7866744055263366e-09,23,25,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-045.hdf5,-1.0430327440335944e-08,3.122780414805071e-09,7.510952502087426e-06,3.122780414805071e-09,-0.0013886823858142,0.0004157639693475
