VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate 21 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.06,-1.7490718893168895e-06,1.6939341795019106e-06,-5.223311176216999e-05,-6.866112597075213e-05,-1.7484015947070918e-06,1.6936140379028124e-06,1.10932277408939e-09,7.112446299022306e-10,33,39,-5.1,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-077.hdf5,-5.478755680427944e-08,1.3177503332111668e-09,3.442015632609904e-06,1.3177503332111668e-09,-0.015917288778475664,0.00038289113007483795
-0.055,-1.7784289462821767e-06,1.7366496162112886e-06,-6.360445877263361e-05,-7.890825639055313e-05,-1.777751382951068e-06,1.736740575174101e-06,1.0016566129719384e-09,1.098908931170023e-09,37,41,-5.1,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-077.hdf5,-4.1010807776967054e-08,1.4869151991003584e-09,3.5144919581251693e-06,1.4869151991003584e-09,-0.01166905722522824,0.0004231099253280668
-0.05,-1.806061014146108e-06,1.776099048467832e-06,-7.052565224153738e-05,-8.615718677215793e-05,-1.8050862119920909e-06,1.7755929526474614e-06,1.2459615174350695e-09,9.259215499113059e-10,39,43,-5.1,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-077.hdf5,-2.9493259344629434e-08,1.5523372119224792e-09,3.5806791646395523e-06,1.5523372119224792e-09,-0.008236777993372205,0.0004335462068592525
-0.045,-1.8337156853375887e-06,1.8128266802817812e-06,-7.735707393240783e-05,-9.254995934724528e-05,-1.8336385787883887e-06,1.81237958537638e-06,1.4377421896211036e-09,8.855970231291084e-10,41,45,-5.1,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-077.hdf5,-2.125899341200881e-08,1.6886043619485366e-09,3.646018164164769e-06,1.6886043619485366e-09,-0.005830742595019087,0.00046314444686942294
-0.04,-1.8577824733709251e-06,1.8434285489756812e-06,-8.331415439378523e-05,-9.815669975512586e-05,-1.8577740222430676e-06,1.8428882348895371e-06,1.1932874489769026e-09,8.853478356827294e-10,43,45,-5.1,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-077.hdf5,-1.4885787353530443e-08,1.4858585821113317e-09,3.7006622571326045e-06,1.4858585821113317e-09,-0.004022465796450293,0.00040151478291931917
-0.035,-1.880125350303989e-06,1.8689072663415456e-06,-8.522780573689146e-05,-9.989136793056814e-05,-1.8794186719199297e-06,1.8687810360069925e-06,1.1789119803065407e-09,9.250228331635815e-10,43,45,-5.1,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-077.hdf5,-1.0637635912937185e-08,1.4984994825438775e-09,3.7481997079269224e-06,1.4984994825438775e-09,-0.0028380654025558084,0.00039979340329197784
-0.03,-1.9054658263631407e-06,1.8933244783900987e-06,-8.646284025088694e-05,-0.0001025345209358,-1.9038124106395328e-06,1.892531625866239e-06,1.6511171815089187e-09,8.233561631405642e-10,45,45,-5.1,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-077.hdf5,-1.1280784773293823e-08,1.8450212243916075e-09,3.7963440365057715e-06,1.8450212243916075e-09,-0.002971486426102961,0.00048600162476130943
-0.025,-1.9238700445628878e-06,1.91031899264671e-06,-8.473299349754676e-05,-0.0001012346150406,-1.9217876667647783e-06,1.9105284000742846e-06,1.1710679824422682e-09,7.351067160657244e-10,43,45,-5.1,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-077.hdf5,-1.1259266690493682e-08,1.382672088206867e-09,3.8323160668390626e-06,1.382672088206867e-09,-0.0029379796692448838,0.00036079436860142206
-0.02,-1.9361576571974453e-06,1.923362511670846e-06,-8.841020383551067e-05,-0.0001047682385208,-1.935692991396708e-06,1.923197014681319e-06,1.215531577714951e-09,6.167358513497511e-10,45,43,-5.1,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-077.hdf5,-1.2495976715388887e-08,1.3630407648938091e-09,3.858890006078027e-06,1.3630407648938091e-09,-0.003238230863203365,0.00035322279444237136
-0.015,-1.9463749798791788e-06,1.931427697197911e-06,-8.780045202916606e-05,-0.0001036166655087,-1.946958619845433e-06,1.9313379120562323e-06,1.6608137222394954e-09,7.988441667157643e-10,45,45,-5.1,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-077.hdf5,-1.5620707789200662e-08,1.8429471567776467e-09,3.878296531901665e-06,1.8429471567776467e-09,-0.0040277239403200766,0.0004751988637841197
-0.01,-1.9560080078759497e-06,1.936546870303987e-06,-9.014228708469362e-05,-0.0001061430005473,-1.9552266914034484e-06,1.9369563354171323e-06,1.540176558678028e-09,9.823678534938586e-10,45,43,-5.1,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-077.hdf5,-1.8270355986316115e-08,1.82679786278598e-09,3.892183026820581e-06,1.82679786278598e-09,-0.004694115323050641,0.00046935562294352643
-0.005,-1.9724143490531325e-06,1.9521731585571287e-06,-9.02900409415932e-05,-0.0001057930225207,-1.9724648048962663e-06,1.952339816521408e-06,1.2524421301265206e-09,1.1787511474570541e-09,45,43,-5.1,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-077.hdf5,-2.012498837485828e-08,1.7199027754344657e-09,3.924804621417674e-06,1.7199027754344657e-09,-0.005127640816828471,0.00043821936418041174
0.0,-1.975660861682021e-06,1.95187893398199e-06,-0.0001002698680539,-0.0001154659331168,-1.9750888789859858e-06,1.952167669086745e-06,9.751394731271312e-10,7.946907737232754e-10,45,41,-5.1,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-077.hdf5,-2.2921209899240658e-08,1.2579469058317036e-09,3.927256548072731e-06,1.2579469058317036e-09,-0.005836443231723441,0.0003203173298322108
0.005,-1.979816128311144e-06,1.9518876588887885e-06,-9.243088265118208e-05,-0.0001076987990772,-1.979453097302617e-06,1.9526399887267568e-06,1.310652313427371e-09,1.0511661951262072e-09,45,43,-5.1,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-077.hdf5,-2.6813108575860443e-08,1.6801070967258684e-09,3.932093086029374e-06,1.6801070967258684e-09,-0.00681904217149048,0.00042729053495036134
0.01,-1.979788676102635e-06,1.949347294105101e-06,-8.732282164125425e-05,-0.0001017702251622,-1.9801060275679613e-06,1.9498979437453365e-06,1.222003811815127e-09,1.0256549344230416e-09,45,45,-5.1,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-077.hdf5,-3.020808382262478e-08,1.5953875267774391e-09,3.930003971313298e-06,1.5953875267774391e-09,-0.007686527556492539,0.0004059626065604639
0.015,-1.979478932649923e-06,1.9471038333416247e-06,-9.821900998289612e-05,-0.000111155587683,-1.980113893515093e-06,1.946638657970566e-06,1.0491941389721243e-09,9.74133155030128e-10,45,41,-5.1,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-077.hdf5,-3.347523554452681e-08,1.4316926153970372e-09,3.926752551485659e-06,1.4316926153970372e-09,-0.008524915972070023,0.0003646129006683738
0.02,-1.9743971634016678e-06,1.9369031293875776e-06,-9.492274066317892e-05,-0.0001078129847351,-1.9735632249763178e-06,1.937238104902413e-06,1.3588736209449687e-09,1.2566136121875232e-09,45,43,-5.1,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-077.hdf5,-3.6325120073904936e-08,1.8508417782282377e-09,3.9108013298787306e-06,1.8508417782282377e-09,-0.009288408438541503,0.0004732844909861849
0.025,-1.964384403296652e-06,1.925483796884053e-06,-8.887046747212769e-05,-0.000101697573851,-1.9643325979176505e-06,1.925582093841466e-06,1.231062386530355e-09,1.027154870479114e-09,45,45,-5.1,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-077.hdf5,-3.875050407618466e-08,1.603297142602948e-09,3.889914691759116e-06,1.603297142602948e-09,-0.009961787634643659,0.00041218813805765463
0.03,-1.94999063691968e-06,1.9099131573120417e-06,-9.07452412394331e-05,-0.0001041454108043,-1.949764151708757e-06,1.9102544281463466e-06,1.3807794051039011e-09,1.6523201224142034e-09,45,43,-5.1,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-077.hdf5,-3.950972356241041e-08,2.1533029402510856e-09,3.8600185798551035e-06,2.1533029402510856e-09,-0.010235630410849867,0.0005578770390630434
