VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate 21 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.06,-3.538511527530889e-06,3.2896795230905546e-06,-6.435969782143478e-05,-5.78493462802014e-05,-3.5381247893364323e-06,3.2894450766708194e-06,1.5910018818658592e-09,1.151375953271473e-09,35,33,5.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-121.hdf5,-2.486797126656128e-07,1.9639128223708145e-09,6.827569866007252e-06,1.9639128223708145e-09,-0.036422873371640824,0.0002878352207001702
-0.055,-3.572620738584684e-06,3.346050912660996e-06,-7.4988350718576e-05,-6.794583263312437e-05,-3.5723022291783403e-06,3.3452507869502265e-06,1.7091141051681322e-09,1.4620935672880198e-09,39,37,5.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-121.hdf5,-2.2705144222811376e-07,2.2491750985616197e-09,6.917553016128567e-06,2.2491750985616197e-09,-0.03282250843596481,0.0003253153686773731
-0.05,-3.601916726298057e-06,3.397186925142577e-06,-8.345118676407182e-05,-7.6376441705795e-05,-3.602301299780273e-06,3.396784895336129e-06,1.3475633081808664e-09,1.309985389203544e-09,41,39,5.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-121.hdf5,-2.0551640444414404e-07,1.8793585579878366e-09,6.999086195116402e-06,1.8793585579878366e-09,-0.02936331954127707,0.00026863057929928997
-0.045,-3.6303597380523655e-06,3.4458171572031646e-06,-8.934550422338145e-05,-8.280843350312147e-05,-3.629535718579454e-06,3.444500738685222e-06,1.4854055942378272e-09,1.627905597052635e-09,43,41,5.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-121.hdf5,-1.8503497989423202e-07,2.203748264278007e-09,7.074036457264676e-06,2.203748264278007e-09,-0.02615691635349299,0.0003116328327741799
-0.04,-3.6531389877348336e-06,3.4896027952613945e-06,-9.551752336408956e-05,-8.920059336635188e-05,-3.653531812193443e-06,3.488649223603912e-06,1.942752210609629e-09,1.687757507938295e-09,45,43,5.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-121.hdf5,-1.6488258858953096e-07,2.57348237946769e-09,7.142181035797354e-06,2.57348237946769e-09,-0.02308574758370339,0.00036041764359895834
-0.035,-3.675653750065954e-06,3.528899234949893e-06,-9.819456481912387e-05,-9.190015590793971e-05,-3.675886380777329e-06,3.5284182642782204e-06,1.5801134318839452e-09,1.6398532133620935e-09,45,45,5.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-121.hdf5,-1.4746811649910848e-07,2.277252076295912e-09,7.20430464505555e-06,2.277252076295912e-09,-0.020469444833974174,0.00031616224199011944
-0.03,-3.6949189641163e-06,3.567729210992376e-06,-0.0001015761818236,-9.516811431931608e-05,-3.694702177433385e-06,3.5659003863867734e-06,1.363564683786722e-09,1.5287133192907901e-09,43,45,5.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-121.hdf5,-1.2880179104661156e-07,2.048480670996787e-09,7.260602563820158e-06,2.048480670996787e-09,-0.017739821166969736,0.00028218084619721276
-0.025,-3.7108894687398153e-06,3.6011129542517936e-06,-0.0001015940863472,-9.501438612544304e-05,-3.710194623751146e-06,3.5992358914355037e-06,1.1779657507640768e-09,1.776187719720637e-09,43,45,5.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-121.hdf5,-1.1095873231564226e-07,2.1313015097962023e-09,7.30943051518665e-06,2.1313015097962023e-09,-0.015180215761693833,0.00029161602380154246
-0.02,-3.72289340446297e-06,3.632066101108805e-06,-0.000102830929535,-9.617378060695697e-05,-3.722247299550865e-06,3.631057622090576e-06,1.4429429762757699e-09,1.4656136047423522e-09,43,45,5.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-121.hdf5,-9.118967746028935e-08,2.056722555715634e-09,7.353304921641441e-06,2.056722555715634e-09,-0.012401182656237998,0.0002797219376249801
-0.015,-3.726875966003031e-06,3.655415484880135e-06,-0.0001061439918674,-9.921077558313174e-05,-3.7273966578889472e-06,3.655814068925983e-06,1.0689037522980526e-09,1.461562269512277e-09,43,45,5.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-121.hdf5,-7.158258896296404e-08,1.810723474012179e-09,7.3832107268149304e-06,1.810723474012179e-09,-0.009695319775038347,0.0002452603132046382
-0.01,-3.728031336660959e-06,3.676162170902336e-06,-0.0001064990285282,-9.941309040454888e-05,-3.727874915827332e-06,3.676525384930313e-06,1.3008833709375007e-09,1.866058302464336e-09,41,45,5.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-121.hdf5,-5.1349530897019044e-08,2.274746388716288e-09,7.404400300757645e-06,2.274746388716288e-09,-0.006935002000332799,0.0003072228670483564
-0.005,-3.728442100205376e-06,3.6992307504698433e-06,-0.0001105218822404,-0.000103323152212,-3.728539257690636e-06,3.697418213517048e-06,1.110818164302115e-09,1.7587538511409819e-09,41,43,5.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-121.hdf5,-3.112104417358808e-08,2.0801759788649506e-09,7.425957471207683e-06,2.0801759788649506e-09,-0.004190846001239873,0.00028012471847749904
0.0,-3.721461339252345e-06,3.712277350890728e-06,-0.0001083512935024,-0.0001009651934692,-3.719656811613152e-06,3.712035624207246e-06,1.6867879578145515e-09,1.4604620389209767e-09,41,45,5.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-121.hdf5,-7.621187405906264e-09,2.2311886925487505e-09,7.431692435820398e-06,2.2311886925487505e-09,-0.0010254982255687155,0.0003002263461557193
0.005,-3.7089573582577217e-06,3.721913328895639e-06,-0.000113178288094,-0.0001055136231306,-3.7081217215310135e-06,3.7229135447476175e-06,1.1923982189408515e-09,1.7719597182696715e-09,39,43,5.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-121.hdf5,1.4791823216604044e-08,2.135803070440636e-09,7.431035266278631e-06,2.135803070440636e-09,0.001990546765903266,0.0002874171935974555
0.01,-3.6949063750810487e-06,3.731421822568687e-06,-0.0001097558664209,-0.0001023198980591,-3.694087632769367e-06,3.7312695241033712e-06,1.630150344329533e-09,1.5867826709955663e-09,41,43,5.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-121.hdf5,3.718189133400404e-08,2.274921842633175e-09,7.425357156872739e-06,2.274921842633175e-09,0.005007421265869931,0.00030637588406753305
0.015,-3.672030295668038e-06,3.731345089778701e-06,-0.0001085066396988,-0.0001010276676671,-3.671514985106662e-06,3.7306081184422655e-06,1.351207697615806e-09,1.8159102416945837e-09,41,43,5.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-121.hdf5,5.909313333560331e-08,2.2634690737864056e-09,7.402123103548928e-06,2.2634690737864056e-09,0.00798326811226245,0.0003057962113467521
0.02,-3.648660642863256e-06,3.7288239844004657e-06,-0.0001073194815756,-9.962409411698808e-05,-3.6483189938852016e-06,3.728866042611418e-06,9.695127780611336e-10,1.7812996713514762e-09,41,45,5.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-121.hdf5,8.05470487262163e-08,2.0280491971302602e-09,7.3771850364966194e-06,2.0280491971302602e-09,0.010918398864571195,0.000274924658500533
0.025,-3.621782521662131e-06,3.7218522068293663e-06,-0.0001063883512931,-9.871130497216564e-05,-3.6205237864501497e-06,3.7216798446562e-06,1.4574738405566231e-09,1.4880189798912423e-09,41,45,5.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-121.hdf5,1.0115605820605012e-07,2.082889934783748e-09,7.34220363110635e-06,2.082889934783748e-09,0.013777343055085977,0.0002837142242479127
