VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate 21 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.05,-1.998925825826381e-06,1.975207636762665e-06,0.0001230980324692,0.0001130825528609,-1.9996157040203e-06,1.9760765556227503e-06,1.8327126682408274e-09,1.3037876157128203e-09,17,19,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-2.3539148397549822e-08,2.2491549237917192e-09,3.97569225964305e-06,2.2491549237917192e-09,-0.005920767217446362,0.0005657365306880897
-0.045,-2.019847492272244e-06,2.0045220026385235e-06,0.0001151147293637,0.0001034398978487,-2.019324509186384e-06,2.0047048603456126e-06,1.122835339740174e-09,1.474494559026641e-09,19,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-1.4619648840771205e-08,1.8533465420068102e-09,4.024029369531996e-06,1.8533465420068102e-09,-0.0036330870126008805,0.0004605728744072731
-0.04,-2.042137854856253e-06,2.032419826440093e-06,0.0001055692063158,9.43838256402852e-05,-2.0427545164369287e-06,2.0319027139830677e-06,8.238679675537266e-10,1.270716936332096e-09,19,23,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-1.0851802453861052e-08,1.51442396977938e-09,4.074657230419996e-06,1.51442396977938e-09,-0.002663243026393781,0.0003716703651204897
-0.035,-2.0667149953301314e-06,2.0594757691890218e-06,9.728442698094629e-05,8.722157788997314e-05,-2.066932599478302e-06,2.059648941929505e-06,1.0247288186119812e-09,1.354963313781896e-09,21,23,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-7.283657548797121e-09,1.698821571969441e-09,4.126581541407807e-06,1.698821571969441e-09,-0.0017650584329207898,0.0004116783350096461
-0.03,-2.0857791019560413e-06,2.079124638796814e-06,9.26839648825102e-05,8.319514046942019e-05,-2.085611387736048e-06,2.0774147900308137e-06,9.129090950962759e-10,1.1680571361777176e-09,23,23,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-8.19659770523415e-09,1.4824845662890365e-09,4.1630261777668615e-06,1.4824845662890365e-09,-0.001968903714564434,0.00035610812338630605
-0.025,-2.1012338266293057e-06,2.091235135622584e-06,8.82950437569068e-05,7.901878738585231e-05,-2.100964786406932e-06,2.091270302002405e-06,1.0894364989693138e-09,8.966603600027731e-10,23,23,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-9.694484404526831e-09,1.4109825252237598e-09,4.192235088409337e-06,1.4109825252237598e-09,-0.002312485869728555,0.00033657136781247213
-0.02,-2.116402444364464e-06,2.10435256706822e-06,8.385632833417675e-05,7.512038371147144e-05,-2.116591330539232e-06,2.1043530414549e-06,7.166796064179463e-10,1.1051742458285955e-09,23,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-1.2238289084332238e-08,1.3172090843515266e-09,4.220944371994132e-06,1.3172090843515266e-09,-0.0028994196572532448,0.00031206633039922193
-0.015,-2.1306602455501397e-06,2.112771251314469e-06,8.259088169990427e-05,7.392957536148216e-05,-2.1303713160775574e-06,2.11287960816773e-06,9.242639107659647e-10,1.0736752865144274e-09,23,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-1.7491707909827236e-08,1.4167012379525307e-09,4.243250924245288e-06,1.4167012379525307e-09,-0.0041222421728308095,0.0003338744986123623
-0.01,-2.139249888413319e-06,2.1163778593535126e-06,7.824956666562675e-05,6.986017855986484e-05,-2.1390174020725827e-06,2.1168743588346154e-06,1.0410119907794327e-09,7.921539332068762e-10,23,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-2.2143043237967275e-08,1.3081337159639614e-09,4.255891760907198e-06,1.3081337159639614e-09,-0.005202915036835242,0.0003073742226394469
-0.005,-2.147175938933735e-06,2.120389236272689e-06,7.513660572005565e-05,6.719885921051589e-05,-2.147127752664654e-06,2.1204046444754184e-06,7.198071862815554e-10,9.624392008921035e-10,21,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-2.67231081892357e-08,1.201836761310121e-09,4.267532397140073e-06,1.201836761310121e-09,-0.0062619578956552135,0.00028162886945304355
0.0,-2.1475969390048844e-06,2.116263623136489e-06,7.548373693298307e-05,6.848367510768846e-05,-2.148066591935792e-06,2.116930998537488e-06,6.738238723381843e-10,7.263420438325918e-10,23,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-3.1135593398303957e-08,9.90763026950306e-10,4.26499759047328e-06,9.90763026950306e-10,-0.007300260489678,0.00023230714820955296
0.005,-2.15152387970023e-06,2.1153556794541765e-06,7.232852639917755e-05,6.585292449375639e-05,-2.15167407296643e-06,2.1155848780723588e-06,7.616169173997251e-10,4.480564513800573e-10,21,21,-4.5,2024/01/Data_0121/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-302.hdf5,-3.6089194894071164e-08,8.836373195450434e-10,4.267258951038789e-06,8.836373195450434e-10,-0.008457231048817857,0.00020708115680141023
