VectorMagnet - Field Z,ic+,ic-,center+,center-,ic+ from fit,ic- from fit,rmse+,rmse-,#points in +fit,#points in -fit,gate 15 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.05,3.429941038741513e-06,-3.5198078734842096e-06,0.0001081286125164,6.185539577451849e-05,3.4330702955925403e-06,-3.515085636229664e-06,2.389918483374849e-09,2.5455698029633707e-09,21,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,-8.201534063712376e-08,3.4916523279008913e-09,6.948155931822205e-06,3.4916523279008913e-09,-0.011803900407804267,0.0005025643643085108
-0.045,3.519838638070439e-06,-3.570352780150144e-06,0.0001126695242326,6.65297987820859e-05,3.5180950209706675e-06,-3.5731430203927945e-06,1.850438123053237e-09,2.123830141551336e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,-5.504799942212697e-08,2.816873393926457e-09,7.091238041363462e-06,2.816873393926457e-09,-0.007762819285014815,0.0003972449169710314
-0.04,3.590163827911011e-06,-3.625113413725633e-06,0.0001166262105659,6.97800120119145e-05,3.5882656122138803e-06,-3.623415935991999e-06,2.1126216435057035e-09,3.588150696006892e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,-3.515032377811877e-08,4.1638918845070274e-09,7.211681548205879e-06,4.1638918845070274e-09,-0.004874081522202469,0.0005773884102457793
-0.035,3.650529852236249e-06,-3.6710482795553305e-06,0.0001202210942236,7.386004327076527e-05,3.649244666273383e-06,-3.669785913093776e-06,2.6364646719798793e-09,2.7806310915798747e-09,19,21,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,-2.054124682039288e-08,3.831821399029273e-09,7.319030579367159e-06,3.831821399029273e-09,-0.0028065529440879835,0.0005235442656751713
-0.03,3.692747692557336e-06,-3.711389795879649e-06,0.0001158297322317,6.858607875900345e-05,3.694704124271838e-06,-3.712288635174435e-06,2.4810661268552602e-09,3.0582050893088643e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,-1.7584510902597016e-08,3.93805884848147e-09,7.406992759446273e-06,3.93805884848147e-09,-0.0023740418647191426,0.0005316692042179481
-0.025,3.731734484678389e-06,-3.7423931735004415e-06,0.0001137806939096,6.662975400170751e-05,3.7340365344092e-06,-3.74400621339672e-06,2.551007850307004e-09,2.337831927132721e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,-9.969678987519952e-09,3.4602166365487946e-09,7.478042747805919e-06,3.4602166365487946e-09,-0.0013331936341825655,0.0004627172949320601
-0.02,3.761758161436637e-06,-3.771772526931935e-06,0.0001189133454258,7.16496091742922e-05,3.766079827451016e-06,-3.771287500146385e-06,2.1533667785045473e-09,1.836834034782605e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,-5.207672695369002e-09,2.830361770887742e-09,7.5373673275974e-06,2.830361770887742e-09,-0.0006909140113553404,0.0003755107484384317
-0.015,3.7826743654281903e-06,-3.791895002454306e-06,0.0001230592438733,7.50486550640922e-05,3.784791494438149e-06,-3.792066590175954e-06,2.8667107036061474e-09,2.755718344487827e-09,17,21,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,-7.2750957378049694e-09,3.976432301990917e-09,7.5768580846141025e-06,3.976432301990917e-09,-0.0009601731557541107,0.000524813067710253
-0.01,3.801842601286013e-06,-3.8020245255829214e-06,0.0001248120861517,7.658922808604894e-05,3.801836534949648e-06,-3.803643166257963e-06,2.529827053580251e-09,2.312126787173642e-09,17,21,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,-1.8066313083150652e-09,3.4272372548442635e-09,7.6054797012076105e-06,3.4272372548442635e-09,-0.0002375433738950359,0.0004506273747590423
-0.005,3.811743034342263e-06,-3.802744483329162e-06,0.0001219571587162,7.447414291359194e-05,3.8096215590452175e-06,-3.8052904865526448e-06,3.6099389078832952e-09,3.431353423559724e-09,19,21,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,4.331072492572698e-09,4.980546680438271e-09,7.614912045597862e-06,4.980546680438271e-09,0.0005687619852518805,0.0006540518729820974
0.0,3.812043347173313e-06,-3.803449001004857e-06,0.0001171714499502,6.974094228577971e-05,3.8135214621945488e-06,-3.805643154427984e-06,1.4017430722390642e-09,2.704436659406334e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,7.878307766564964e-09,3.0461223359069316e-09,7.619164616622533e-06,3.0461223359069316e-09,0.0010340120161437469,0.0003997976310537615
0.005,3.812080524514688e-06,-3.801769973866676e-06,0.0001157478480764,6.861291569451381e-05,3.813599788938817e-06,-3.8013456756426567e-06,2.216505130863131e-09,3.032691608686924e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,1.2254113296160158e-08,3.756343087171707e-09,7.614945464581473e-06,3.756343087171707e-09,0.0016092187860249712,0.0004932862577053345
0.01,3.811446356340519e-06,-3.791637286579909e-06,0.0001109848306049,6.385750542928852e-05,3.81042085167921e-06,-3.7896567808964025e-06,3.364811914920309e-09,3.544149056190434e-09,21,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,2.0764070782807285e-08,4.887018698069941e-09,7.600077632575612e-06,4.887018698069941e-09,0.0027320866689318924,0.0006430246075605692
0.015,3.799814640907057e-06,-3.7802526612276326e-06,0.0001169570730812,6.979422452635392e-05,3.7979393088056016e-06,-3.776756316769065e-06,3.0108312286358554e-09,3.2142278945723243e-09,19,21,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,2.1182992036536378e-08,4.404130520951409e-09,7.574695625574667e-06,4.404130520951409e-09,0.0027965469615723725,0.00058142900523744
0.02,3.7734480126582414e-06,-3.752606657696021e-06,0.0001157229752341,6.851660204842142e-05,3.777075930514667e-06,-3.754927218651934e-06,2.89047011973114e-09,2.892215116383613e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,2.214871186273308e-08,4.088976130096192e-09,7.532003149166601e-06,4.088976130096192e-09,0.0029406137283922652,0.000542882647310923
0.025,3.751605393644024e-06,-3.721497981447334e-06,0.0001175971700104,7.069556950348862e-05,3.749711072986301e-06,-3.725693926215677e-06,2.3925211486407502e-09,3.017745443755862e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,2.401714677062406e-08,3.851096598373316e-09,7.475404999201978e-06,3.851096598373316e-09,0.003212822151199562,0.0005151716160767476
0.03,3.711758983933005e-06,-3.689426660044363e-06,0.0001190054820242,7.158977811328768e-05,3.713938046380697e-06,-3.687364925171686e-06,2.770170982313812e-09,2.412104187685938e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,2.657312120901099e-08,3.67315857042757e-09,7.401302971552383e-06,3.67315857042757e-09,0.0035903301501299606,0.0004962885938922864
0.035,3.672184713845264e-06,-3.6404655739374826e-06,0.0001159134210256,6.871852026712195e-05,3.675107094037994e-06,-3.636957545865694e-06,2.338651005342561e-09,2.723891713921692e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,3.8149548172299904e-08,3.590107880546352e-09,7.3120646399036884e-06,3.590107880546352e-09,0.005217342850623705,0.0004909908376884429
0.04,3.630616240515663e-06,-3.580162743360852e-06,0.0001147560093137,6.78528673696704e-05,3.6263789136621415e-06,-3.578694280099977e-06,3.1573597153438743e-09,3.012066507188982e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,4.768463356216437e-08,4.363652714848649e-09,7.205073193762118e-06,4.363652714848649e-09,0.006618202519226028,0.0006056494031030444
0.045,3.571189391543783e-06,-3.5002937116497826e-06,0.0001137888643727,6.740164002161619e-05,3.573457021720336e-06,-3.5041176781498524e-06,2.3444819588148696e-09,2.823609653825769e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,6.933934357048348e-08,3.6700636414627044e-09,7.077574699870189e-06,3.6700636414627044e-09,0.009797048637544615,0.0005185730879852649
0.05,3.5192881995172843e-06,-3.419446266591468e-06,0.0001177304689838,7.147058421794066e-05,3.5148553828707424e-06,-3.4195411715271734e-06,2.114606055190842e-09,2.204237545547054e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,9.5314211343569e-08,3.0545411972748175e-09,6.934396554397916e-06,3.0545411972748175e-09,0.013745134215481096,0.0004405328863087742
