VectorMagnet - Field Z,ic+,ic-,center+,center-,ic+ from fit,ic- from fit,rmse+,rmse-,#points in +fit,#points in -fit,gate 15 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.05,3.0016021902938542e-06,-2.9905785934581232e-06,8.945699465423593e-05,4.72171334122986e-05,3.0000311192834257e-06,-2.989734931822757e-06,2.015212903471572e-09,2.007552064568461e-09,23,15,-3.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-249.hdf5,1.0296187460668575e-08,2.8445295460359373e-09,5.989766051106183e-06,2.8445295460359373e-09,0.0017189632070466403,0.0004748989734022312
-0.045,3.0803161059145583e-06,-3.044852745729601e-06,9.464988152002208e-05,5.392561479561031e-05,3.0795489356315635e-06,-3.0438209396499515e-06,1.6429348516844532e-09,2.111055716056652e-09,23,17,-3.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-249.hdf5,3.5727995981612026e-08,2.6750310583570578e-09,6.1233698752815146e-06,2.6750310583570578e-09,0.005834695063226027,0.00043686346674903965
-0.04,3.1457000886735544e-06,-3.095165741570144e-06,9.808759181769302e-05,5.784891252030542e-05,3.144283345235792e-06,-3.093117973058938e-06,1.2096567990623738e-09,1.6365354237708284e-09,23,17,-3.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-249.hdf5,5.116537217685391e-08,2.035071931105776e-09,6.237401318294731e-06,2.035071931105776e-09,0.008202995056095288,0.00032628017586306643
-0.035,3.194992420774654e-06,-3.135868993533161e-06,0.0001018437008354,6.147239518299657e-05,3.1949316414019544e-06,-3.13663669478356e-06,1.3404503769562763e-09,1.673413638258332e-09,23,19,-3.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-249.hdf5,5.8294946618394214e-08,2.144089647797221e-09,6.331568336185515e-06,2.144089647797221e-09,0.009207031105584544,0.0003386491953718735
-0.03,3.235025912762141e-06,-3.171284553726097e-06,0.0001096155193958,6.961864264961883e-05,3.233942877303529e-06,-3.1735762024018e-06,1.684457186631252e-09,1.5453178635202462e-09,21,19,-3.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-249.hdf5,6.036667490172873e-08,2.285914108821338e-09,6.407519079705329e-06,2.285914108821338e-09,0.009421224369495735,0.00035677077608269097
-0.025,3.2618019503462115e-06,-3.205940813769737e-06,0.0001146575964712,7.436688261777612e-05,3.2624191927527184e-06,-3.2063289714405616e-06,1.658456858547172e-09,1.722455101363782e-09,19,19,-3.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-249.hdf5,5.6090221312156816e-08,2.3910940441304834e-09,6.4687481641932804e-06,2.3910940441304834e-09,0.008670954547687489,0.0003696517269633651
-0.02,3.2813528924696533e-06,-3.235811083575699e-06,0.0001147531273568,7.440492421440012e-05,3.282619205735006e-06,-3.233642558185749e-06,1.286316754145167e-09,1.6717519133066375e-09,19,21,-3.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-249.hdf5,4.8976647549256787e-08,2.1093518558170804e-09,6.516261763920755e-06,2.1093518558170804e-09,0.0075160650881815,0.00032371496286415767
-0.015,3.2934468178433128e-06,-3.2559118004711685e-06,0.0001181664776052,7.773107977003348e-05,3.2933802587060547e-06,-3.253528152106696e-06,9.822098038019171e-10,1.4711832199251587e-09,19,21,-3.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-249.hdf5,3.985210659935876e-08,1.7689307971975496e-09,6.546908410812751e-06,1.7689307971975496e-09,0.006087164215332503,0.00027019830712330365
-0.01,3.3009986070547407e-06,-3.271234248782536e-06,0.0001160035641926,7.5224546300951e-05,3.2992483423212367e-06,-3.2708223643375866e-06,8.716940852841639e-10,1.5291485929710702e-09,19,19,-3.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-249.hdf5,2.8425977983650165e-08,1.760155106149682e-09,6.570070706658823e-06,1.760155106149682e-09,0.00432658631129193,0.00026790755520600336
-0.005,3.298364737448142e-06,-3.2809633276088948e-06,0.0001164727758041,7.567112243514324e-05,3.29825035545832e-06,-3.279253037878587e-06,1.5365139848255532e-09,1.590389306315546e-09,19,21,-3.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-249.hdf5,1.8997317579733125e-08,2.21138268312098e-09,6.577503393336907e-06,2.21138268312098e-09,0.0028882261921715836,0.0003362053615743967
0.0,3.296045635123305e-06,-3.285900205824032e-06,0.0001158691280268,7.512970128428655e-05,3.294921659285498e-06,-3.2838556604466105e-06,1.3619923459849643e-09,2.0419820120517802e-09,19,21,-3.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-249.hdf5,1.1065998838887343e-08,2.454529219232206e-09,6.578777319732108e-06,2.454529219232206e-09,0.001682075300785216,0.00037309861275626043
0.005,3.2909969247085496e-06,-3.2862505076317505e-06,0.0001048141983272,6.419866364589668e-05,3.288657345270321e-06,-3.2863831076932827e-06,1.695854082403656e-09,1.760530646873423e-09,21,19,-3.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-249.hdf5,2.274237577038228e-09,2.4444609277682674e-09,6.575040452963604e-06,2.4444609277682674e-09,0.00034588951859804124,0.0003717788645533841
0.01,3.281023557264759e-06,-3.286065016108497e-06,0.0001134481016822,7.243156290101178e-05,3.278751015574507e-06,-3.2869991311668485e-06,1.754757074213475e-09,1.2429290117052063e-09,19,19,-3.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-249.hdf5,-8.248115592341498e-09,2.1503592531576476e-09,6.5657501467413555e-06,2.1503592531576476e-09,-0.0012562335465103125,0.00032751184584591957
0.015,3.266072240621994e-06,-3.285884159497716e-06,0.000110242798497,6.927775608247851e-05,3.2655116327386963e-06,-3.2840447601757885e-06,1.6291500669217024e-09,2.690464247072126e-09,21,19,-3.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-249.hdf5,-1.8533127437092197e-08,3.1452707046173892e-09,6.549556392914485e-06,3.1452707046173892e-09,-0.002829676748358395,0.0004802284472574335
0.02,3.2435872104024907e-06,-3.271214860817838e-06,0.0001151427075306,7.469718620020712e-05,3.243888461555153e-06,-3.272476479180956e-06,1.1787859404960304e-09,1.9069152715478118e-09,19,21,-3.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-249.hdf5,-2.8588017625802844e-08,2.2418434705334303e-09,6.516364940736108e-06,2.2418434705334303e-09,-0.004387111201689918,0.0003440361405343327
0.025,3.2128947099677232e-06,-3.2522557322987978e-06,0.0001155251862364,7.351890257355758e-05,3.2157887507805208e-06,-3.251003298168085e-06,2.5082748708512504e-09,2.6845164770361446e-09,19,19,-3.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-249.hdf5,-3.52145473875642e-08,3.673972175074603e-09,6.466792048948606e-06,3.673972175074603e-09,-0.005445442983324244,0.0005681374348723221
0.03,3.1811920163446462e-06,-3.222885792363915e-06,0.0001156359630615,7.470825362477254e-05,3.180608831700301e-06,-3.221937111907486e-06,1.787290254667395e-09,2.21101004589161e-09,19,21,-3.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-249.hdf5,-4.132828020718513e-08,2.843056784072851e-09,6.402545943607787e-06,2.843056784072851e-09,-0.0064549759691215815,0.00044406022837094105
0.035,3.14069680341186e-06,-3.182132082270214e-06,0.0001192062012238,7.820802484811061e-05,3.141022502069044e-06,-3.180376258755626e-06,2.169481750991571e-09,1.472833744204129e-09,19,21,-3.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-249.hdf5,-3.9353756686581995e-08,2.622191889612926e-09,6.3213987608246695e-06,2.622191889612926e-09,-0.006225482393306261,0.0004148200108863693
0.04,3.097761972439016e-06,-3.1274837789201496e-06,0.0001123121904791,7.152001725138467e-05,3.0961889305877544e-06,-3.1269460857287866e-06,1.345988801247532e-09,1.1386383080966064e-09,21,17,-3.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-249.hdf5,-3.0757155141032146e-08,1.7630039846094705e-09,6.223135016316541e-06,1.7630039846094705e-09,-0.004942389175293393,0.00028330182656979516
0.045,3.045280607417436e-06,-3.061787543004223e-06,0.0001129561232281,7.216763065508695e-05,3.047101144828723e-06,-3.060859425531815e-06,1.816976983648376e-09,1.4246547065708946e-09,21,19,-3.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-249.hdf5,-1.3758280703092026e-08,2.3089058863588516e-09,6.1079605703605384e-06,2.3089058863588516e-09,-0.00225251629322157,0.0003780168056508436
0.05,2.99217395678954e-06,-2.9816951550573573e-06,0.0001164648854712,7.45510866554565e-05,2.9932254212955745e-06,-2.980584456986059e-06,1.8627014421697907e-09,1.99492683115994e-09,19,19,-3.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-249.hdf5,1.2640964309515622e-08,2.729357016651222e-09,5.973809878281633e-06,2.729357016651222e-09,0.0021160640474135405,0.0004568881807278671
